"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Hsd17b101",-0.101118379301512,7.74798126416823,-6.10332828848842,1.25540463001826e-09,3.22638989914694e-09,11.4192968856005,"GABAergic","Hsd17b101"
"Prrg41",-0.101118029868362,7.6940396089224,-8.79072250414163,3.2515129704863e-18,1.54133155993115e-17,30.6170488082218,"GABAergic","Prrg41"
"Cebpa1",-0.101116388486349,7.69405380278658,-8.77845131745879,3.61115884047633e-18,1.6973665849791e-17,30.5145441868431,"GABAergic","Cebpa1"
"Emilin3",-0.101113141507429,7.69525042645833,-8.7359281321501,5.18903562341827e-18,2.38598513870636e-17,30.1604751252057,"GABAergic","Emilin3"
"Ctu21",-0.101113101538886,7.77368684122405,-5.28999987623909,1.36400600237719e-07,3.05684468335268e-07,6.92942268364288,"GABAergic","Ctu21"
"Gm267331",-0.101112471053603,7.70782519045321,-7.32304940330466,3.55986602036162e-13,1.12649293180793e-12,19.3095858682783,"GABAergic","Gm267331"
"Mas11",-0.101111498454915,7.697658896426,-8.4988183565772,3.80504590270388e-17,1.60149387262959e-16,28.2152407096485,"GABAergic","Mas11"
"Cacng41",-0.101107533826299,7.75080064535708,-5.48223267730343,4.75939663993284e-08,1.10286753877206e-07,7.92595131286049,"GABAergic","Cacng41"
"4930428E07Rik1",-0.101105693690182,7.69509641727886,-8.82353143990109,2.45465381225266e-18,1.18614382220656e-17,30.8918691497381,"GABAergic","4930428E07Rik1"
"Nme11",-0.101102363296109,8.01236739694454,-3.13806472502535,0.00172670917871529,0.00268522405794441,-1.72664232671739,"GABAergic","Nme11"
"A730081D07Rik1",-0.101096542220628,7.704123196369,-7.97657259714067,2.57180992755904e-15,9.33146933967719e-15,24.1067647398842,"GABAergic","A730081D07Rik1"
"Jpt21",-0.101086501373341,7.69609968124839,-9.05222436013934,3.36988794764706e-19,1.90827044628624e-18,32.8331238039096,"GABAergic","Jpt21"
"Jrk1",-0.101085496707454,7.69685422771003,-9.02262809533988,4.36850088988281e-19,2.41129429464189e-18,32.5794254552557,"GABAergic","Jrk1"
"Insrr",-0.101083884808348,7.69397424405161,-8.80109943064453,2.97517773739757e-18,1.42000983152075e-17,30.7038212956501,"GABAergic","Insrr"
"Snrpb21",-0.101080442291718,7.84761890675878,-3.66037752043696,0.000258704571502652,0.000438480100137155,-0.140266470056466,"GABAergic","Snrpb21"
"1700001L05Rik1",-0.101075788024085,7.69936995041236,-8.70852435702262,6.54913389602571e-18,2.98020380640451e-17,29.9337391732511,"GABAergic","1700001L05Rik1"
"5031425E22Rik1",-0.101067644607983,8.01834464639281,-2.92815979610101,0.00345022665532143,0.00518542836501525,-2.33751476250555,"GABAergic","5031425E22Rik1"
"Gm368391",-0.101065433578126,7.7337324326152,-5.64989624896144,1.84758661996195e-08,4.39845154431587e-08,8.82296444317571,"GABAergic","Gm368391"
"Slc25a431",-0.101058846279797,7.70424479872585,-8.12285202245606,8.09607586766443e-16,3.06399971384989e-15,25.233473429354,"GABAergic","Slc25a431"
"4930553P18Rik1",-0.10105878061769,7.6958313600244,-8.9183787412316,1.0832572259876e-18,5.59030335499624e-18,31.6914896790411,"GABAergic","4930553P18Rik1"
"Gjc21",-0.101051842528952,7.69582835360017,-8.86787314270686,1.67621066997888e-18,8.34750810946975e-18,31.2648065956307,"GABAergic","Gjc21"
"A930004D18Rik1",-0.101045195844426,7.69908590925877,-8.60865871431437,1.52120600136071e-17,6.64706938339804e-17,29.110598821254,"GABAergic","A930004D18Rik1"
"Nudt71",-0.101036773342771,7.70970887781658,-7.43490889137202,1.57306988338247e-13,5.09760085390964e-13,20.1041727979649,"GABAergic","Nudt71"
"Lca51",-0.101032883627123,7.80754254461239,-4.12520222471009,3.86353664940308e-05,7.10015178528916e-05,1.6017759095296,"GABAergic","Lca51"
"Gm423031",-0.101030438593047,7.71219483845217,-7.30283349116559,4.12108779541815e-13,1.30039236158784e-12,19.1696033165067,"GABAergic","Gm423031"
"Wdfy11",-0.101027443493518,7.89402670186347,-3.47836241875838,0.000515823655481766,0.000847279662224474,-0.737476367038778,"GABAergic","Wdfy11"
"Kxd11",-0.101027197612624,7.81667984370937,-4.47869970977155,7.9550951128681e-06,1.5549948965652e-05,3.09495805202065,"GABAergic","Kxd11"
"Dhrs31",-0.101024616303333,7.72102231790138,-7.33286786877451,3.31510445745925e-13,1.0510309349375e-12,19.3826810547689,"GABAergic","Dhrs31"
"Gm174771",-0.101022844645344,7.69407076670231,-8.7720544347562,3.81394663833254e-18,1.78564962425295e-17,30.4611637826101,"GABAergic","Gm174771"
"Gcc11",-0.101009195009822,7.71153707265252,-8.29554370694557,2.01866035822681e-16,8.02767296844474e-16,26.5893706151444,"GABAergic","Gcc11"
"Gm377531",-0.10099339565669,7.69412052034497,-8.82359879476878,2.45323513768947e-18,1.18580130136292e-17,30.8923495968435,"GABAergic","Gm377531"
"Zfp5581",-0.100993072131634,7.71632408082594,-6.64258410566905,4.00958571764596e-11,1.13103899718466e-10,14.7302719516815,"GABAergic","Zfp5581"
"Col6a21",-0.10099289280475,7.69646611120432,-8.36512443705399,1.14493226431556e-16,4.63662872130702e-16,27.1395155774822,"GABAergic","Col6a21"
"Aloxe31",-0.100989758568837,7.71166779318893,-7.03196684923309,2.8275051932273e-12,8.53822744990274e-12,17.298701265185,"GABAergic","Aloxe31"
"9330185C12Rik1",-0.100988313606345,7.69405145371943,-8.85989765501739,1.79547824728914e-18,8.88958628362924e-18,31.1973747793702,"GABAergic","9330185C12Rik1"
"Antxr11",-0.100981816152602,7.72786114823193,-6.20413919096072,6.72935561488009e-10,1.75811519466018e-09,12.0102972426234,"GABAergic","Antxr11"
"Gm458331",-0.100979771225291,7.69520522172618,-8.65338581752583,1.04408074954086e-17,4.63127162004252e-17,29.4774824563944,"GABAergic","Gm458331"
"Shcbp11",-0.100973552558901,7.6974454500548,-8.27108256500007,2.46151754806208e-16,9.73015869388951e-16,26.3931269406586,"GABAergic","Shcbp11"
"Cnksr31",-0.100972801589247,7.69414728052488,-8.83014503203886,2.31915079200829e-18,1.12685904538972e-17,30.9472818077592,"GABAergic","Cnksr31"
"Invs1",-0.100971593546879,7.83167534607213,-4.08720905997532,4.5472749314102e-05,8.28739119890981e-05,1.46232459245654,"GABAergic","Invs1"
"Emc91",-0.100969765125486,8.03962346483213,-3.00002999245173,0.00273455102406431,0.0041603529013656,-2.10944324237801,"GABAergic","Emc91"
"Ndufaf81",-0.100969566736163,7.83103932532338,-3.95671851031794,7.87719782489831e-05,0.000140436061542077,0.953596114307846,"GABAergic","Ndufaf81"
"Fam83h1",-0.100967187496968,7.69409365087173,-8.65494281832454,1.03045813387764e-17,4.57813912936861e-17,29.4901761280889,"GABAergic","Fam83h1"
"4930513N10Rik1",-0.100965135366023,7.69547305367767,-8.30696035320254,1.83984404689211e-16,7.34574445586346e-16,26.6764967444097,"GABAergic","4930513N10Rik1"
"4933423P22Rik1",-0.100962087228639,7.69399147267426,-8.78886588934341,3.30356225330554e-18,1.56245774183095e-17,30.6015202165251,"GABAergic","4933423P22Rik1"
"Lck1",-0.100956927055412,7.69547716738005,-8.26742066370821,2.53558697295546e-16,1.00111038485514e-15,26.3635537583205,"GABAergic","Lck1"
"Il17d1",-0.100956820745213,7.72772781684222,-6.77193679909066,1.68714999833413e-11,4.86851627607042e-11,15.5740801450352,"GABAergic","Il17d1"
"Gm27621",-0.100956714630523,7.70135614633265,-7.43611226147437,1.55921405747782e-13,5.05662411767949e-13,20.109639704363,"GABAergic","Gm27621"
"Ccdc1161",-0.100950647951075,7.70255458799333,-7.62325737122024,3.87689093333399e-14,1.30099363281126e-13,21.463907369166,"GABAergic","Ccdc1161"
"Actrt31",-0.100950619732288,7.69763981375644,-8.23793145298905,3.21793624355827e-16,1.25920882990492e-15,26.1317952095953,"GABAergic","Actrt31"
"Vcam11",-0.100949760070861,7.69405248111583,-8.66930439761528,9.12801394242642e-18,4.07383042768456e-17,29.6085922069754,"GABAergic","Vcam11"
"Togaram21",-0.100949117627038,7.70193983090636,-8.24593849235712,3.0165324790985e-16,1.18344704235182e-15,26.1958553518312,"GABAergic","Togaram21"
"Arhgap27os21",-0.100948529768698,7.76373732432357,-4.88411101257492,1.12572119784826e-06,2.35919867144087e-06,4.91041307841753,"GABAergic","Arhgap27os21"
"Stag31",-0.100943950420745,7.70320172065295,-8.13279915543786,7.47895284484732e-16,2.84203610721507e-15,25.3101735274097,"GABAergic","Stag31"
"Rapsn1",-0.100943620539256,7.70977015746028,-7.22294170741758,7.32319388951164e-13,2.2797978741016e-12,18.6098641200147,"GABAergic","Rapsn1"
"Gm107671",-0.10094102152902,7.71470556555112,-6.78699811846989,1.5238760728437e-11,4.41414076588418e-11,15.6664685883019,"GABAergic","Gm107671"
"Gm265661",-0.100940906002654,7.7051582172237,-7.78914876971511,1.09976031993374e-14,3.80835326378382e-14,22.6914337206131,"GABAergic","Gm265661"
"Gm138301",-0.100936274708575,7.76667838172136,-4.43858728762988,9.57332327859151e-06,1.85654011340691e-05,2.88375732875619,"GABAergic","Gm138301"
"Ube3c1",-0.100931228251703,8.03875231450555,-2.77902868839296,0.00550570130277515,0.00810618193749859,-2.73159494105979,"GABAergic","Ube3c1"
"Paqr41",-0.100925531269174,7.79465837095799,-5.46453057844696,5.25147209343196e-08,1.21386247849427e-07,7.85456221093715,"GABAergic","Paqr41"
"Stx5a1",-0.100924905562245,8.06913753987588,-2.71625156207587,0.00666226915683214,0.00970396671315277,-2.87031265363467,"GABAergic","Stx5a1"
"Etnk21",-0.100919364806304,7.71520508148549,-7.0460065968542,2.5630659547787e-12,7.75652477800328e-12,17.3951462673633,"GABAergic","Etnk21"
"Phldb11",-0.100916427349296,7.77131558157752,-3.96876049452288,7.49270598314068e-05,0.000133881327894283,0.951612099810267,"GABAergic","Phldb11"
"Trmo1",-0.10091558308777,7.70451338701413,-8.41092605555961,7.86412480247359e-17,3.21906897391133e-16,27.5079869939452,"GABAergic","Trmo1"
"Rab22a1",-0.100911352370057,7.81083439297403,-4.17216539700828,3.15287536197589e-05,5.84818819917913e-05,1.79342294367206,"GABAergic","Rab22a1"
"Ammecr11",-0.100898994621057,7.74607717482344,-5.10348947171102,3.66652167430033e-07,7.98555991775581e-07,5.96665821814451,"GABAergic","Ammecr11"
"4930532G15Rik1",-0.100897473372946,7.71182994653834,-7.50168411559666,9.60912921457338e-14,3.14993138794051e-13,20.5847540726774,"GABAergic","4930532G15Rik1"
"A330074K22Rik1",-0.100893942785096,7.78799887856089,-4.88061303569442,1.1456228602886e-06,2.39910115094912e-06,4.90656308520765,"GABAergic","A330074K22Rik1"
"D230025D16Rik1",-0.10089048868404,7.8619427611667,-3.70557590774736,0.000216930362259296,0.000370761377280698,0.0390819234485242,"GABAergic","D230025D16Rik1"
"Ppic",-0.100885232907673,7.6940989008453,-8.68859700555865,7.753896727262e-18,3.49416899997064e-17,29.7679771962007,"GABAergic","Ppic"
"Zbtb481",-0.100882086797427,7.72346729457393,-6.54102310187741,7.82755459480204e-11,2.1681197066186e-10,14.0862932581493,"GABAergic","Zbtb481"
"Atxn7l11",-0.100869095859601,7.88357517371895,-3.31796817723352,0.000923822003118847,0.00147820369368777,-1.27896386665585,"GABAergic","Atxn7l11"
"Zmynd191",-0.100866495193085,7.7313771114104,-6.17707194639211,7.96311421851957e-10,2.06912152777056e-09,11.8486152322924,"GABAergic","Zmynd191"
"P4ha21",-0.100865645499096,7.80607156080651,-4.40900763030181,1.09634691233827e-05,2.1128836145144e-05,2.78152916818326,"GABAergic","P4ha21"
