"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Thnsl2",0.135392674088406,7.47129907702562,3.64561076829266,0.000331480998094621,0.00381738970046666,0.00851796295532914,"Glutamatergic","Thnsl2"
"Gpatch11",0.135385278304842,7.52665402178989,2.59727209446635,0.0100175900140845,0.0333181983265156,-2.98684375393305,"Glutamatergic","Gpatch11"
"Foxr2",0.13538349276388,7.4712912806284,3.64548063091278,0.000331639355907,0.00381738970046666,0.00808444052079604,"Glutamatergic","Foxr2"
"Tmsb15b2",0.135380605954791,7.50731912122827,3.02588718183027,0.002767999953948,0.0129496645779412,-1.8752695063129,"Glutamatergic","Tmsb15b2"
"Fam107a",0.135366620365141,7.49555427893505,3.5728673122922,0.00043202247562938,0.00409784321387867,-0.223236561124786,"Glutamatergic","Fam107a"
"Ston1",0.135346770560144,7.47126010163362,3.64495848492073,0.000332275446688473,0.00381738970046666,0.0063451923993556,"Glutamatergic","Ston1"
"Zfp959",0.135341627443137,7.4708990405381,3.64105725625032,0.00033706451623321,0.00381738970046666,-0.00667994352147172,"Glutamatergic","Zfp959"
"Dach1",0.135328495804201,7.47874236310778,3.47746017784961,0.000607659817034986,0.00509455078831701,-0.534785440299564,"Glutamatergic","Dach1"
"Rab37",0.135327590147617,7.47124381902282,3.64468471895121,0.000332609414038491,0.00381738970046666,0.00543339068896298,"Glutamatergic","Rab37"
"Twist1",0.135326940092316,7.47124326720901,3.64467542803558,0.000332620753580302,0.00381738970046666,0.00540244770637788,"Glutamatergic","Twist1"
"Mctp2",0.135316121393978,7.47123408381011,3.64452068104974,0.000332809675484326,0.00381738970046666,0.00488708161095186,"Glutamatergic","Mctp2"
"Ntsr1",0.135300639283169,7.47114389869735,3.64338026653945,0.000334205063909608,0.00381738970046666,0.0010831947678076,"Glutamatergic","Ntsr1"
"Lonrf3",0.135300639283169,7.47114389869735,3.64338026653945,0.000334205063909608,0.00381738970046666,0.0010831947678076,"Glutamatergic","Lonrf3"
"Mesp2",0.135300639283169,7.47114389869735,3.64338026653945,0.000334205063909608,0.00381738970046666,0.0010831947678076,"Glutamatergic","Mesp2"
"Gm3164",0.135300639283169,7.47114389869735,3.64338026653945,0.000334205063909608,0.00381738970046666,0.0010831947678076,"Glutamatergic","Gm3164"
"2310067P03Rik",0.135300639283169,7.47114389869735,3.64338026653945,0.000334205063909608,0.00381738970046666,0.0010831947678076,"Glutamatergic","2310067P03Rik"
"Gm15609",0.135300639283169,7.47114389869735,3.64338026653945,0.000334205063909608,0.00381738970046666,0.0010831947678076,"Glutamatergic","Gm15609"
