"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Epb41l51",0.236937767606298,7.47473516229821,3.85465360980968,0.000215969537518094,0.00219999488316634,0.435810377104987,"GABAergic","Epb41l51"
"Klhl41",0.236905456188515,7.47680355418831,3.87586086581789,0.000200454879801757,0.00219999488316634,0.504506041586759,"GABAergic","Klhl41"
"Zfp1091",0.236864544122527,7.47467832509302,3.85503646022386,0.000215679562334842,0.00219999488316634,0.437021565580901,"GABAergic","Zfp1091"
"Slc6a91",0.236856712808093,7.51556830406095,3.44722880270988,0.000859915405544693,0.00553235667193386,-0.790362206669388,"GABAergic","Slc6a91"
"9330199G10Rik",0.236762520035554,7.46966311226153,3.83663150159406,0.000230048607444291,0.00224471131524069,0.376593524427726,"GABAergic","9330199G10Rik"
"Zfp8661",0.236617516340512,7.61119272080345,2.51161809731885,0.0137843482070169,0.0453371891289273,-3.16489917749732,"GABAergic","Zfp8661"
"Qser11",0.236588751287639,7.55993039116474,2.98977613137921,0.0035918424726455,0.016501254423018,-2.02910586497247,"GABAergic","Qser11"
"Gm38186",0.236583302308745,7.4718426560695,3.84174484832746,0.000225967448796147,0.0022134618604083,0.393621293297273,"GABAergic","Gm38186"
"Zscan251",0.236583302308745,7.4718426560695,3.84174484832746,0.000225967448796147,0.0022134618604083,0.393621293297273,"GABAergic","Zscan251"
"Kctd151",0.236583302308745,7.4718426560695,3.84174484832746,0.000225967448796147,0.0022134618604083,0.393621293297273,"GABAergic","Kctd151"
"Prr5",0.236583302308745,7.4718426560695,3.84174484832746,0.000225967448796147,0.0022134618604083,0.393621293297273,"GABAergic","Prr5"
"Cyb5r11",0.236540317660955,7.58740522707776,2.72012298875879,0.00781936966154306,0.029677794403874,-2.71056129687721,"GABAergic","Cyb5r11"
"Ets11",0.236515223812384,7.47179513706684,3.84209702424126,0.000225688921093664,0.0022134618604083,0.394733521331822,"GABAergic","Ets11"
"Nudt22",0.236476517110717,7.47176812789607,3.84229616916807,0.000225531567033689,0.0022134618604083,0.395362442286334,"GABAergic","Nudt22"
"Lrrc511",0.236434819024479,7.47173903803422,3.84250982061415,0.000225362867060018,0.0022134618604083,0.396037167198668,"GABAergic","Lrrc511"
"Nudt121",0.236415544715684,7.47172559402257,3.84260826754214,0.000225285173526981,0.0022134618604083,0.396348065542247,"GABAergic","Nudt121"
"Gjb11",0.23641089172269,7.46944029280813,3.83838285164461,0.00022864293386461,0.00223445697276376,0.382121279908003,"GABAergic","Gjb11"
"Eif4ebp11",0.236356673173935,7.47168453970918,3.84290774834933,0.000225048982739844,0.0022134618604083,0.397293821239051,"GABAergic","Eif4ebp11"
"Traf41",0.236351507574409,7.47168093811392,3.84293393835777,0.000225028338768546,0.0022134618604083,0.397376527863663,"GABAergic","Traf41"
