"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Tbc1d12",-0.132945227350167,7.50747419987734,-3.357755082418,0.000833725247927608,0.0414340206812431,-0.865356172658757,"Glutamatergic","Tbc1d12"
"Polr1b",-0.131726100310737,7.49369148641903,-3.2971842211916,0.00103220930009721,0.0443930852939348,-1.06620951025247,"Glutamatergic","Polr1b"
"Lzts2",0.131497864956748,7.49386473222139,3.28217663176418,0.00108774972121151,0.0461259086943086,-1.1015289978788,"Glutamatergic","Lzts2"
"Phc2",-0.131106755163665,7.54742614264504,-3.31747831671454,0.000961282496438689,0.0434458255842891,-0.96511255346948,"Glutamatergic","Phc2"
"Tpd52l1",-0.130833189835523,7.56017717217388,-3.27898738907593,0.00109990398546475,0.0463891937653442,-1.07637632467154,"Glutamatergic","Tpd52l1"
"Tnfaip6",-0.130009093004905,7.46960655387898,-3.63998866589789,0.000295314276376569,0.0261839731980475,0.0441058535341741,"Glutamatergic","Tnfaip6"
"Gemin5",-0.129964733522628,7.50332068892075,-3.77850937741065,0.000172934063853197,0.0202622922177794,0.55013024091134,"Glutamatergic","Gemin5"
"Zfp599",-0.129911024991179,7.45206329629797,-4.28784005519008,2.09094832737743e-05,0.00744946944861695,2.45793059444656,"Glutamatergic","Zfp599"
"mt-Cytb",-0.127314481131342,7.46843601496415,-4.82094397272015,1.79802956474334e-06,0.00191926461488106,4.74007742532013,"Glutamatergic","mt-Cytb"
"Pcdhb21",-0.127168584503024,7.5007638375144,-3.34164180127121,0.000882740378006887,0.0423915430296345,-0.922753741100279,"Glutamatergic","Pcdhb21"
"Atn1",-0.12707158176817,7.48412651125033,-3.70109959435236,0.000233701496733941,0.0241517341492262,0.266602572888678,"Glutamatergic","Atn1"
"Pex2",-0.126992585225094,7.52286751519208,-3.37983091642039,0.000770673020565824,0.0399355799724776,-0.784919157587173,"Glutamatergic","Pex2"
"Mepce",-0.126971510463711,7.48445237685702,-3.77695475559195,0.000173992127983495,0.0202622922177794,0.533463904418557,"Glutamatergic","Mepce"
"Pogk",-0.126875773029247,7.52948845153537,-3.22772884726297,0.00131334792456995,0.0491672776345455,-1.25308538717109,"Glutamatergic","Pogk"
"Dmap1",-0.126615841898556,7.52706904525574,-3.22562047639978,0.00132289797711809,0.0492692671430257,-1.26192210313607,"Glutamatergic","Dmap1"
"Parp11",-0.126541664516147,7.54697098380981,-3.36304967914295,0.000818180144282991,0.0411122117527423,-0.821855161786901,"Glutamatergic","Parp11"
"Tnks1bp1",-0.126432067262805,7.53985587703087,-3.38399864845729,0.000759278968774871,0.0397602292205767,-0.7577370479784,"Glutamatergic","Tnks1bp1"
"Bicdl1",-0.125787413816995,7.55706239570629,-3.24821504546328,0.00122381817424763,0.0482434232342486,-1.17320683672935,"Glutamatergic","Bicdl1"
"Zfp804a",-0.125527056017267,7.55793177184596,-3.25916928520609,0.00117829710008623,0.0482434232342486,-1.13901915028092,"Glutamatergic","Zfp804a"
"Snrnp25",-0.125334746960445,7.51075299505571,-3.44639726754428,0.00060639206897175,0.0357084839105818,-0.574967531228726,"Glutamatergic","Snrnp25"
"Pqlc2",-0.125272373998892,7.4926015098901,-3.54270225843888,0.000425705642423792,0.0306124218468386,-0.270774068826466,"Glutamatergic","Pqlc2"
"Cables2",-0.124808398461931,7.51616907100706,-3.24468945099886,0.00123881188291128,0.0484502742677455,-1.21239087240489,"Glutamatergic","Cables2"
"Dcaf12l1",-0.124205687470118,7.51762113043283,-3.82700762206936,0.00014281565672975,0.0188867654514216,0.73390415604359,"Glutamatergic","Dcaf12l1"
"Olig1",-0.123163508407223,7.45898550884763,-3.4678726891628,0.000560790246779756,0.0346498881056381,-0.545424111533739,"Glutamatergic","Olig1"
"Coro2a",-0.122833815310071,7.50747586634594,-3.30458423965455,0.0010058024013595,0.0437201851621589,-1.03353770271023,"Glutamatergic","Coro2a"
"Qpct",-0.122610435820416,7.46467514139401,-3.57516204631463,0.000377155891419931,0.0290289374237404,-0.182694549554416,"Glutamatergic","Qpct"
"Ttll11",0.121474614504478,7.54440886898091,3.32061827923098,0.000950721593270494,0.0434458255842891,-0.945757555579474,"Glutamatergic","Ttll11"
"Efna2",-0.121026424962756,7.4571656774277,-3.71343144323308,0.00022283375834626,0.0240348882598719,0.29088899893484,"Glutamatergic","Efna2"
"Rspo2",-0.120489280737841,7.49277846461595,-3.9886994806092,7.43382205070808e-05,0.0128894214557,1.31398721253607,"Glutamatergic","Rspo2"
"Sh2d3c",-0.120439616583759,7.51180305697216,-3.46399479620245,0.000568780351526575,0.0346711616623914,-0.518492842815261,"Glutamatergic","Sh2d3c"
"Nck2",-0.11987826556379,7.52207544873296,-3.67989103212529,0.00025356654794468,0.0250184096050672,0.215422816570142,"Glutamatergic","Nck2"
"Adam4",-0.119666089028184,7.44827861891313,-3.57928363047795,0.000371376596199656,0.0290289374237404,-0.180595547365994,"Glutamatergic","Adam4"
"Tmem43",-0.119368166482427,7.49508515634342,-3.46656748707833,0.000563467743067399,0.0346498881056381,-0.520956907735907,"Glutamatergic","Tmem43"
"Gm6712",-0.118578220050616,7.45461127362931,-4.09163745400224,4.84720307808703e-05,0.0114221609024196,1.68458434912311,"Glutamatergic","Gm6712"
"Gm11639",-0.118476810301036,7.44144573644537,-3.95099417722854,8.67420154459824e-05,0.0141000953232766,1.14187536317236,"Glutamatergic","Gm11639"
"Tmem147os",-0.118335355330972,7.52512826660182,-3.32214149878726,0.000945637319037702,0.0434458255842891,-0.96515994625577,"Glutamatergic","Tmem147os"
"H2afx",-0.116074218003965,7.60895719932753,-3.23559195581157,0.00127829092646439,0.0487719557640019,-1.18288457842649,"Glutamatergic","H2afx"
"Dpyd",-0.115836576754042,7.48553531440671,-3.77828613276931,0.000173085628619937,0.0202622922177794,0.53994310988568,"Glutamatergic","Dpyd"
"Slc26a4",-0.115571911686801,7.47016769196495,-3.8844685659113,0.000113539962430523,0.0159620821056605,0.914002059100871,"Glutamatergic","Slc26a4"
"Prrg1",-0.11525903427995,7.47381975085656,-3.56173937250085,0.000396566641494572,0.0294686782882038,-0.220836871667712,"Glutamatergic","Prrg1"
"Zc3h3",-0.114874942112432,7.52274831521,-3.40738427989569,0.000698200925643968,0.0381398494680881,-0.695312265192814,"Glutamatergic","Zc3h3"
"2310022B05Rik",-0.113906682662364,7.44875113900217,-3.68455513387815,0.000249066328814096,0.0250184096050672,0.182771767013211,"Glutamatergic","2310022B05Rik"
"2310022A10Rik",-0.113811307981587,7.46787895611752,-3.57216964509383,0.000381404528560035,0.0290289374237404,-0.189136090384761,"Glutamatergic","2310022A10Rik"
"A430046D13Rik",-0.113444033813018,7.45845940478056,-3.53162705534239,0.000443567724202797,0.0307048162200531,-0.333696072523035,"Glutamatergic","A430046D13Rik"
"Kif13a",-0.11252914165263,7.46694917617572,-3.34035227838365,0.000886776529773433,0.0423915430296345,-0.95045277996596,"Glutamatergic","Kif13a"
"Pcolce2",-0.112436795126917,7.4557058879302,-3.38612750024131,0.000753519643959737,0.039752752442838,-0.812290036406917,"Glutamatergic","Pcolce2"
"Neil2",-0.112419514630465,7.46216863870699,-3.4420944013183,0.000615935334507569,0.0358644436380247,-0.625958895718849,"Glutamatergic","Neil2"
"Ggact",-0.112327237955371,7.45232629959266,-3.46516237922121,0.000566363523132938,0.0346592265823117,-0.559384591715447,"Glutamatergic","Ggact"
"Olfml2b",-0.110737184939133,7.46706310971771,-3.51566268440756,0.000470552133099654,0.0317877317619918,-0.379173820179899,"Glutamatergic","Olfml2b"
"Il4ra",-0.110568976635884,7.4355303462128,-3.7053875510508,0.000229867302226873,0.0241517341492262,0.246581776802492,"Glutamatergic","Il4ra"
"Prss23",-0.109447703172053,7.47709937475905,-3.31778273726706,0.00096025386512324,0.0434458255842891,-1.01501553035573,"Glutamatergic","Prss23"
"Ntsr1",-0.1094470715403,7.4471927826471,-3.59279602499376,0.000353006216138866,0.0285422901701918,-0.134600505362606,"Glutamatergic","Ntsr1"
"Chst8",-0.109295194302601,7.50375168640828,-3.29705890855471,0.00103266196486372,0.0443930852939348,-1.06139239237,"Glutamatergic","Chst8"
