"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type"
"KCNE5",0.0907628717928723,8.08056864653765,10.4950979525609,1.63219901760247e-25,7.43201731326615e-24,46.4246715157765,"Non-Neuronal"
"ERBIN",-0.347699372709442,8.95942133626037,-10.4948665873089,1.63611955338318e-25,7.43367362298011e-24,47.0526417962842,"Non-Neuronal"
"LINC02328",0.0921216192591938,8.09119174482007,10.4876402208839,1.76338498249049e-25,7.99452193797207e-24,46.3550515191608,"Non-Neuronal"
"MRPL15",0.112778929244854,8.13249084227615,10.4856203434326,1.80068014277006e-25,8.1459339791979e-24,46.3600338650259,"Non-Neuronal"
"AKR1C3",0.113834573782832,8.12417482262602,10.4850742740238,1.81089638482403e-25,8.17445668311495e-24,46.3489185119039,"Non-Neuronal"
"LINC01551",0.109577425041277,8.11147796116635,10.481490384952,1.87938707783867e-25,8.465342656644e-24,46.3054606122758,"Non-Neuronal"
"RPL5",0.260478731636281,8.45419269308808,10.470468936274,2.10651850759138e-25,9.45408594183852e-24,46.4786177646754,"Non-Neuronal"
"LY86",0.123776495013258,8.09858127035879,10.4704035305919,2.10794452100323e-25,9.45408594183852e-24,46.1837116283493,"Non-Neuronal"
"SEC61G",0.177225847267238,8.23452374863774,10.4698230667123,2.12064214377977e-25,9.49066826659469e-24,46.2725241931709,"Non-Neuronal"
"GAS7",-0.221151868900435,8.39989569150844,-10.4693772094038,2.1304467138681e-25,9.51417442731696e-24,46.3855308904598,"Non-Neuronal"
"ORAI3",0.112780085241839,8.1103186941911,10.4690996568505,2.1365728789291e-25,9.52118830908702e-24,46.176666856156,"Non-Neuronal"
"UQCRH",0.204920641575184,8.33328177021594,10.4676506554589,2.16884005051343e-25,9.6444163948363e-24,46.3378213556631,"Non-Neuronal"
"MDFI",0.0915104966780227,8.08920519769381,10.4657996041004,2.21076388652807e-25,9.80997138607997e-24,46.1294402176261,"Non-Neuronal"
"SPAG16",0.152210997946048,8.19746987091209,10.4595280349203,2.35886817075061e-25,1.04449882984508e-23,46.137426424838,"Non-Neuronal"
"SOX4",0.146471421336916,8.2315672203719,10.4592282234119,2.36618948356053e-25,1.0455255857593e-23,46.1675535196724,"Non-Neuronal"
"UQCR10",0.238928790900543,8.41621896584683,10.4588634217118,2.37512822358164e-25,1.04726117875224e-23,46.3155873186925,"Non-Neuronal"
"PCED1B",0.108281082519962,8.09232991821755,10.451392529762,2.56573002907734e-25,1.12892121279403e-23,45.9846671274595,"Non-Neuronal"
"LINC01748",0.12325525116704,8.1359050542258,10.4500040171672,2.6027898265611e-25,1.14282158351107e-23,45.9980315922601,"Non-Neuronal"
"PXDN",0.126419226529,8.14646625341737,10.4427816275617,2.80428667873348e-25,1.22871261185597e-23,45.9313317920935,"Non-Neuronal"
"TTLL7",-0.389721912702218,9.23361897530416,-10.434452082521,3.05593237665485e-25,1.33617126929051e-23,46.4246044787321,"Non-Neuronal"
"PLCG2",0.126437529136059,8.10559273876883,10.4339879770664,3.07059391088558e-25,1.3397789715555e-23,45.8158586340435,"Non-Neuronal"
"CTSO",0.129841557103978,8.18524946282467,10.4246145186593,3.38209483498998e-25,1.47262045940189e-23,45.7740336398855,"Non-Neuronal"
"UQCRQ",0.226023349913975,8.37014209425108,10.4216533787196,3.48686333439597e-25,1.51508198937372e-23,45.8996444208187,"Non-Neuronal"
"MCRIP2",0.143364867259015,8.16243505041209,10.4142425833239,3.76337767711487e-25,1.63183803841703e-23,45.6508134947091,"Non-Neuronal"
"AC098850.3",-0.180198263857447,8.23263145874406,-10.4117198567637,3.86237988277636e-25,1.6701691146096e-23,45.6627339971337,"Non-Neuronal"
"PIK3R5",0.114293668566788,8.09251190590797,10.4115846043642,3.86776005488538e-25,1.6701691146096e-23,45.5790357982546,"Non-Neuronal"
"MLC1",0.22136443503971,8.36270019078135,10.4078711968848,4.01841185529764e-25,1.73164552114888e-23,45.7643428109434,"Non-Neuronal"
"HCG22",0.108541619401455,8.08880087206126,10.4065641867192,4.07280900851271e-25,1.75147547896946e-23,45.5252066081835,"Non-Neuronal"
"NDUFA4",0.320388878431903,8.66128980078607,10.4033450137575,4.20992211079922e-25,1.80672222003498e-23,46.0178631172874,"Non-Neuronal"
"THEM6",0.109205589082251,8.1171167596538,10.402473567457,4.24781978131628e-25,1.81925068503095e-23,45.5010083355626,"Non-Neuronal"
"NWD1",0.105539452180324,8.11401154665593,10.4015415108618,4.28872758167619e-25,1.83301444697408e-23,45.4887722232293,"Non-Neuronal"
"DERA",0.110812749433091,8.1210056248939,10.3980130730594,4.44715816273828e-25,1.89684909390265e-23,45.4576941640133,"Non-Neuronal"
"RPL7A",0.273210973112253,8.59382635811547,10.3957823507817,4.55029890106064e-25,1.936888941592e-23,45.8812127950202,"Non-Neuronal"
"RESP18",0.0883539323185527,8.07871680175463,10.3952966577078,4.57306804466767e-25,1.94262443360883e-23,45.403502349932,"Non-Neuronal"
"NPY",0.111294101959878,8.09697986923739,10.3944996836866,4.61067487836586e-25,1.95462687541271e-23,45.4076298993557,"Non-Neuronal"
"TMEM165",-0.333885840234915,8.86165583173111,-10.3918608680105,4.73739397732487e-25,2.00428206732975e-23,45.978453791665,"Non-Neuronal"
"LCP2",0.145227047516993,8.11388027521365,10.3907281858582,4.7928399786742e-25,2.02364354655133e-23,45.3798706426257,"Non-Neuronal"
"PNMT",0.089016819782751,8.07953547398665,10.3900167535683,4.82799372127102e-25,2.03437638658396e-23,45.3501434714296,"Non-Neuronal"
"RNASET2",0.232523607162067,8.2375391914712,10.3861896293877,5.02153335681162e-25,2.11167096896103e-23,45.4223989131841,"Non-Neuronal"
"RNFT1",0.153093326146287,8.17810286854984,10.3859042245405,5.03627076577831e-25,2.113615642666e-23,45.3732824274813,"Non-Neuronal"
"AC025164.1",0.10542747050421,8.09221045603994,10.3826680946662,5.20640312735821e-25,2.18063778280134e-23,45.2838213892534,"Non-Neuronal"
"KHDRBS3",0.177727269821654,8.24197584689584,10.3824543919808,5.21783648627211e-25,2.18105565126174e-23,45.3856600930822,"Non-Neuronal"
"CD63",0.259121360025553,8.57552074405632,10.3809216502575,5.30057264023661e-25,2.21121692975938e-23,45.7021051462741,"Non-Neuronal"
"CNTLN",0.138344245984841,8.15748760767435,10.379934779665,5.3545298821035e-25,2.22927638517855e-23,45.2980060590498,"Non-Neuronal"
"SULT1A1",0.133865434639588,8.16028266094088,10.3796099423733,5.37240920490141e-25,2.23227340720556e-23,45.2959855480189,"Non-Neuronal"
"OTUD1",0.115050748464935,8.10551228917157,10.378128865268,5.45468181753814e-25,2.26196130925689e-23,45.2460653643067,"Non-Neuronal"
"HRASLS",0.098281707636934,8.12310627098166,10.3775586647621,5.48668784871037e-25,2.27072823837716e-23,45.2507929341521,"Non-Neuronal"
"ARHGEF6",0.162802222795273,8.17587986012604,10.376390352944,5.55284913539991e-25,2.29048255256427e-23,45.275862878577,"Non-Neuronal"
"NCK1-DT",0.101463370632413,8.09023609816715,10.3763291272385,5.55633805813438e-25,2.29048255256427e-23,45.2182430837275,"Non-Neuronal"
"YPEL2",-0.277742055891213,8.53381668498509,-10.3747254457101,5.64850102041626e-25,2.32389116784842e-23,45.5509834184437,"Non-Neuronal"
"CES1",0.0904287056001429,8.08020958579628,10.3696957018449,5.94749988516648e-25,2.44209720235716e-23,45.14435947032,"Non-Neuronal"
"GAL3ST3",0.0868191487460788,8.08851297517991,10.3681885790385,6.04010935090681e-25,2.47526049870495e-23,45.1344556406386,"Non-Neuronal"
"PRR5",0.137322600008952,8.15204007557634,10.3612273009134,6.48675484640538e-25,2.65309542641629e-23,45.1030749691063,"Non-Neuronal"
"KCNS3",0.0834675804821163,8.08244903738301,10.3557798837145,6.85896729824264e-25,2.79985188541545e-23,45.0047772253847,"Non-Neuronal"
"ATP2B1-AS1",0.11063220189993,8.10741854695886,10.3542040609833,6.97053451806968e-25,2.83984739625061e-23,45.0049635459402,"Non-Neuronal"
"PIP4K2A",-0.326106043106696,8.76092575641559,-10.3448977569091,7.66705827445172e-25,3.11753925945605e-23,45.4513659112063,"Non-Neuronal"
"AL020994.2",0.0865364912891149,8.08003069929395,10.3437821279139,7.75505573266713e-25,3.14719737500472e-23,44.8813666127421,"Non-Neuronal"
"ARPP21",0.182777709662798,8.32293667213516,10.3363634585538,8.36622240008852e-25,3.3886443442219e-23,44.9943469458385,"Non-Neuronal"
"RARRES2",0.117481987556937,8.1449162517484,10.3353121845458,8.45660514501799e-25,3.41862761181578e-23,44.8376074470283,"Non-Neuronal"
"CLEC9A",0.0951407693833453,8.08147045527481,10.3347168848136,8.50821418571247e-25,3.43285089732414e-23,44.7906802550611,"Non-Neuronal"
"BRINP2",0.146400470752958,8.20055786542482,10.3344211742682,8.53396649698676e-25,3.43660693231259e-23,44.8688089384509,"Non-Neuronal"
"MMD2",0.123499669004163,8.15267763188425,10.3338501056627,8.58391753797432e-25,3.4500745489166e-23,44.8272714938552,"Non-Neuronal"
"RARB",0.0911939171198686,8.09627185343519,10.3320914824204,8.73957063363284e-25,3.5058930180984e-23,44.7734235251959,"Non-Neuronal"
"LINC01684",0.0866051911511043,8.07814760544701,10.3289004449476,9.02918070454066e-25,3.6151317380249e-23,44.7294953988727,"Non-Neuronal"
"AC090204.1",0.0853572450948707,8.09042952440296,10.325606622804,9.33809559067784e-25,3.7316672628139e-23,44.704491189502,"Non-Neuronal"
"SPTLC3",0.104963878701781,8.09219178539808,10.32381839661,9.51016988390179e-25,3.79317844606007e-23,44.6871304337131,"Non-Neuronal"
"HLA-DRA",0.16403662411844,8.13810153562301,10.3232208814704,9.56836405900723e-25,3.8083149256896e-23,44.7119910884301,"Non-Neuronal"
"GIMAP4",0.110281664834067,8.09169754156174,10.3230551985726,9.58456292302741e-25,3.8083149256896e-23,44.6797273333162,"Non-Neuronal"
"CACNG4",0.105118973243099,8.1364469234513,10.3224450849857,9.64444856472086e-25,3.82483823534471e-23,44.7027963317271,"Non-Neuronal"
"LINC00891",0.11058637667548,8.09617105878484,10.3180512753259,1.00868134153388e-24,3.99269697690493e-23,44.6321351556302,"Non-Neuronal"
"PLCXD3",0.102856195055637,8.09633325062829,10.3142505827373,1.04856448243666e-24,4.14272167919211e-23,44.5927141083362,"Non-Neuronal"
"RSPH1",0.0864085070777652,8.08166044126993,10.3131817976341,1.06005880443475e-24,4.18023188918609e-23,44.5726791294083,"Non-Neuronal"
"HNMT",0.14219367181528,8.15568534354248,10.3106535411865,1.08774857214241e-24,4.28134560410102e-23,44.5959486617291,"Non-Neuronal"
"BMPER",0.100349791263337,8.10644458296535,10.30774386014,1.12050384940955e-24,4.40197940839467e-23,44.5332803306079,"Non-Neuronal"
"AC006450.3",0.0850361951783629,8.08243676789925,10.3064646359867,1.13521209291413e-24,4.45139451067643e-23,44.5054952336369,"Non-Neuronal"
"MRPL27",0.156012508868065,8.21577999087988,10.3027618949027,1.17887252788724e-24,4.61393929453993e-23,44.5599677851029,"Non-Neuronal"
"NR4A1",0.175307432978306,8.17264092869934,10.3008743154783,1.20176598211051e-24,4.69474935067472e-23,44.5108432621002,"Non-Neuronal"
"BMP7",0.167160001314745,8.27982553938723,10.2859579172662,1.39887323455598e-24,5.45456167951864e-23,44.4430390622539,"Non-Neuronal"
"MTURN",-0.250622667800467,8.42061069341246,-10.2825364428715,1.44842161506005e-24,5.6372461368259e-23,44.5062023420177,"Non-Neuronal"
"ZFP36L2",0.263059333838273,8.49384189016646,10.2800219920079,1.48593986475639e-24,5.77251731847743e-23,44.6237657586558,"Non-Neuronal"
"ZSCAN31",0.0945042686270785,8.09256819160837,10.2786935161701,1.5061493188685e-24,5.8401708282656e-23,44.2328487220004,"Non-Neuronal"
"LINC01141",0.110482795880197,8.09187011920849,10.2774162030544,1.52583723111357e-24,5.90555520930994e-23,44.2194416727746,"Non-Neuronal"
"FEZF1-AS1",0.0856442648684528,8.08033762189843,10.2734183081146,1.58912213222886e-24,6.13038899788322e-23,44.1711596002487,"Non-Neuronal"
"CLEC7A",0.159144561541968,8.12669452783194,10.2733766754111,1.5897946587812e-24,6.13038899788322e-23,44.2015220719213,"Non-Neuronal"
"FLI1",0.12510100293885,8.10199981618188,10.2725739262862,1.6028174007046e-24,6.16922351284089e-23,44.1776063240091,"Non-Neuronal"
"LINC01410",0.133689531932292,8.11592258621292,10.2719971971589,1.61223869510848e-24,6.19407881025134e-23,44.1808507903437,"Non-Neuronal"
"TMSB4X",0.383157607735358,8.80897599371704,10.2678980541067,1.68080101643008e-24,6.4456405951172e-23,44.7280754858314,"Non-Neuronal"
"ZNF391",0.0827709953913036,8.08427683619092,10.2656974471797,1.71879230958696e-24,6.57925993962776e-23,44.0961446094031,"Non-Neuronal"
"GMNN",0.115380438066435,8.11653340604137,10.2631456787473,1.76391257336037e-24,6.73962939364382e-23,44.0904582980951,"Non-Neuronal"
"WIF1",0.206567261160201,8.49301635767019,10.2584679526138,1.84969291968527e-24,7.05448577033252e-23,44.3674549864642,"Non-Neuronal"
"SDC3",0.199472750407775,8.4074524885397,10.250652714404,2.00232570060282e-24,7.6226971115845e-23,44.2137428062771,"Non-Neuronal"
"GPR75-ASB3",0.0939260825216603,8.10023002145198,10.2470866219464,2.07605680502124e-24,7.88901585908072e-23,43.9185579920058,"Non-Neuronal"
"OSBPL11",0.162324002608907,8.1904672578108,10.246775112643,2.08262379433852e-24,7.89960749576682e-23,43.9793149810929,"Non-Neuronal"
"MXRA8",0.103548466269652,8.0999869311964,10.2465203444623,2.08800991114917e-24,7.90568969982203e-23,43.913259481947,"Non-Neuronal"
"NPY1R",0.0876737816382782,8.08867737862535,10.2463122204671,2.09242015381707e-24,7.90806170249129e-23,43.9042524900742,"Non-Neuronal"
"CCDC173",0.0866642660574062,8.08071974842342,10.2320638782547,2.41735535556515e-24,9.11962579987575e-23,43.7563967307768,"Non-Neuronal"
"PGGHG",0.118250571978297,8.10948530588328,10.2295729547293,2.47908789899475e-24,9.33566434035862e-23,43.7493626597668,"Non-Neuronal"
"IGSF21",0.128781380100104,8.16718658144486,10.228813912072,2.49820792832089e-24,9.39074562983932e-23,43.7805478030329,"Non-Neuronal"
"RGPD6",0.0951742736473058,8.08583695568991,10.2246868649471,2.60475261917866e-24,9.77366781702584e-23,43.6852760178603,"Non-Neuronal"
"CFAP299",0.0854480777985813,8.07778512622544,10.2237655155254,2.62914638356056e-24,9.84751960867664e-23,43.6711753284298,"Non-Neuronal"
"MRO",0.129519051746762,8.13867551045859,10.2231879966615,2.64455212127369e-24,9.88750256433277e-23,43.7035121725229,"Non-Neuronal"
"FKBP9",0.129664614350604,8.16750728733792,10.2202548535064,2.72418744075624e-24,1.01670566985367e-22,43.694621730288,"Non-Neuronal"
"GPBP1",-0.337762418855171,9.01421924803118,-10.2198690110539,2.73483843484541e-24,1.0188613776875e-22,44.2919938661001,"Non-Neuronal"
"KRTCAP2",0.213457565317988,8.32635041657255,10.2177939712744,2.79283052637351e-24,1.0386149110535e-22,43.8067109689854,"Non-Neuronal"
"SHF",0.0954793995806646,8.09835316853549,10.2173930439933,2.80417508026505e-24,1.04098151292255e-22,43.6206686040713,"Non-Neuronal"
"NLGN4Y",0.0842673435695058,8.07879139067867,10.2162638227536,2.83637328570124e-24,1.05106740551695e-22,43.596817678485,"Non-Neuronal"
"SAMD9L",0.134618956538484,8.12469170396755,10.2101025461258,3.0186143926648e-24,1.11662019126892e-22,43.5654167612307,"Non-Neuronal"
"TMEM26",0.0837947226502695,8.0800432784564,10.207452728903,3.10051612087504e-24,1.14489022837965e-22,43.5093799816885,"Non-Neuronal"
"SLC37A2",0.0947981126101247,8.08297395291265,10.2069428357106,3.11652688818018e-24,1.14877269775954e-22,43.5065990552603,"Non-Neuronal"
"PIK3R6",0.085997580042422,8.07734757505748,10.2016357428686,3.28811247346556e-24,1.20988645590546e-22,43.4494385597224,"Non-Neuronal"
"POLD4",0.146112596786779,8.15963395993351,10.1996770525324,3.35377701237952e-24,1.23187942985469e-22,43.4816175356238,"Non-Neuronal"
"CTDSPL",0.125914205571201,8.15951248411007,10.1919036694662,3.62743663333254e-24,1.3300600988886e-22,43.4056978969088,"Non-Neuronal"
"DPYS",0.085774478237596,8.07916048670437,10.1904657875797,3.68042902578787e-24,1.34712726162814e-22,43.3388973137792,"Non-Neuronal"
"NR0B1",0.0826647564987759,8.0897590585447,10.1893628068895,3.72159803736645e-24,1.35981466749928e-22,43.3360334502702,"Non-Neuronal"
"TMEM220",0.101545191994813,8.10278546565315,10.1886307635297,3.74917330644975e-24,1.36608513495608e-22,43.3358049217613,"Non-Neuronal"
"LIN7B",0.12610695118069,8.13234091508602,10.188560467723,3.7518319017454e-24,1.36608513495608e-22,43.3534280454921,"Non-Neuronal"
"ARL5C",0.091985949759259,8.08046714518408,10.1880811943671,3.77000792401342e-24,1.37031592368488e-22,43.3162363929255,"Non-Neuronal"
"FBXO41",0.0860768940461778,8.09346909187834,10.1843127289344,3.91599685660555e-24,1.42090858165028e-22,43.2866770901841,"Non-Neuronal"
"CFAP157",0.0855276492801771,8.07919128993302,10.1839475801624,3.93043680291998e-24,1.42367641561573e-22,43.2739965088741,"Non-Neuronal"
"LINC00909",0.128277330077259,8.14850048797159,10.1831047073455,3.96397028029981e-24,1.43333873457208e-22,43.309043553244,"Non-Neuronal"
"SH3TC2",-0.210445569313903,8.32499912289584,-10.1813754391175,4.03365869112618e-24,1.45601842218544e-22,43.4081477149888,"Non-Neuronal"
"GPR37L1",0.26879673914746,8.61600077078225,10.1786439192943,4.14621814255422e-24,1.4940682617135e-22,43.742207191923,"Non-Neuronal"
"RFX2",0.114693338297512,8.12100952587067,10.1742415115319,4.33421559891564e-24,1.55912402783712e-22,43.2043791664359,"Non-Neuronal"
"AC009065.4",0.101100217882546,8.10388614622912,10.1731059349212,4.38406338407864e-24,1.57434578569147e-22,43.1817948944712,"Non-Neuronal"
"B3GNT7",0.0962799633709714,8.11465923229959,10.1721661518611,4.42574576457694e-24,1.5865881042823e-22,43.1794805848185,"Non-Neuronal"
"KDM4D",0.0836382447059325,8.07952151884739,10.164371853798,4.78692759099503e-24,1.71312990842117e-22,43.0790939704888,"Non-Neuronal"
"LYPLAL1-DT",0.0951247999592137,8.09586665371064,10.1634571017582,4.83118650525848e-24,1.72378785408819e-22,43.0800656165586,"Non-Neuronal"
"ATP1A2",0.348111503466846,8.9215702780339,10.1634155973168,4.83320422246736e-24,1.72378785408819e-22,43.7307852782333,"Non-Neuronal"
"IL18",0.170512181241721,8.13852188604313,10.1628071909725,4.86287758833456e-24,1.7314163815365e-22,43.1029515914846,"Non-Neuronal"
"MS4A4A",0.0928148621922915,8.08089828786295,10.159693117599,5.01760768300273e-24,1.78346939752988e-22,43.0336699917185,"Non-Neuronal"
"CCDC163",0.0876905068233675,8.08353682227853,10.1587125818934,5.0673302810757e-24,1.79544137147009e-22,43.0254714969521,"Non-Neuronal"
"NFATC4",0.149483855504759,8.16619986658934,10.1586902016019,5.06847085726005e-24,1.79544137147009e-22,43.080711775234,"Non-Neuronal"
"TNNT1",0.0938038413798807,8.09990628544383,10.1567871376165,5.16639367863652e-24,1.82703262070226e-22,43.0174823212467,"Non-Neuronal"
"CU638689.4",0.131813913426983,8.12327544412123,10.156578027794,5.17726713606311e-24,1.8277851882385e-22,43.029289214106,"Non-Neuronal"
"MAMLD1",0.105245056462836,8.1118071492739,10.1562260447037,5.19562105668495e-24,1.83117167090583e-22,43.0186264281686,"Non-Neuronal"
"ADGRA1",0.0961975595543016,8.11237005991875,10.1544243208456,5.29058508822341e-24,1.8615021606712e-22,43.0005313685271,"Non-Neuronal"
"BEX3",0.259403234571247,8.56703249298275,10.1539945830178,5.31348822912698e-24,1.86641855443284e-22,43.4363510687377,"Non-Neuronal"
"DMAC1",0.168312861655451,8.22907933081828,10.1530323882045,5.36512580775021e-24,1.88139478828825e-22,43.0724785483652,"Non-Neuronal"
"IDH2",0.185838832660142,8.28869565419192,10.1522864711269,5.40549836911714e-24,1.89237715099746e-22,43.1106375469876,"Non-Neuronal"
"MORN2",0.0996845801275352,8.10449121558508,10.1518523968546,5.42913091643438e-24,1.89562836044292e-22,42.9705985899277,"Non-Neuronal"
"RILP",0.0928950116930061,8.09412461339836,10.1517828774016,5.43292530098233e-24,1.89562836044292e-22,42.9630137986131,"Non-Neuronal"
"LINC00654",0.0845015911559344,8.08406101000332,10.1508360472534,5.48486579254012e-24,1.91056158440148e-22,42.9479185758331,"Non-Neuronal"
"FP236383.3",0.0988604792340695,8.08880524411425,10.1501493863853,5.52284159718119e-24,1.92058884161542e-22,42.9439618365481,"Non-Neuronal"
"SLC25A30",0.0941898111132051,8.09329202389151,10.149429713101,5.56292275902236e-24,1.93131371534165e-22,42.9388194606889,"Non-Neuronal"
"UCP2",0.114088072131858,8.09869912048129,10.1474223445159,5.67624963149811e-24,1.96739000494711e-22,42.9230208236221,"Non-Neuronal"
"UNC5D",0.101975410694214,8.12041881361698,10.1457936303275,5.76987781250732e-24,1.9965305675729e-22,42.9205823528216,"Non-Neuronal"
"NXPH3",0.0890741744708965,8.0844244589224,10.1452640017493,5.80065244806004e-24,2.00386175478438e-22,42.8920568900755,"Non-Neuronal"
"NEU4",0.104210271148292,8.14007699946493,10.143201120011,5.9220764313709e-24,2.04243230058831e-22,42.908945507441,"Non-Neuronal"
"PIH1D2",0.0944304120528692,8.09585556538705,10.142363312849,5.9721068977762e-24,2.05629380829526e-22,42.8707947898118,"Non-Neuronal"
"CPE",0.343856593028445,9.06577205487759,10.1421520174854,5.9847905858187e-24,2.05727176387518e-22,43.5267839251642,"Non-Neuronal"
"TMEM86A",0.0864621372698622,8.08167783405464,10.1414088837653,6.02961195398052e-24,2.06927569520842e-22,42.8519672148147,"Non-Neuronal"
"B9D1",0.101410760078657,8.10381579289468,10.1410082399893,6.05391419873014e-24,2.07420994677803e-22,42.8615476957426,"Non-Neuronal"
"SLC12A4",0.103469785430491,8.11062550302577,10.1396773901646,6.13533955083192e-24,2.09534706023597e-22,42.8539355417511,"Non-Neuronal"
"HLA-DPB1",0.12456987438361,8.10878917475136,10.1396722291375,6.13565742040389e-24,2.09534706023597e-22,42.8524408655633,"Non-Neuronal"
"TMEM14A",0.133166170595878,8.17547341643763,10.1367259304227,6.31981031101429e-24,2.15471509788252e-22,42.8679090640111,"Non-Neuronal"
"CREBL2",0.144699372734838,8.16515760004488,10.1351415519373,6.42109221481557e-24,2.18568122621572e-22,42.8437474982601,"Non-Neuronal"
"LUCAT1",0.086736414320816,8.07861195887527,10.132735353773,6.57799272268989e-24,2.23544793340193e-22,42.7640261200997,"Non-Neuronal"
"USP43",0.0868248698288596,8.09709396689584,10.1315171984007,6.65886697746169e-24,2.25925843878165e-22,42.7642036148547,"Non-Neuronal"
"LMO3",0.221111581378151,8.44067428436442,10.1310253156567,6.69180194386338e-24,2.26675300853719e-22,43.0770921016755,"Non-Neuronal"
"LRRIQ1",0.0850582037989618,8.08337446282927,10.1293908123471,6.80240675632944e-24,2.29704091281322e-22,42.7335452008979,"Non-Neuronal"
"MS4A14",0.0987703871232561,8.08455931077969,10.1293792185548,6.80319772742288e-24,2.29704091281322e-22,42.7348312115366,"Non-Neuronal"
"GLIS2",0.0918506020377379,8.09766087976814,10.1283910032414,6.87095336673095e-24,2.3161762155593e-22,42.7328590646798,"Non-Neuronal"
"CCDC71L",0.0934638152327967,8.09136765578645,10.1281434585413,6.88803037691809e-24,2.31819379835085e-22,42.7268651633278,"Non-Neuronal"
"ZNF821",0.112790432577293,8.13395626699902,10.1277856031258,6.91279158982031e-24,2.32278688468239e-22,42.7499256736003,"Non-Neuronal"
"LYL1",0.112639050996192,8.09461207899818,10.1271439443576,6.95741112814457e-24,2.33402716818975e-22,42.7194959651851,"Non-Neuronal"
"TMEM51",0.110680858109763,8.10721415277244,10.1239396745393,7.1845350038413e-24,2.4063586791712e-22,42.6947109710852,"Non-Neuronal"
"CCDC28B",0.0987150156064018,8.11586834587702,10.123733481646,7.19939929297408e-24,2.40747912357053e-22,42.699462892406,"Non-Neuronal"
"NOP10",0.139873031863678,8.16675460450786,10.1224850831294,7.29004826939141e-24,2.43389790463707e-22,42.7200095404654,"Non-Neuronal"
"BOK",-0.225232365941389,8.3626722343044,-10.1192443812544,7.53067451895789e-24,2.51022483965263e-22,42.8215654130936,"Non-Neuronal"
"NXPE2",0.0825032790983471,8.0771494292127,10.1186996363622,7.57188795754345e-24,2.51994360370475e-22,42.6237162170667,"Non-Neuronal"
"AC006449.6",0.0896036846353532,8.09429425726938,10.1178420740181,7.63722125194174e-24,2.53764585318891e-22,42.625662712637,"Non-Neuronal"
"LINC00621",0.0841287323257944,8.08158995864496,10.117656759729,7.65141261495945e-24,2.53832577226433e-22,42.6160070628196,"Non-Neuronal"
"CERCAM",-0.358086364142171,8.90300251630282,-10.1161531522344,7.76752894558629e-24,2.57276315313397e-22,43.239541581667,"Non-Neuronal"
"LRRN2",0.100185518260156,8.11363105122001,10.1068985282538,8.52165188893784e-24,2.81807791896837e-22,42.5309394596365,"Non-Neuronal"
"LINC01550",0.091349071251738,8.0901493304169,10.1052987293668,8.65917479096195e-24,2.85903243493057e-22,42.5001903439498,"Non-Neuronal"
"GMIP",0.098886672375416,8.08702464582315,10.1047904918545,8.70332269844803e-24,2.86907641005621e-22,42.4925160257993,"Non-Neuronal"
"ZNF618",0.101736796363324,8.09583934633036,10.1042037300473,8.75456897841535e-24,2.88111264334667e-22,42.4926960909246,"Non-Neuronal"
"TEX9",0.0986161240662131,8.09654230028066,10.1040572927307,8.76740498166737e-24,2.88111264334667e-22,42.4914138509686,"Non-Neuronal"
"PTRHD1",0.113085212185439,8.11639657566674,10.0997654906207,9.15199826375007e-24,3.00277494053966e-22,42.4618548954702,"Non-Neuronal"
"THNSL1",0.102152094157658,8.10928961309432,10.0993345782546,9.19152404341543e-24,3.01101649698092e-22,42.4525019683082,"Non-Neuronal"
"GPD1",0.0929283536268422,8.09267700539665,10.0991616091826,9.2074372917095e-24,3.01150922373597e-22,42.4402857077695,"Non-Neuronal"
"NR2E1",0.114924732107685,8.13977744138558,10.0977880412493,9.33477903446524e-24,3.04788405500568e-22,42.4557847925218,"Non-Neuronal"
"AL118505.1",0.0806142299844002,8.08381831410221,10.0976484604176,9.34781664717053e-24,3.04788405500568e-22,42.4196949329941,"Non-Neuronal"
"CYTL1",0.0929276413079485,8.08239500342432,10.0943533589472,9.6608910863416e-24,3.14505644399594e-22,42.3861614595112,"Non-Neuronal"
"SLC47A2",0.0841768899191067,8.07725494734227,10.0937850364849,9.71592916996236e-24,3.15805473798155e-22,42.3770648299238,"Non-Neuronal"
"CALCR",0.0827811802010192,8.07718450234873,10.0903461480517,1.00556502948872e-23,3.26340203669477e-22,42.3429959772288,"Non-Neuronal"
"TRIM34",0.084103855571362,8.07723516133071,10.0828938345128,1.08327572317056e-23,3.50437032003323e-22,42.2693726386141,"Non-Neuronal"
"SEL1L3",0.115185921702865,8.16074162075702,10.0828817398706,1.08340655744154e-23,3.50437032003323e-22,42.3239455824256,"Non-Neuronal"
"GYPC",0.104742330198478,8.10003427820821,10.0827487936833,1.08484574022081e-23,3.50437032003323e-22,42.2831854349215,"Non-Neuronal"
"SMIM35",0.0833863088580014,8.07677769473829,10.0791063002844,1.12502212554035e-23,3.62854358391871e-22,42.231577329307,"Non-Neuronal"
"GIMAP1",0.105836400806265,8.09062031541938,10.0774091707407,1.14424129808565e-23,3.68484485824191e-22,42.2245473546773,"Non-Neuronal"
"DPEP2",0.0842787969497572,8.07777667840038,10.0741969138952,1.18151326965478e-23,3.79901959012074e-22,42.1837364615517,"Non-Neuronal"
"CD84",0.153988588741003,8.12651936358838,10.0736278103663,1.18824089744961e-23,3.8116125666324e-22,42.2107129858367,"Non-Neuronal"
