"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type"
"SMPD2",-0.140024029502866,7.17290482811662,-7.39226584926829,2.24399988831316e-13,5.26625534632115e-13,19.7271978196317,"GABAergic"
"METTL17",-0.27318775036719,7.48024633040213,-7.39167141390739,2.25374602497301e-13,5.2885285391714e-13,19.8125902841152,"GABAergic"
"RASGRF2-AS1",-0.186671271543331,7.21411944034795,-7.39119698458912,2.26155444120738e-13,5.30625024249304e-13,19.7385609688478,"GABAergic"
"HAUS1",-0.154476896975279,7.20000713496809,-7.39017869139742,2.27840398934931e-13,5.34517859682776e-13,19.7271595485254,"GABAergic"
"ATP6V0E2-AS1",-0.150836869263387,7.20674208668566,-7.389487525781,2.2899108625485e-13,5.37156553748211e-13,19.7234919247068,"GABAergic"
"GAB1",-0.185447415412675,7.24399911024268,-7.3892929247286,2.29316097449341e-13,5.37858037194904e-13,19.7389167557744,"GABAergic"
"PLA2G7",-0.157253980115504,7.18389910107547,-7.38802759421653,2.31440467455706e-13,5.42779257519253e-13,19.6993736543453,"GABAergic"
"MAN2C1",-0.30821665207394,7.6349018557307,-7.38736656989657,2.32557947035475e-13,5.45338249399501e-13,19.7635807529291,"GABAergic"
"SYNGAP1-AS1",-0.139909232326097,7.17666043366306,-7.38723450675611,2.32781838316646e-13,5.45801473517398e-13,19.6921583825885,"GABAergic"
"CENPS-CORT",-0.126657533447961,7.16441097001303,-7.3841287716828,2.38108622018146e-13,5.58227944296757e-13,19.6650539121611,"GABAergic"
"FAM111A-DT",-0.130744230556529,7.16950145865406,-7.3827099596339,2.40581795885971e-13,5.63962283633558e-13,19.655318113091,"GABAergic"
"LINC02488",-0.127073633309838,7.16651896885413,-7.38116080198907,2.43311025744833e-13,5.70295493521865e-13,19.6426660932768,"GABAergic"
"AC015726.1",-0.135750438315492,7.16930694859927,-7.38054362045382,2.44406805038098e-13,5.72799066842512e-13,19.6406113433287,"GABAergic"
"ZNF660",-0.231603527950612,7.30555679502177,-7.37699275372762,2.50806119618837e-13,5.87730190707657e-13,19.6774233921411,"GABAergic"
"RTBDN",-0.143182032393974,7.19502015631742,-7.37489587103376,2.54662150328535e-13,5.96698769203049e-13,19.6138780395299,"GABAergic"
"TKFC",-0.152660460654544,7.19582701744656,-7.37442814578104,2.55530184615728e-13,5.98664937670576e-13,19.612628748419,"GABAergic"
"FAM229A",-0.142782452809013,7.19528278531372,-7.37343451629694,2.5738389041824e-13,6.02939665486656e-13,19.605062496987,"GABAergic"
"INO80B",-0.144349081399473,7.19301949948109,-7.37095354345007,2.62070281008614e-13,6.13848437242048e-13,19.5875542270596,"GABAergic"
"SLC9A3",-0.164468690943686,7.21902955897087,-7.37063577517362,2.62676551715621e-13,6.15198938906112e-13,19.5953284183132,"GABAergic"
"KLHL41",-0.131967726231864,7.17538682410714,-7.37016470528738,2.63577844800478e-13,6.17240011232596e-13,19.5716748210171,"GABAergic"
"ABHD3",-0.166212625984921,7.24753583032187,-7.37002568675337,2.63844408026589e-13,6.17794395597416e-13,19.6028711109643,"GABAergic"
"ITFG2-AS1",-0.146310719685121,7.20295430869164,-7.36781427169449,2.68120532786459e-13,6.2773602301412e-13,19.567916676288,"GABAergic"
"JHY",-0.179005565220789,7.25341946325322,-7.36729408430603,2.69136254680314e-13,6.30042862024563e-13,19.5882236180574,"GABAergic"
"MTMR10",-0.172508594103607,7.20684553254471,-7.36713605221778,2.69445577843859e-13,6.30695700517555e-13,19.5636512629272,"GABAergic"
"STBD1",-0.121134515984372,7.1644967900802,-7.36544945069213,2.72768684625907e-13,6.3840200730581e-13,19.5324541247722,"GABAergic"
"TMCC1-AS1",-0.159463358114095,7.21165367237655,-7.36508363383095,2.73494752382734e-13,6.40029014360362e-13,19.5540102930674,"GABAergic"
"MYLK-AS1",-0.147252975458432,7.19735878189815,-7.36490173796942,2.73856483441634e-13,6.40803133927537e-13,19.5441333528462,"GABAergic"
"DDX58",-0.180659235193167,7.25129255878784,-7.36461137921375,2.74434886415278e-13,6.42084016979515e-13,19.5670743452998,"GABAergic"
"LIMK2",-0.158412904791552,7.21110810393766,-7.36411216522339,2.75432143719156e-13,6.44344476265516e-13,19.5455168092807,"GABAergic"
"CCDC183",-0.142965103063652,7.18861583426266,-7.36392519997701,2.75806552029548e-13,6.45147499964769e-13,19.5318367952024,"GABAergic"
"GBP5",-0.124120925960479,7.16620224038715,-7.36277751689027,2.78115838086387e-13,6.50475762678788e-13,19.5167312252322,"GABAergic"
"RFPL2",-0.133505162117665,7.17493213368556,-7.36243634920496,2.78805969034093e-13,6.5201626245943e-13,19.5190703900785,"GABAergic"
"GCNA",-0.171396677971383,7.22494998618722,-7.36205684084195,2.7957563548296e-13,6.53742395321579e-13,19.5341628431051,"GABAergic"
"HELLS",-0.229696159785634,7.31420022572867,-7.36128861941853,2.81140035178554e-13,6.57326283852962e-13,19.5671686745524,"GABAergic"
"SENP8",-0.174892383582641,7.2361678360503,-7.36089518161326,2.819445576317e-13,6.59132914472392e-13,19.5323640835503,"GABAergic"
"TDRD6",-0.246117394036252,7.32431370888029,-7.36077450578269,2.82191775209327e-13,6.59636411230199e-13,19.5689056745931,"GABAergic"
"AL117335.1",-0.144605213156098,7.18209260397005,-7.35983021789624,2.84133623649789e-13,6.64100625892358e-13,19.5037395411646,"GABAergic"
"LINC01114",-0.143661662446571,7.20261368170356,-7.35965214642587,2.84501281977385e-13,6.64884920861736e-13,19.511841002806,"GABAergic"
"RAI2",-0.165027598250703,7.22007692723343,-7.35842862346452,2.87040126760485e-13,6.70742570576481e-13,19.5157485451317,"GABAergic"
"DGLUCY",-0.234667111740779,7.40447486463194,-7.3581806557642,2.8755737451724e-13,6.71875453849474e-13,19.5704045527016,"GABAergic"
"AC099850.1",-0.157017029798305,7.20291077756585,-7.35694810271462,2.90142043892887e-13,6.77838050434623e-13,19.4881090207618,"GABAergic"
"LINC00654",-0.123656762829762,7.17261957185894,-7.35669733428986,2.90670695539143e-13,6.78996517052247e-13,19.4770294327179,"GABAergic"
"BCOR",-0.199462295396025,7.29129287329496,-7.35620106175475,2.91719693728859e-13,6.81370096550052e-13,19.5193400689665,"GABAergic"
"PCSK1N",0.388488885452636,8.95500071781434,7.35579740761221,2.92575663179586e-13,6.83292334134488e-13,18.2529993469383,"GABAergic"
"LINC01060",-0.132935519933373,7.17408676502697,-7.35512679681191,2.94003189466195e-13,6.86548823383686e-13,19.4662627588219,"GABAergic"
"LINC01006",-0.142123087665771,7.20979466189711,-7.35499018479302,2.94294833248131e-13,6.8715239331175e-13,19.4838965178152,"GABAergic"
"FZD9",-0.125777001662285,7.16791162755177,-7.35457499463059,2.95182941440676e-13,6.89148361819287e-13,19.4576881652393,"GABAergic"
"FAM124A",-0.158159813795519,7.19680427225449,-7.35396521652183,2.9649205905599e-13,6.92126678601007e-13,19.4667970923593,"GABAergic"
"AC123768.4",-0.156287420406156,7.19758216833326,-7.35393914754157,2.96548152940921e-13,6.92179613687773e-13,19.4646293638498,"GABAergic"
"SNORC",-0.164597153888821,7.22147209660545,-7.3531954543981,2.98152794803551e-13,6.95846629720108e-13,19.4775436960705,"GABAergic"
"AL009179.1",-0.132984043752657,7.18264615789918,-7.35045773706899,3.04133759077976e-13,7.09725388889377e-13,19.4355074796695,"GABAergic"
"MARVELD1",-0.158120013956435,7.20068155963793,-7.34966639722282,3.05884427864578e-13,7.13730331684015e-13,19.4376113926447,"GABAergic"
"PHLDB3",-0.179589098194685,7.24335502161244,-7.34949262541706,3.06270184975374e-13,7.14549937079852e-13,19.4576797270614,"GABAergic"
"C16orf86",-0.135395568471432,7.19132440380146,-7.34749485879644,3.10739537892823e-13,7.24895601799082e-13,19.4202078335425,"GABAergic"
"LINC00909",-0.219072082846134,7.33170408291175,-7.34638690145441,3.1324580589168e-13,7.3065995241378e-13,19.4689714458305,"GABAergic"
"TPTEP2-CSNK1E",-0.183692783927852,7.24988181339335,-7.34579595197855,3.1459068487834e-13,7.33714317744068e-13,19.4337079636199,"GABAergic"
"MGME1",-0.130924302358836,7.17397331295744,-7.34573337444042,3.14733430344032e-13,7.33964596117533e-13,19.3983754424084,"GABAergic"
"STAT6",-0.140924875626749,7.17277606848132,-7.34562676807213,3.14976756503422e-13,7.34449347906719e-13,19.3948645138271,"GABAergic"
"NOX4",-0.118997994510607,7.15703766739051,-7.34411691611251,3.1844287379256e-13,7.42447911398615e-13,19.3782731848077,"GABAergic"
"PHKA1",-0.173034383537824,7.23050687570836,-7.34398804993264,3.18740438326988e-13,7.43058041538199e-13,19.4162811594124,"GABAergic"
"PILRA",-0.157498814382669,7.18626556518708,-7.34327184824732,3.20399205208641e-13,7.46840956278031e-13,19.3825229973838,"GABAergic"
"HLA-DMA",-0.129907921611808,7.17681955962785,-7.34262975465009,3.21893545333821e-13,7.5023978896134e-13,19.3811795073999,"GABAergic"
"DNM2",-0.230041603103881,7.34855087929234,-7.34212042026879,3.23083786627821e-13,7.52929171064589e-13,19.4435387351324,"GABAergic"
"SCN5A",-0.149368471175007,7.19305513229372,-7.34010759564245,3.27829944896713e-13,7.63903886674048e-13,19.3691142431064,"GABAergic"
"DISC1",-0.140834437831841,7.18765342313966,-7.33923956574809,3.29897812969429e-13,7.68635928013025e-13,19.3611222631039,"GABAergic"
"EPOR",-0.160092299966618,7.21868306036438,-7.33826360151513,3.32238122360301e-13,7.74001600320427e-13,19.3728822232081,"GABAergic"
"AC007541.1",-0.143495303858105,7.1938553461003,-7.33792961751613,3.33042739756228e-13,7.75788829124017e-13,19.3520324234374,"GABAergic"
"EFHD1",-0.156555040286631,7.21772418505442,-7.33776280254029,3.33445338944148e-13,7.76639301197588e-13,19.3651102424988,"GABAergic"
"UBR5-AS1",-0.15392667077742,7.20805270297004,-7.33723995718752,3.3471030078081e-13,7.79497915456815e-13,19.35396215954,"GABAergic"
"HR",-0.146808530539704,7.19810548273365,-7.33583505411696,3.3813270868517e-13,7.87379740865198e-13,19.3384606454783,"GABAergic"
"AC005838.2",-0.147419155458778,7.18684573423379,-7.33544619590497,3.39086047589515e-13,7.89510937918348e-13,19.3288945433482,"GABAergic"
"WNT5A",-0.219681724670381,7.29855758528586,-7.33264540142218,3.46031060456327e-13,8.05590800857806e-13,19.3609822669651,"GABAergic"
"GRASP",-0.124694502603366,7.1610031580159,-7.33228990496437,3.46922509354209e-13,8.07575403040428e-13,19.2952879246668,"GABAergic"
"PTGER3",-0.145204370145884,7.18742128108114,-7.32994409805003,3.52861749162084e-13,8.21308620113973e-13,19.2932390360878,"GABAergic"
"ARIH2OS",-0.148157416265534,7.20400338449056,-7.32929336326663,3.54526947016933e-13,8.25091758827161e-13,19.2984094157049,"GABAergic"
"SLCO4A1",-0.156044856806163,7.19793390226,-7.32597768385534,3.63132288683024e-13,8.45024052970618e-13,19.2688607136429,"GABAergic"
"GPT",-0.124449745370169,7.15915661051924,-7.32433932407054,3.67459861743957e-13,8.54998440384474e-13,19.2377912727475,"GABAergic"
"ZBTB2",-0.145147506326594,7.19286390227213,-7.32411580728478,3.68054176147567e-13,8.56262631094708e-13,19.2553051255106,"GABAergic"
"CRABP2",-0.137805641429352,7.17900971768797,-7.32410390031906,3.68085862369878e-13,8.56262631094708e-13,19.2462270074749,"GABAergic"
"WIPI1",-0.152470960901081,7.19949058499224,-7.32397331158481,3.6843355459455e-13,8.56975206773377e-13,19.2576723473155,"GABAergic"
"CES2",-0.228243372985139,7.3191621378249,-7.32309433904336,3.70782230433245e-13,8.62341380975052e-13,19.3040235780575,"GABAergic"
"FAM24B",-0.136835171793442,7.18152831835281,-7.32207788016464,3.7351663227334e-13,8.68538306098886e-13,19.2342241274642,"GABAergic"
"OCA2",-0.170113443761985,7.22000123872967,-7.32207270829882,3.73530595796306e-13,8.68538306098886e-13,19.2498234736113,"GABAergic"
"KCNIP3",-0.138768095825281,7.18306453427782,-7.31903728957935,3.81815070798048e-13,8.87701825282296e-13,19.2144195636702,"GABAergic"
"TMEM218",-0.192796368601774,7.24673236326444,-7.31862816474954,3.82945404056262e-13,8.90229871404867e-13,19.2430901064788,"GABAergic"
"TAGLN2",-0.135383480352226,7.19292237257068,-7.31814492789777,3.84284731721499e-13,8.93243143098127e-13,19.2151954244255,"GABAergic"
"BTN3A2",-0.166908643636675,7.20789358864609,-7.31667793606055,3.88378877323814e-13,9.02658402828563e-13,19.2038159992116,"GABAergic"
"FBXL18",-0.160840524544395,7.19397207298656,-7.31651935295932,3.88824017494472e-13,9.03591593668014e-13,19.2005699908312,"GABAergic"
"CD74",-0.131445455223828,7.16656728244155,-7.31639967079032,3.89160295379321e-13,9.04271617477212e-13,19.1864334384973,"GABAergic"
"KLHL25",-0.137742364912341,7.18134129012365,-7.31634672056125,3.89309163882433e-13,9.04516064105086e-13,19.1923714450523,"GABAergic"
"MED18",-0.130801107369626,7.17958633828651,-7.31613583974923,3.89902606594757e-13,9.05793258232078e-13,19.1939262011748,"GABAergic"
"ZNF208",-0.123439151235551,7.16532712778081,-7.31611095303949,3.89972699269157e-13,9.05854493659531e-13,19.185502614413,"GABAergic"
"ATP11C",-0.201729978306274,7.33183778829531,-7.31536607969998,3.92076355032746e-13,9.10638881116087e-13,19.2517734765096,"GABAergic"
"AC026979.2",-0.146212453983305,7.19465235850049,-7.31473211960342,3.93875554780002e-13,9.14715143643703e-13,19.1901904131898,"GABAergic"
"CBX8",-0.120377861850177,7.16335097176672,-7.31437012795163,3.94906536171386e-13,9.17006623735193e-13,19.1727464740877,"GABAergic"
"EXOSC8",-0.251689408892508,7.38791621891744,-7.31212955828576,4.01347130566472e-13,9.3185776431155e-13,19.2423052959752,"GABAergic"
"VSTM5",-0.173031983438694,7.22310505058646,-7.31025984501482,4.0680061658369e-13,9.44413939845098e-13,19.173198362408,"GABAergic"
"AC021092.1",-0.173977403861254,7.22517138367606,-7.30985740422904,4.07983926169002e-13,9.47054921297606e-13,19.1669290258145,"GABAergic"
"AC091729.3",-0.152004580825894,7.19878319860065,-7.30974094740914,4.08326978569027e-13,9.47745036653996e-13,19.1589394717925,"GABAergic"
"TNIP2",-0.122298200055168,7.16854280265132,-7.30895385338004,4.10653003677065e-13,9.53037049317989e-13,19.1372923362416,"GABAergic"
"TCF7L2",-0.157450268080291,7.20231199622201,-7.3084153916958,4.12251765781664e-13,9.56640244749676e-13,19.151413514766,"GABAergic"
"AC016876.1",-0.133914747652839,7.1854678305719,-7.30756533420637,4.14788155979282e-13,9.62418177976797e-13,19.1368659826005,"GABAergic"
"ANKRD16",-0.190122732980602,7.24478462859619,-7.30578437829921,4.20151978519465e-13,9.74754472566495e-13,19.153892912192,"GABAergic"
"AKAP13",-0.181263825427757,7.21117561663274,-7.30316034485757,4.28179384990245e-13,9.93266838537681e-13,19.1128292718968,"GABAergic"
"AC005225.2",-0.150488786275878,7.1795061216813,-7.30216092660159,4.31276267004604e-13,1.0003387814632e-12,19.0916347309416,"GABAergic"
"BEST4",-0.149302836867522,7.18502767740961,-7.30138757832002,4.33687727147678e-13,1.00581949304779e-12,19.0898704474862,"GABAergic"
"EPSTI1",-0.118242964264217,7.16118921782659,-7.30082393636446,4.35453623403865e-13,1.00980193703138e-12,19.0782968506439,"GABAergic"
"IZUMO4",-0.158034925734739,7.20031422715103,-7.29891549429721,4.41485424655785e-13,1.02367486856546e-12,19.0798364073607,"GABAergic"
"ZNF76",-0.25739821044666,7.41124956220294,-7.29880368049464,4.41841357330735e-13,1.02438549746939e-12,19.1576968364215,"GABAergic"
"DEPDC5",-0.249188716498379,7.39269305707473,-7.2987500876161,4.42012057492978e-13,1.02466656372155e-12,19.1523163983989,"GABAergic"
"AC024060.1",-0.148902968368553,7.1912022985265,-7.29819844062816,4.43772895016134e-13,1.02863339015994e-12,19.0727895436573,"GABAergic"
"TMEM51-AS1",-0.139236579863233,7.18129312451113,-7.29796503403991,4.44519994354412e-13,1.03024982019279e-12,19.064827614209,"GABAergic"
"AC109347.1",-0.137584663093915,7.18973337309163,-7.2966985122111,4.48595542770327e-13,1.03957926576435e-12,19.0621975132588,"GABAergic"
"GUCD1",-0.16074233475987,7.2006756184116,-7.29654898445969,4.49079126102152e-13,1.04058350363059e-12,19.0649236763376,"GABAergic"
"TMEM143",-0.150333179156435,7.20951170516316,-7.29509518194281,4.53807612092479e-13,1.05142249096997e-12,19.0604124310919,"GABAergic"
"ABCC4",-0.161043360659718,7.20467654611804,-7.29432299613739,4.56339004345476e-13,1.05716919774162e-12,19.0488446551329,"GABAergic"
"FBLN5",-0.154560157772827,7.19674313323254,-7.29043509509157,4.69296727871035e-13,1.08706588284419e-12,19.0176326460844,"GABAergic"
"STAT5A",-0.129664785681771,7.18187402681046,-7.28937697061043,4.7288543424138e-13,1.0952561779539e-12,19.0079150694976,"GABAergic"
"HGH1",-0.135009789313683,7.17304967211822,-7.28575018486173,4.8539177921736e-13,1.1240965924563e-12,18.9728744106096,"GABAergic"
"CEP164",-0.293362156102766,7.51250753795486,-7.28495503057083,4.88176870765192e-13,1.13042006977746e-12,19.067388073643,"GABAergic"
"C2orf73",-0.131318926312366,7.16973587383438,-7.28474155275883,4.88927264081373e-13,1.13203112239185e-12,18.9673792629858,"GABAergic"
"CREB3L2",-0.191110789328421,7.24124003124291,-7.28458015312792,4.89495350360648e-13,1.13321975992177e-12,18.9948003126299,"GABAergic"
"S1PR3",-0.141479802135287,7.18497447595072,-7.28173683567436,4.99610144321755e-13,1.15650703166479e-12,18.9559461200458,"GABAergic"
"AC009113.1",-0.168779556628856,7.24686272916614,-7.27963082393207,5.07234188124004e-13,1.17402410756649e-12,18.9686589970662,"GABAergic"
"ADAM20",-0.18371484632927,7.23159933914268,-7.27905437395077,5.09340868096622e-13,1.17876842467992e-12,18.9590179713479,"GABAergic"
"NPR2",-0.175557566960132,7.24006871477292,-7.27786144720417,5.13727853916965e-13,1.18878840779601e-12,18.9541245709665,"GABAergic"
"NAA80",-0.159576687166815,7.20090499292612,-7.2758710704405,5.21130261446728e-13,1.20578318871158e-12,18.918606759515,"GABAergic"
"LINC00467",-0.146535816444977,7.1963188189917,-7.27522768166979,5.23545429233633e-13,1.21123606341073e-12,18.9174664326009,"GABAergic"
"SETD9",-0.142509743253926,7.19367438116671,-7.27492847133791,5.24672355704194e-13,1.21370767296191e-12,18.9099076960664,"GABAergic"
"RUNDC3A-AS1",-0.160619294488106,7.20572806250243,-7.27391754917513,5.28497487872112e-13,1.22241970589559e-12,18.9071024109354,"GABAergic"
"KIAA1522",-0.197260383453264,7.27452500790708,-7.27246082505755,5.34057687006353e-13,1.23514257156795e-12,18.9341409053388,"GABAergic"
"AC012213.4",-0.149218467678672,7.18100411711811,-7.27219969597678,5.35060453629391e-13,1.23732356548237e-12,18.8838581961685,"GABAergic"
"PDE6B",-0.128634760473048,7.17126001700408,-7.26922953746617,5.46597235198006e-13,1.26386118917797e-12,18.8600651444572,"GABAergic"
"NANP",-0.170527887216057,7.24786599320824,-7.26886585999532,5.48026532298403e-13,1.26702461920938e-12,18.9000828403479,"GABAergic"
"EFCAB13",-0.138182567109107,7.17301001276614,-7.26719948053,5.54622714934462e-13,1.2821317292899e-12,18.8430758501852,"GABAergic"
"TBCE.1",-0.225716883659485,7.31240579365841,-7.26688794624589,5.55864516707172e-13,1.28485902628676e-12,18.9060067790942,"GABAergic"
"SAMD10",-0.185898794175526,7.2511466036836,-7.26653235446756,5.57285274575613e-13,1.28799931848747e-12,18.8811120683106,"GABAergic"
"HSBP1L1",-0.18033287431505,7.29305650481087,-7.26499366281311,5.6347431563196e-13,1.30215815013777e-12,18.8914062778489,"GABAergic"
"NPTX2",-0.215539593416398,7.32012588365838,-7.26408983519466,5.67141195001508e-13,1.31048589603595e-12,18.8842400363449,"GABAergic"
"AC012368.1",-0.125549903539603,7.17074755012276,-7.26305702926388,5.713600579255e-13,1.32008710315793e-12,18.8167408561862,"GABAergic"
"VEGFA",-0.215673533564529,7.4107000561046,-7.2625889338968,5.73282300865579e-13,1.32438058195725e-12,18.9031157720448,"GABAergic"
"AC027682.6",-0.135744729008811,7.18990529449601,-7.2622797596841,5.74555414163632e-13,1.32717366940686e-12,18.8229733341379,"GABAergic"
"SETDB2",-0.250803478098972,7.43825898604425,-7.2616599899252,5.77115865488692e-13,1.3329394426703e-12,18.9015796749689,"GABAergic"
"ANKRD31",-0.151688702133987,7.19293366676962,-7.25868546385398,5.89561384212206e-13,1.36153249539385e-12,18.7933615173618,"GABAergic"
"MR1",-0.122264300778354,7.16318277474179,-7.25690849043349,5.97121736854899e-13,1.37883863271745e-12,18.7711933160422,"GABAergic"
"AC087564.1",-0.138934969384929,7.1914164390281,-7.25590843208541,6.01418417137839e-13,1.38860547031279e-12,18.7742273856248,"GABAergic"
"AC007920.2",-0.11889755286303,7.15963414137746,-7.25499787055009,6.0535699462134e-13,1.3975434049924e-12,18.7544699857124,"GABAergic"
"NSMCE4A",-0.179035645263601,7.24384011984144,-7.25369369060596,6.11042324440332e-13,1.41051149739581e-12,18.7890339273375,"GABAergic"
"TST",-0.127213699877338,7.17348387139297,-7.25357866147717,6.11546282983535e-13,1.41151751275217e-12,18.7534173679204,"GABAergic"
"DHX37",-0.161304629943936,7.20207391107134,-7.2532340632506,6.13058461115511e-13,1.41485012870034e-12,18.7579387703328,"GABAergic"
"ZNF589",-0.261383005348065,7.40611208191918,-7.25308777078652,6.13701537274088e-13,1.41617646407734e-12,18.8365300215008,"GABAergic"
"AC012306.2",-0.138441365863733,7.18849046758566,-7.25235976194932,6.16911606467554e-13,1.4234254321892e-12,18.7489401781596,"GABAergic"
"CITED4",-0.144620369803288,7.18575324519456,-7.25232976198446,6.17044241114731e-13,1.42357288552121e-12,18.7511694667795,"GABAergic"
"ZNF534",-0.172433796141844,7.21122782623146,-7.25211411209415,6.17998488763016e-13,1.42561562509727e-12,18.7579217599208,"GABAergic"
"RP9",-0.198750477450156,7.32691516542353,-7.25207098435706,6.18189502292594e-13,1.42589745668001e-12,18.810096022366,"GABAergic"
"Z84485.1",-0.141705213293185,7.17379184583965,-7.25158033550777,6.20366683186385e-13,1.43075994976501e-12,18.7343564967048,"GABAergic"
"AC017083.1",-0.157189666771276,7.21455175144296,-7.25149537612933,6.20744442198739e-13,1.43147179150106e-12,18.7595152975213,"GABAergic"
"KDM6B",-0.269932330167538,7.40453215885381,-7.25101402921995,6.22888949967946e-13,1.43625724375889e-12,18.8195846119042,"GABAergic"
"LINC02018",-0.136638752837445,7.17994114163373,-7.2505115368981,6.25135431414331e-13,1.44127673540573e-12,18.7336221911195,"GABAergic"
"EFEMP1",-0.148943426339866,7.2074203579391,-7.25033969681453,6.25905498305995e-13,1.44289155107536e-12,18.7482633965983,"GABAergic"
"AC120053.1",-0.14123599437786,7.18067789566423,-7.24987368900545,6.27998513070247e-13,1.44755544193457e-12,18.7275828431253,"GABAergic"
"ATIC",-0.223665832414985,7.45957273523678,-7.24969756352432,6.28791347664256e-13,1.4492216739924e-12,18.8216218464472,"GABAergic"
"PQLC2",-0.182061944116216,7.23801051740726,-7.24914651011667,6.31278290111339e-13,1.45479163585627e-12,18.754922646904,"GABAergic"
"LRRC42",-0.149544490903753,7.21327760783557,-7.24861233082331,6.33698302688109e-13,1.46020613456211e-12,18.7376161761209,"GABAergic"
"DCLRE1C",-0.155376267055416,7.21106082302253,-7.24655535301566,6.43102531995462e-13,1.48171109513037e-12,18.7223723104257,"GABAergic"
"DSN1",-0.15607490008356,7.22425886044408,-7.24597890148075,6.4576250022441e-13,1.48767419276479e-12,18.7247133586949,"GABAergic"
"PRRX1",-0.136736144563947,7.18226723684365,-7.24429272488039,6.53605375570058e-13,1.50557474913063e-12,18.6941497473488,"GABAergic"
"MCM3AP-AS1",-0.177092839314988,7.22871864886508,-7.24343666392569,6.57622895252627e-13,1.51466062819612e-12,18.7076223825816,"GABAergic"
"FGGY",-0.155396143443904,7.22819343915756,-7.24329752975276,6.58278144241608e-13,1.51600124546102e-12,18.7126663299017,"GABAergic"
"SEPT1",-0.142090088159811,7.18775504610899,-7.24303179757328,6.59531386478083e-13,1.51871857789e-12,18.6844113104924,"GABAergic"
"SMIM24",-0.11855162110654,7.16261164306295,-7.24301474935084,6.59611869031186e-13,1.51873506483359e-12,18.6733866230017,"GABAergic"
"NANOS3",-0.173347579437648,7.2272349727731,-7.24250066730161,6.62043324797264e-13,1.52416398649836e-12,18.7033269633435,"GABAergic"
"ATG16L2",-0.218678073686335,7.32189477410155,-7.24180871791362,6.65329948726433e-13,1.53156026094361e-12,18.7338686729481,"GABAergic"
"FOXK1",-0.25968225312562,7.4085780822246,-7.24057841458895,6.71213285291137e-13,1.54493174555343e-12,18.7500488038427,"GABAergic"
"NEMP2",-0.129694945757833,7.17042062063703,-7.24038912106698,6.72123016642623e-13,1.54685378263541e-12,18.6587894146651,"GABAergic"
"SNAI2",-0.123689951828213,7.16258074496012,-7.24026653825141,6.72712787189164e-13,1.54803910243852e-12,18.6511495127719,"GABAergic"
"ACAD10",-0.20453877875079,7.28329530161601,-7.23992972096836,6.7433590193462e-13,1.55160181479358e-12,18.7123773132108,"GABAergic"
"AC003681.1",-0.131207936232643,7.1768983512312,-7.23713160258919,6.87969568712029e-13,1.58279614314476e-12,18.6365616979085,"GABAergic"
"ORC6",-0.156006213100873,7.21412671444746,-7.23568084292575,6.95144548816028e-13,1.5991258373641e-12,18.6499827068337,"GABAergic"
"LINC02024",-0.22580776056606,7.34339319785443,-7.23488109434212,6.99131224499304e-13,1.60811827352072e-12,18.6920281885488,"GABAergic"
"COQ5",-0.178969133721251,7.2474472884215,-7.23461415275819,7.00466898217901e-13,1.61101164365838e-12,18.6571111964548,"GABAergic"
"LRRC8C-DT",-0.192755326976428,7.25719378575267,-7.23314565525185,7.07859653505962e-13,1.62783357422771e-12,18.6519556493066,"GABAergic"
"TNNI3",-0.124661456018168,7.16984634855995,-7.23300167338409,7.0858860455877e-13,1.62932901490073e-12,18.6067019236059,"GABAergic"
"AC098650.1",-0.248822578817848,7.41162824409079,-7.23292986861665,7.08952413128098e-13,1.62998460796118e-12,18.6982194892638,"GABAergic"
"HIST3H2BB",-0.126017073470303,7.1669620902774,-7.23225432244697,7.12384156595668e-13,1.63769290072875e-12,18.5972644468905,"GABAergic"
"ZNF300",-0.14894856638387,7.20294972240722,-7.23142707138746,7.16608789425105e-13,1.64722204587307e-12,18.6168347093061,"GABAergic"
"PCBD2",-0.16083563391358,7.20317840268856,-7.23040682115425,7.21852946031142e-13,1.65909232924357e-12,18.6043608117165,"GABAergic"
"EXO1",-0.141657847657565,7.18319982396487,-7.22959860401161,7.26033985936615e-13,1.66851680358428e-12,18.5855062423026,"GABAergic"
"SOX8",-0.138881116443571,7.18535432236406,-7.22918959808966,7.28158898164017e-13,1.67321447278359e-12,18.5879702021656,"GABAergic"
"CCZ1",-0.227978922999314,7.40765468664214,-7.22865897213763,7.30924771500303e-13,1.67938378170669e-12,18.6685365623994,"GABAergic"
"HIST2H2BE",-0.14184565423616,7.19012490871409,-7.22862049475356,7.31125734705225e-13,1.67965919952854e-12,18.5851422286327,"GABAergic"
"OXTR",-0.136407134460621,7.17332341336014,-7.22729277038537,7.38093648590997e-13,1.69547895566877e-12,18.5695344521133,"GABAergic"
"GNA12",-0.20481065261851,7.27929321892288,-7.22718693445411,7.38651876075189e-13,1.69657311035101e-12,18.6219518900012,"GABAergic"
"HMGN3-AS1",-0.123914873119559,7.17403781879518,-7.22656896976151,7.41919597831144e-13,1.70388963630962e-12,18.5626844890119,"GABAergic"
"BAG3",-0.137551678831605,7.19039636521411,-7.22627244423632,7.43492626927694e-13,1.70731294695713e-12,18.5685845057681,"GABAergic"
