"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type"
"AC239803.3",-0.245983034569848,7.25626932027705,-13.2676808439025,2.36473594844936e-39,7.4282535484732e-39,78.4209131145468,"Glutamatergic"
"AL390778.2",-0.243370243737322,7.25183952771013,-13.2673850666646,2.37369362468859e-39,7.45533774529295e-39,78.4166197684403,"Glutamatergic"
"TNKS2-AS1",-0.243184888256439,7.25447110112298,-13.2673447659554,2.37491674995492e-39,7.45812490814936e-39,78.4166396956481,"Glutamatergic"
"U47924.2",-0.247934262564236,7.26611390491737,-13.2673013419733,2.37623536811294e-39,7.4612111240465e-39,78.4175514517744,"Glutamatergic"
"HSD17B13",-0.249798690384111,7.26430699008283,-13.2672868414562,2.3766758548268e-39,7.46153958662766e-39,78.417039203075,"Glutamatergic"
"HSFX1",-0.244625203202038,7.25306170697961,-13.2668132275976,2.39110770457705e-39,7.50578743212933e-39,78.4094914929629,"Glutamatergic"
"LINC00997",-0.258112929772726,7.27996542973078,-13.2667210294938,2.39392726278107e-39,7.51357645417935e-39,78.4119470440503,"Glutamatergic"
"AP003086.1",-0.246416112028486,7.2567441365894,-13.2664615677061,2.40187975964337e-39,7.53747123329248e-39,78.4056579998754,"Glutamatergic"
"TTC39A",-0.254006858429974,7.28547312664486,-13.2664319765009,2.40278839694893e-39,7.5392576607656e-39,78.4089885292129,"Glutamatergic"
"AC004593.3",-0.244654636535302,7.25583792500139,-13.2663381659716,2.40567123467654e-39,7.54723718095458e-39,78.403968455113,"Glutamatergic"
"MUC5B",-0.243259158113098,7.25145475917618,-13.2662931746994,2.40705505612334e-39,7.55051229480089e-39,78.4027389145317,"Glutamatergic"
"RHCG",-0.260432337471153,7.30530491448193,-13.2662678816836,2.40783335504371e-39,7.55152463333366e-39,78.4098763630277,"Glutamatergic"
"AC245041.2",-0.243456654165461,7.25184754674162,-13.2662605943778,2.40805764134754e-39,7.55152463333366e-39,78.4023685376717,"Glutamatergic"
"FAM181A",-0.245488641148901,7.25840631913527,-13.2662167931915,2.4094061777494e-39,7.55468711908297e-39,78.4027561812079,"Glutamatergic"
"SQOR",-0.244314573653362,7.25478648094065,-13.2660240700159,2.41534860420593e-39,7.57225081039159e-39,78.3998420249302,"Glutamatergic"
"AL137186.2",-0.243262011900592,7.2517753155129,-13.2660057497712,2.41591424882072e-39,7.57295541661524e-39,78.3991514661987,"Glutamatergic"
"AC239800.2",-0.248300720651708,7.26035431732983,-13.2659177664516,2.41863260409805e-39,7.58040678612276e-39,78.3992218317439,"Glutamatergic"
"AL359644.1",-0.24394031202073,7.2530858396029,-13.2655482587629,2.43008226659919e-39,7.61521759803936e-39,78.3935810651172,"Glutamatergic"
"AC233296.1",-0.265158362409304,7.28545047289275,-13.2655136846753,2.43115634266538e-39,7.61750890723716e-39,78.3970903085228,"Glutamatergic"
"CNGA1",-0.243292189037853,7.25276808546604,-13.2653783790508,2.43536427911872e-39,7.62858607717394e-39,78.391356974971,"Glutamatergic"
"AC099062.1",-0.249494818066291,7.27239093757356,-13.2653779235026,2.43537845866836e-39,7.62858607717394e-39,78.3939540529908,"Glutamatergic"
"LINC01814",-0.247062503448062,7.27103626901273,-13.265305854862,2.43762272602582e-39,7.63453952610513e-39,78.3931039481013,"Glutamatergic"
"AC120193.1",-0.245808979062637,7.25988934235865,-13.265235991389,2.43980028656999e-39,7.64028240289714e-39,78.3906700655888,"Glutamatergic"
"TMC8",-0.246006497018532,7.25725573688593,-13.265191241908,2.44119609061346e-39,7.64357592008147e-39,78.389456157987,"Glutamatergic"
"EVPL",-0.244314263465816,7.25348135080308,-13.2651666978181,2.44196199518736e-39,7.64489652241927e-39,78.3888592201967,"Glutamatergic"
"MFSD2A",-0.266947523201935,7.32801359433131,-13.2651305209071,2.44309134070476e-39,7.64735439393493e-39,78.3977635283947,"Glutamatergic"
"AL354892.2",-0.243733504572861,7.25248715240779,-13.2650355151369,2.44605963859643e-39,7.65556704302897e-39,78.3869097687647,"Glutamatergic"
"PHETA2",-0.243864462518275,7.25367376236751,-13.2649338907335,2.4492386955155e-39,7.66443690954737e-39,78.3858083594494,"Glutamatergic"
"MSMP",-0.243184538186979,7.2524008955031,-13.2646328401014,2.45868042667036e-39,7.69289939133551e-39,78.3818895500343,"Glutamatergic"
"LINC00365",-0.244207583594486,7.25282961420403,-13.26459248227,2.45994890213976e-39,7.69578437699404e-39,78.3814562526688,"Glutamatergic"
"AC027307.3",-0.245350188082383,7.25559596589384,-13.2645303715205,2.46190235925022e-39,7.70081116738153e-39,78.380940555794,"Glutamatergic"
"AL121845.1",-0.24491040488487,7.25392468861071,-13.2644646684033,2.46397048003367e-39,7.70619515893961e-39,78.3798832176774,"Glutamatergic"
"COX6A2",-0.243023957058918,7.25260605125615,-13.2642182666812,2.47174180992549e-39,7.72941220544689e-39,78.3767234891322,"Glutamatergic"
"AC004471.2",-0.243331433628589,7.25184084553753,-13.2641563078945,2.47369977760337e-39,7.73444624341434e-39,78.3757137335139,"Glutamatergic"
"GAPDHS",-0.243833707663947,7.25274628492055,-13.264109010727,2.47519545978807e-39,7.73803365313706e-39,78.3752859671138,"Glutamatergic"
"SEPT7-AS1",-0.249636201952126,7.27489602477542,-13.2640097330263,2.47833785286239e-39,7.74676732817474e-39,78.3770307424883,"Glutamatergic"
"VWCE",-0.26880821676492,7.31063968700047,-13.2638286599822,2.48407950014968e-39,7.76362212940702e-39,78.3793302503622,"Glutamatergic"
"AC087289.3",-0.243727856663958,7.25312723638632,-13.2638087542966,2.48471149640497e-39,7.7645049785675e-39,78.3715466197625,"Glutamatergic"
"LINC01238.1",-0.249644661730457,7.26628942368444,-13.2637522357476,2.48650680588033e-39,7.76902231963877e-39,78.3725615248623,"Glutamatergic"
"FOXE3",-0.24340736074272,7.25190395706524,-13.2635711981362,2.49226614859357e-39,7.78592216158153e-39,78.3683070361431,"Glutamatergic"
"PTGDR",-0.243287088570394,7.25180048253217,-13.2634547158303,2.49597880899292e-39,7.79642424659417e-39,78.3668232426784,"Glutamatergic"
"TREM2",-0.243625366403437,7.2512647255548,-13.2629029530035,2.51364012256621e-39,7.85048718161232e-39,78.3597099299513,"Glutamatergic"
"AL590617.2",-0.244531640283875,7.25299549053801,-13.2628589913037,2.51505262241049e-39,7.85379449070129e-39,78.3593670792836,"Glutamatergic"
"AC074387.1",-0.245951485435538,7.26102116123348,-13.2626416796595,2.52204650257385e-39,7.87452748484582e-39,78.357749793292,"Glutamatergic"
"AC012213.1",-0.252208931025507,7.27427541132555,-13.2625154636499,2.52611747053302e-39,7.88612979312691e-39,78.3580471867025,"Glutamatergic"
"GOLGA8K",-0.243169644819336,7.2514892315283,-13.262390331855,2.53015992025721e-39,7.8976398241554e-39,78.3533091763998,"Glutamatergic"
"AL589765.7",-0.250878313182382,7.2627530485787,-13.2623702121377,2.53081049870605e-39,7.89856072334291e-39,78.3544707251982,"Glutamatergic"
"PCDHGA7",-0.25601527617952,7.27763327268363,-13.2621753201253,2.53712102191757e-39,7.91714334905165e-39,78.3540849188959,"Glutamatergic"
"LAPTM5",-0.243894623173314,7.25618176660267,-13.2619663909733,2.54390344535405e-39,7.93719312339047e-39,78.3487368703159,"Glutamatergic"
"AC100803.3",-0.247053378374506,7.25663239980404,-13.2619371920609,2.54485275876514e-39,7.93904002751968e-39,78.3481442796279,"Glutamatergic"
"DLGAP1-AS5",-0.247179572982155,7.25965015138416,-13.2619067168306,2.5458439435554e-39,7.9410170185458e-39,78.3482740966665,"Glutamatergic"
"NEU4",-0.253531010145653,7.26394435708411,-13.2618824349778,2.54663396808705e-39,7.9423660818551e-39,78.3483407171324,"Glutamatergic"
"AC017002.1",-0.247523291126589,7.26015879029234,-13.2617105032418,2.55223484990623e-39,7.9587166185664e-39,78.3458871981457,"Glutamatergic"
"AC027237.3",-0.244746250846042,7.25733556696218,-13.2614631591124,2.56031387929834e-39,7.98278916892809e-39,78.3424139309341,"Glutamatergic"
"AC025165.2",-0.246224994979935,7.25331704356713,-13.2610122839587,2.57510636725854e-39,8.02778388277414e-39,78.3360163947155,"Glutamatergic"
"FOXD4L1",-0.243347152726556,7.25214030740267,-13.260779403139,2.58278007359444e-39,8.05009841638234e-39,78.3329757511034,"Glutamatergic"
"ARSE",-0.245371703855622,7.25478119539452,-13.2607730710948,2.58298903947663e-39,8.05009841638234e-39,78.3332449044041,"Glutamatergic"
"LINC00326",-0.247791571996483,7.26598229855731,-13.2607032135889,2.58529554654756e-39,8.0561566231665e-39,78.3340465019317,"Glutamatergic"
"SYDE2",-0.291583185958204,7.39586778586597,-13.2606262902756,2.58783771755231e-39,8.06294739066263e-39,78.3493861876736,"Glutamatergic"
"AC005009.2",-0.247976985250432,7.25929699931913,-13.2606108832923,2.58834718820363e-39,8.06340384040718e-39,78.3317039206656,"Glutamatergic"
"BATF",-0.24330119549043,7.25196004652641,-13.2604366592177,2.59411529273151e-39,8.08023993662793e-39,78.3286154438072,"Glutamatergic"
"AC012254.3",-0.247013980681299,7.25421214802079,-13.260382175014,2.59592174556038e-39,8.08473315261795e-39,78.3280781644194,"Glutamatergic"
"AL023806.1",-0.24649530533539,7.25761691764813,-13.2602978106999,2.59872135837239e-39,8.09231777070964e-39,78.3275440919901,"Glutamatergic"
"CYP4F3",-0.246520970315331,7.26136642673884,-13.2601977363734,2.60204619910507e-39,8.10153557296695e-39,78.3267677685531,"Glutamatergic"
"RGS10",-0.244627709072295,7.25246942691749,-13.2601482124354,2.603693132905e-39,8.10552731887394e-39,78.3250750954187,"Glutamatergic"
"ANGPTL2",-0.248047477086482,7.25377971897939,-13.2600127978215,2.60820168296982e-39,8.11842516283795e-39,78.3234124717009,"Glutamatergic"
"OR10H5",-0.242991939327311,7.25177063950285,-13.2599886460547,2.60900661746641e-39,8.11979294018159e-39,78.3230064704696,"Glutamatergic"
"EQTN",-0.246286332020587,7.25415516384512,-13.2595521075859,2.62359832021093e-39,8.16406172902168e-39,78.3176498320041,"Glutamatergic"
"DUOX1",-0.243156228493261,7.25178179269562,-13.2594376749812,2.62743674547343e-39,8.1748609664835e-39,78.3159396421318,"Glutamatergic"
"ABCB11",-0.243219516135879,7.251905744999,-13.2592707856016,2.63304474963244e-39,8.19116217799815e-39,78.3138458991162,"Glutamatergic"
"BCL2L10",-0.246040625170266,7.26359684624673,-13.2591496891261,2.63712142144076e-39,8.20269565630167e-39,78.3140574178935,"Glutamatergic"
"MEIOB",-0.246599908031931,7.25828842721608,-13.2589891397028,2.64253594423004e-39,8.21838667241641e-39,78.311200353606,"Glutamatergic"
"SPDYE1",-0.246453375392976,7.25688339397983,-13.2588629005331,2.64680111943967e-39,8.23049928168424e-39,78.3093428881253,"Glutamatergic"
"AC145207.2",-0.243254502282965,7.25178758006811,-13.258802946784,2.64882914216807e-39,8.23565281921116e-39,78.3079064312572,"Glutamatergic"
"AC103923.1",-0.248569163233533,7.25972426155505,-13.258750283162,2.65061184081965e-39,8.24004226753548e-39,78.3081810428784,"Glutamatergic"
"SLC6A16",-0.24619093657696,7.25710529510824,-13.2584982520656,2.65915979621585e-39,8.26545891603961e-39,78.3048646575383,"Glutamatergic"
"TTPA",-0.249027879650177,7.26092130807464,-13.2583965434502,2.66261713353478e-39,8.2750475127973e-39,78.3038901467204,"Glutamatergic"
"AC006960.3",-0.246359134778952,7.25312065522298,-13.2583604263601,2.66384592171738e-39,8.27770837193336e-39,78.3023825888446,"Glutamatergic"
"ERAS",-0.244643972381893,7.2573655302352,-13.2581470486124,2.67111705208193e-39,8.29914200167835e-39,78.3004451127106,"Glutamatergic"
"UBQLNL",-0.24330668895252,7.25225026429068,-13.2581088889054,2.67241947412839e-39,8.30202749514224e-39,78.2991628997812,"Glutamatergic"
"GTF2IRD1",-0.291232514327494,7.36409721458635,-13.257970991915,2.67713127916446e-39,8.31550214857921e-39,78.3106618575311,"Glutamatergic"
"SLC39A12",-0.250601352494693,7.25893629152316,-13.2579318574441,2.67846997030953e-39,8.31849718865177e-39,78.2975928299835,"Glutamatergic"
"ZNF28",-0.265752521129714,7.29836448347154,-13.2577814505956,2.68362120766729e-39,8.33231643403873e-39,78.3007308577167,"Glutamatergic"
"AL731566.1",-0.249988580756018,7.25648766072106,-13.2577800338394,2.68366977652699e-39,8.33231643403873e-39,78.2953971274329,"Glutamatergic"
"NECTIN3-AS1",-0.261550247328289,7.3056197765643,-13.2577008361806,2.68638620054869e-39,8.33958488613598e-39,78.3013956186316,"Glutamatergic"
"ZNF79",-0.247901606759081,7.26940217954465,-13.2576566344494,2.6879034778192e-39,8.34312921052864e-39,78.2959407012839,"Glutamatergic"
"TCN2",-0.246937249796759,7.25628495498986,-13.2575581171468,2.69128826975788e-39,8.35246841473473e-39,78.292795044133,"Glutamatergic"
"LINC01754",-0.244586371359529,7.25334917862707,-13.2574667652809,2.69443066450477e-39,8.36011994763155e-39,78.2912628143269,"Glutamatergic"
"TMEM220-AS1",-0.244125168650958,7.25216387525289,-13.2574645660119,2.69450636169444e-39,8.36011994763155e-39,78.2909149483691,"Glutamatergic"
"AC114488.2",-0.245484394754278,7.25990147030783,-13.2573860893342,2.69720885493926e-39,8.36733622573322e-39,78.291145793926,"Glutamatergic"
"AC074138.1",-0.252935529891594,7.26977824268323,-13.2573659099975,2.69790420431799e-39,8.36832475550464e-39,78.2920784536663,"Glutamatergic"
"TSPAN1",-0.244063779793642,7.2570573061525,-13.2571216560302,2.70633498033624e-39,8.39330330701794e-39,78.2874073087214,"Glutamatergic"
"FAM181B",-0.244681972652197,7.2544519925492,-13.256833010396,2.71633178559183e-39,8.42313101855422e-39,78.283353028354,"Glutamatergic"
"AC019186.1",-0.249995430514755,7.26777484988887,-13.2567813068832,2.71812633346265e-39,8.42751939956355e-39,78.2842958618756,"Glutamatergic"
"AC007326.4",-0.243682564804953,7.25301861549997,-13.2567101525409,2.72059791740464e-39,8.43400540540666e-39,78.2815039836504,"Glutamatergic"
"AC021205.3",-0.251581845192312,7.27048016287561,-13.256497657355,2.72799236473356e-39,8.45574862321139e-39,78.2812431373893,"Glutamatergic"
"LRP5L",-0.249818213441149,7.26954580401141,-13.2564149371929,2.73087627898033e-39,8.46350677142132e-39,78.2801195233095,"Glutamatergic"
"AC097468.2",-0.244797536081204,7.25479962419618,-13.256138545961,2.74053425559957e-39,8.49225393892376e-39,78.2745467560366,"Glutamatergic"
"LIPT2",-0.244399954534934,7.25623020345089,-13.2560044592198,2.74523189817732e-39,8.50562435397617e-39,78.2731596691348,"Glutamatergic"
"RPP40",-0.256272189201028,7.30303116895933,-13.2558933702468,2.74912989469511e-39,8.51630315955968e-39,78.2784292141475,"Glutamatergic"
"GRAP2",-0.243925349464054,7.25204196250899,-13.2558843897492,2.749445251423e-39,8.51630315955968e-39,78.2709716270303,"Glutamatergic"
"AC008264.2",-0.249722376574021,7.26202353332913,-13.2557099678113,2.75557734605008e-39,8.53410717168585e-39,78.2701043173073,"Glutamatergic"
"AP001330.5",-0.24746457441564,7.25964412991861,-13.2556703076333,2.75697356298853e-39,8.5372325902952e-39,78.2692791187011,"Glutamatergic"
"PTPN6",-0.243442284467551,7.25309478339463,-13.2556499741684,2.75768966539506e-39,8.5372325902952e-39,78.2681635198708,"Glutamatergic"
"AL669918.1",-0.246589606687781,7.2543238059577,-13.2556485617881,2.75773941336747e-39,8.5372325902952e-39,78.2682668774836,"Glutamatergic"
"MORN1",-0.269926055675752,7.34810448687661,-13.2555864908207,2.75992660777669e-39,8.54281309624621e-39,78.279870316857,"Glutamatergic"
"TMC2",-0.245920698901158,7.26226633592274,-13.2554892873576,2.7633552329619e-39,8.55223411817341e-39,78.2673321408524,"Glutamatergic"
"AL136964.1",-0.258396533234616,7.29673430516724,-13.2554694657193,2.76405491483813e-39,8.55277407742482e-39,78.2718622814142,"Glutamatergic"
"SERPINB1",-0.250139952730092,7.26948296166867,-13.2554625322047,2.76429970181905e-39,8.55277407742482e-39,78.2681667987251,"Glutamatergic"
"ZNF517",-0.254781404609477,7.281155168012,-13.255389396421,2.76688306640654e-39,8.55940716450789e-39,78.2686183974583,"Glutamatergic"
"PRRG4",-0.243889843786789,7.2521284579024,-13.2553800283715,2.76721414609478e-39,8.55940716450789e-39,78.264600415815,"Glutamatergic"
"AC100839.2",-0.243977574121466,7.25302247164126,-13.2552900836662,2.77039492114742e-39,8.56805278759431e-39,78.2635989138372,"Glutamatergic"
"KDM6B",-0.33067697544593,7.49641270983552,-13.2550803310902,2.77782667823444e-39,8.58984126628315e-39,78.2896123794615,"Glutamatergic"
"CDH1",-0.243086378172821,7.25247461843512,-13.2550025508992,2.78058755026677e-39,8.59718196648244e-39,78.2599250649911,"Glutamatergic"
"LINC01060",-0.243171205718816,7.25253064912509,-13.2548235655649,2.78695115351255e-39,8.61565820696928e-39,78.25774598768,"Glutamatergic"
"AC107373.2",-0.2510094842232,7.27184395106368,-13.254318929395,2.80497097316452e-39,8.67015864322386e-39,78.2539784240673,"Glutamatergic"
"GRIA4",-0.459500781290739,8.58370839615709,-13.2541729071771,2.81020679823092e-39,8.6851341155676e-39,78.298478534348,"Glutamatergic"
"SUSD2",-0.243591269572702,7.25443605241932,-13.2541287508396,2.81179199713793e-39,8.6888244841312e-39,78.2491129690597,"Glutamatergic"
"AC009318.4",-0.245581447155296,7.25463848830874,-13.2540924437678,2.81309607610585e-39,8.69164524766225e-39,78.2487327443647,"Glutamatergic"
"AC007192.2",-0.244115657220522,7.25299861886829,-13.2539481673539,2.81828415030647e-39,8.70646396871898e-39,78.2465323736433,"Glutamatergic"
"CCDC69",-0.250544564420374,7.26897522732055,-13.2538064749301,2.8233885687481e-39,8.72102016890143e-39,78.2469728096889,"Glutamatergic"
"ESR2",-0.248659239887701,7.26522045121493,-13.2537841279404,2.82419445006289e-39,8.72229663675059e-39,78.246286934617,"Glutamatergic"
"AC107884.1",-0.244314222540563,7.25391311032904,-13.2537505095854,2.82540723247202e-39,8.72482925623656e-39,78.2442117174833,"Glutamatergic"
"AC107214.2",-0.247705095611842,7.26397205856687,-13.2537113974047,2.82681885660563e-39,8.72797510764338e-39,78.2452289252794,"Glutamatergic"
"CHRDL1",-0.277635822751082,7.32242309156131,-13.2534617956731,2.83584393894069e-39,8.75462383318057e-39,78.2500282344067,"Glutamatergic"
"AC005899.8",-0.245782746365489,7.25368177181528,-13.2532202992637,2.84460322722971e-39,8.78044472598415e-39,78.2374018065821,"Glutamatergic"
"AL080312.2",-0.244793320990182,7.25285106168965,-13.253185416725,2.84587067004922e-39,8.78313655670234e-39,78.2367924837571,"Glutamatergic"
"CHI3L1",-0.257508325141196,7.29273447571858,-13.2528922317705,2.85654565053179e-39,8.81485784505678e-39,78.2385335565137,"Glutamatergic"
"EFCAB3",-0.243029182626206,7.25346364887247,-13.2528757827982,2.85714574269009e-39,8.81548509359173e-39,78.2332460758218,"Glutamatergic"
"AC091167.6",-0.243301538198864,7.25449732121303,-13.2528317049363,2.85875441152323e-39,8.81922361505189e-39,78.2328019438483,"Glutamatergic"
"KCNMB1",-0.242964561506865,7.25328066998766,-13.2524219717801,2.873751238608e-39,8.86425767365687e-39,78.2274596584913,"Glutamatergic"
"TCHH",-0.245330309402844,7.26076917957501,-13.252169620918,2.88302655722205e-39,8.89163334286933e-39,78.2252157446281,"Glutamatergic"
"CAPN8",-0.245047458647295,7.25668361944422,-13.2519876899604,2.88973201320646e-39,8.911076717571e-39,78.2222611239553,"Glutamatergic"
"AC121247.1",-0.243038533976534,7.25234822018782,-13.2518959408457,2.89311950557378e-39,8.92028449914248e-39,78.2205713148303,"Glutamatergic"
"AC009019.1",-0.24395160753473,7.25343574324539,-13.2514683376158,2.90895932661068e-39,8.96787835701585e-39,78.2152382627081,"Glutamatergic"
"PRC1",-0.2642137234596,7.30613097773363,-13.2514567441202,2.9093899864998e-39,8.96796150271862e-39,78.2223371106763,"Glutamatergic"
"CYP4A11",-0.243162738547377,7.25323321423086,-13.2513685652354,2.912667615594e-39,8.97681896232251e-39,78.2140589293008,"Glutamatergic"
"AC024257.5",-0.243927160260712,7.2531516501804,-13.2513553124819,2.91316054081197e-39,8.97709271939769e-39,78.2138239295689,"Glutamatergic"
"AC092159.2",-0.242887598531084,7.25269431237063,-13.2512678875157,2.91641431990897e-39,8.98587297042687e-39,78.2127488911315,"Glutamatergic"
"ADAMTS20",-0.24370129126162,7.25160985769854,-13.2512065671934,2.91869869399926e-39,8.99166433049419e-39,78.2116445918735,"Glutamatergic"
"LINC02043",-0.267837663292505,7.32514119421849,-13.2510056266656,2.92619683684397e-39,9.01351396706722e-39,78.2192918258668,"Glutamatergic"
"ECT2L",-0.243343762143909,7.2539034414986,-13.2509898907489,2.92678483458076e-39,9.01407529463628e-39,78.2093611221814,"Glutamatergic"
"OAF",-0.253831778202432,7.2594519686947,-13.2509783686661,2.92721545018743e-39,9.01415181950565e-39,78.2094423793926,"Glutamatergic"
"AP000977.1",-0.244501295792782,7.25408995309378,-13.2508706463107,2.9312444152345e-39,9.02530764857026e-39,78.2078465383411,"Glutamatergic"
"LINC01885",-0.245220580591464,7.267164148158,-13.2507040333518,2.93748683593498e-39,9.04327467576157e-39,78.2077574167422,"Glutamatergic"
"AC009396.2",-0.245949689462658,7.25395946212234,-13.2506569923396,2.93925169504964e-39,9.04745412297739e-39,78.2049430441188,"Glutamatergic"
"TMEM225B",-0.2430362750034,7.25249795206834,-13.2505213754098,2.94434560259855e-39,9.06187829893694e-39,78.2032032844956,"Glutamatergic"
"MACC1",-0.270561235909296,7.3085580679882,-13.2502124930451,2.9559803317464e-39,9.096426523029e-39,78.2064730189458,"Glutamatergic"
"AC107294.2",-0.243279134361271,7.25176445783185,-13.2501063475387,2.95998908230801e-39,9.10750103372196e-39,78.1977975058271,"Glutamatergic"
"AL603839.3",-0.248128111952927,7.26159522197024,-13.2500739111183,2.96121517263707e-39,9.11001177955028e-39,78.1987773236911,"Glutamatergic"
"SPINK9",-0.243104887652675,7.25268439079854,-13.2499861402663,2.96453542706923e-39,9.11896351597105e-39,78.1964417844052,"Glutamatergic"
"ITGAL",-0.24304475647916,7.25150464195629,-13.2495348587267,2.98166536015429e-39,9.1703857089613e-39,78.190547657054,"Glutamatergic"
"DNAH12",-0.248672092862877,7.26352491277956,-13.2494651122333,2.9843215960877e-39,9.1765645817799e-39,78.1913461982431,"Glutamatergic"
"CENPM",-0.245334042697723,7.25721725572627,-13.2494547258363,2.98471735448964e-39,9.1765645817799e-39,78.1903283355771,"Glutamatergic"
"KBTBD11-OT1",-0.247431226466675,7.26256475480915,-13.2494495759689,2.98491360197801e-39,9.1765645817799e-39,78.1907794682924,"Glutamatergic"
"THNSL2",-0.263682530416744,7.29417638900888,-13.249324467164,2.98968510464078e-39,9.18996189284558e-39,78.1936162644467,"Glutamatergic"
"CALML3",-0.243042947738537,7.25150641290915,-13.249311191785,2.99019185698682e-39,9.19024793898203e-39,78.1877177394125,"Glutamatergic"
"LINC00670",-0.243136327453715,7.25364322640097,-13.2492921073433,2.99092050457577e-39,9.1912157987482e-39,78.1878680604857,"Glutamatergic"
"ARHGEF39",-0.244912912546628,7.25474434593821,-13.2492640546596,2.99199188194084e-39,9.19323646712528e-39,78.1876215254626,"Glutamatergic"
"HPYR1",-0.244966552803197,7.25367366965074,-13.2492479435005,2.9926073657303e-39,9.19385598529923e-39,78.1870885146316,"Glutamatergic"
"FAM169B",-0.24348392876613,7.25297235352058,-13.2490569790049,2.99991225379605e-39,9.21502360592909e-39,78.1846229537282,"Glutamatergic"
"HPSE2",-0.244286641433616,7.25357456794827,-13.2486712744527,3.01472058563042e-39,9.25861206663626e-39,78.1800016260023,"Glutamatergic"
"AP001178.3",-0.250672402913263,7.26911936343535,-13.2486656817403,3.01493584020017e-39,9.25861206663626e-39,78.1819627505485,"Glutamatergic"
"AP000880.1",-0.243538202429107,7.25485498742568,-13.2486178753642,3.0167764552109e-39,9.26298396026402e-39,78.1794814137175,"Glutamatergic"
"HTRA1",-0.290580165581702,7.29682649487817,-13.2485999238456,3.01746790339282e-39,9.2638266271243e-39,78.1834863802945,"Glutamatergic"
"HCST",-0.245892285333631,7.25526759817728,-13.2485807288314,3.01820742234622e-39,9.26481662117194e-39,78.1789207066544,"Glutamatergic"
"CDCA2",-0.243039981844634,7.25187544429349,-13.2484066779312,3.02492124821501e-39,9.28414279208296e-39,78.1763158064598,"Glutamatergic"
"HIST1H2AG",-0.24349013574229,7.25129040011187,-13.2483535237565,3.02697457263098e-39,9.28916150448917e-39,78.1755088818426,"Glutamatergic"
"FAM66B",-0.311154013362492,7.54404001804318,-13.248281382318,3.02976358520401e-39,9.29643619410319e-39,78.2090942880982,"Glutamatergic"
"AL390816.2",-0.244664015799832,7.25358130560973,-13.2479370528691,3.0431107335541e-39,9.33610066923138e-39,78.1705044759011,"Glutamatergic"
"PARD3B",-0.248969343637952,7.25623767890974,-13.2479213045453,3.04372257814309e-39,9.33668835590288e-39,78.1705565592993,"Glutamatergic"
"AL358072.1",-0.244572264660092,7.25509121641961,-13.2478746046209,3.04553765556809e-39,9.34015230244518e-39,78.1700080379235,"Glutamatergic"
"AC048382.5",-0.245576647522922,7.26082364173958,-13.2478706168432,3.04569269767782e-39,9.34015230244518e-39,78.1707842235881,"Glutamatergic"
"AL139412.1",-0.24297554007241,7.25307604381348,-13.2477710038355,3.04956813266958e-39,9.35074617905516e-39,78.1685047457673,"Glutamatergic"
"CFAP157",-0.248819527340709,7.25718734919636,-13.247694372021,3.05255282409085e-39,9.35860626375632e-39,78.1678236838406,"Glutamatergic"
"IFI30",-0.243016300701039,7.25151567976155,-13.2476811803752,3.05306691148352e-39,9.35889077392112e-39,78.1670940453004,"Glutamatergic"
"PIWIL1",-0.243571968303049,7.25303943543692,-13.2476031258648,3.05611051144556e-39,9.36692811972448e-39,78.1662917934274,"Glutamatergic"
"AL360268.1",-0.24300819901197,7.25152496542417,-13.2475747624541,3.0572172407594e-39,9.36902759049113e-39,78.1657512625259,"Glutamatergic"
"TGM2",-0.244459624948551,7.25852320078875,-13.2475325265201,3.0588660093964e-39,9.37278736534359e-39,78.1661457654091,"Glutamatergic"
"SNHG18",-0.244085533843275,7.25430861652267,-13.2474371546454,3.06259230545792e-39,9.38291105581958e-39,78.1643236158419,"Glutamatergic"
"AC007622.2",-0.24573580162013,7.2529731907849,-13.2474056709809,3.06382340181131e-39,9.38538842681166e-39,78.1636999482593,"Glutamatergic"
"MYOM1",-0.248029667921469,7.25990147463441,-13.2473947447731,3.06425076110273e-39,9.3854033721077e-39,78.1644505137348,"Glutamatergic"
"ZNF385C",-0.243685345049411,7.25511159557993,-13.2473822890384,3.06473801745611e-39,9.385601744939e-39,78.1638931153176,"Glutamatergic"
"BCO1",-0.244410947666052,7.25458772440802,-13.247204088825,3.07171748237446e-39,9.40449373543969e-39,78.1614975188506,"Glutamatergic"
"USP27X-AS1",-0.24351647919044,7.25517193676786,-13.2472031673472,3.07175361442046e-39,9.40449373543969e-39,78.1615566895733,"Glutamatergic"
"ZSWIM2",-0.247718677254345,7.26337956131974,-13.2470897613243,3.07620360440113e-39,9.41682004571739e-39,78.1611963790813,"Glutamatergic"
"C8orf37-AS1",-0.243044249967032,7.25379292810893,-13.2470635351698,3.0772336168319e-39,9.41867522704888e-39,78.1597100282229,"Glutamatergic"
"AC020911.2",-0.248217710719538,7.26009142660064,-13.2470467520233,3.07789294223977e-39,9.41939546932862e-39,78.16020010215,"Glutamatergic"
"AC107982.3",-0.244772264784745,7.26517651694639,-13.2467150062493,3.0909544419604e-39,9.4580651416185e-39,78.1568362079349,"Glutamatergic"
"RAD9B",-0.244362003185714,7.256648929872,-13.2463937148162,3.10365688267629e-39,9.49562562300699e-39,78.1515123003284,"Glutamatergic"
