"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"CCL41",-0.159665444023437,7.15104802768294,-10.5478692514074,3.01684371021884e-25,2.9984589140961e-24,46.4810241707204,"GABAergic","CCL41"
"SLC52A11",-0.159662566720185,7.15104707987314,-10.5432789089726,3.15843410617833e-25,3.11230474030789e-24,46.4359533714408,"GABAergic","SLC52A11"
"RFPL31",-0.159662566720185,7.15104707987314,-10.5432789089726,3.15843410617833e-25,3.11230474030789e-24,46.4359533714408,"GABAergic","RFPL31"
"LINC012391",-0.159662566720182,7.15104707987314,-10.5316475068089,3.54740581170184e-25,3.42871752579469e-24,46.3218262307486,"GABAergic","LINC012391"
"AC004817.11",-0.159662566720182,7.15104707987314,-10.5316475068089,3.54740581170184e-25,3.42871752579469e-24,46.3218262307486,"GABAergic","AC004817.11"
"AL031430.11",-0.159661489521478,7.15104672503348,-10.5555460144206,2.79398534299843e-25,2.82930528865767e-24,46.5564377522316,"GABAergic","AL031430.11"
"LINC00606",-0.159661130671659,7.15104660682482,-10.561070734388,2.64378185748106e-25,2.70022946814621e-24,46.6107402744386,"GABAergic","LINC00606"
"MINDY11",-0.159660574020481,7.17476746754132,-8.41132327078617,8.4065753104228e-17,2.29353786096928e-16,27.4214078934733,"GABAergic","MINDY11"
"PLAC81",-0.159656118095989,7.15104495562876,-10.5508871513483,2.92720461580524e-25,2.92762864351396e-24,46.5106650859319,"GABAergic","PLAC81"
"CELF2-AS11",-0.159656118095989,7.15104495562876,-10.5508871513483,2.92720461580524e-25,2.92762864351396e-24,46.5106650859319,"GABAergic","CELF2-AS11"
"C2CD4A1",-0.159656118095989,7.15104495562876,-10.5508871513483,2.92720461580524e-25,2.92762864351396e-24,46.5106650859319,"GABAergic","C2CD4A1"
"AC046168.11",-0.159656118095989,7.15104495562876,-10.5508871513483,2.92720461580524e-25,2.92762864351396e-24,46.5106650859319,"GABAergic","AC046168.11"
"RGS9BP",-0.159656078037927,7.15198042755061,-10.677508922643,8.20210083649462e-26,1.81684231867877e-24,47.7610052195525,"GABAergic","RGS9BP"
"LYPLAL1-DT1",-0.159654735372342,7.18680116792507,-8.77911379865388,3.89948365915106e-18,1.14372706077592e-17,30.4293911114751,"GABAergic","LYPLAL1-DT1"
"MFNG1",-0.159654689797729,7.15104448513071,-10.5524055942276,2.88310719663068e-25,2.89892229921414e-24,46.5255816089089,"GABAergic","MFNG1"
"AC069234.51",-0.159649404405291,7.15277169822145,-10.7468426190205,4.06426671248139e-26,1.81684231867877e-24,48.4511654420541,"GABAergic","AC069234.51"
"AL445985.11",-0.159647573883399,7.15104214105641,-10.5794634436101,2.19913922178166e-25,2.36618714521194e-24,46.7917018503801,"GABAergic","AL445985.11"
"AC096536.11",-0.159642264700463,7.15104039213286,-10.5480983189719,3.00994539260426e-25,2.99303883423006e-24,46.4832736323334,"GABAergic","AC096536.11"
"KEL1",-0.159642264700463,7.15104039213286,-10.5480983189719,3.00994539260426e-25,2.99303883423006e-24,46.4832736323334,"GABAergic","KEL1"
"LINC009391",-0.159642264700463,7.15104039213286,-10.5480983189719,3.00994539260426e-25,2.99303883423006e-24,46.4832736323334,"GABAergic","LINC009391"
"CYTH41",-0.159642264700463,7.15104039213286,-10.5480983189719,3.00994539260426e-25,2.99303883423006e-24,46.4832736323334,"GABAergic","CYTH41"
"CDK21",-0.159639035069806,7.15234106455788,-10.7201020309721,5.33080805680849e-26,1.81684231867877e-24,48.1845234097301,"GABAergic","CDK21"
"MAG1",-0.159637796339873,7.15479158541083,-10.439078268678,8.90475098978838e-25,7.15454256212129e-24,45.4177046564158,"GABAergic","MAG1"
"ZMYND121",-0.159636206732662,7.16468291933298,-9.5963998873333,2.79864696175592e-21,1.04147277252696e-20,37.5143926622435,"GABAergic","ZMYND121"
"AL356270.11",-0.159635573512403,7.15103818794432,-10.5673838216852,2.48192890126824e-25,2.57169551435563e-24,46.6728220569486,"GABAergic","AL356270.11"
"ZNF2021",-0.15963470791716,7.23431620370844,-6.22298481121842,6.11536450398777e-10,1.24086544838459e-09,12.0964387292795,"GABAergic","ZNF2021"
"C7orf251",-0.159632694281772,7.19121207429938,-8.17858302694688,5.52253763908968e-16,1.45070795330963e-15,25.5892836582373,"GABAergic","C7orf251"
"AC005091.11",-0.159631556794945,7.15291843942186,-10.3924466757059,1.41195788975236e-24,1.02653154687402e-23,44.9647698746592,"GABAergic","AC005091.11"
"AC130324.21",-0.159631016877511,7.15103668690529,-10.5762532229994,2.27101307323731e-25,2.41599865361912e-24,46.7600972727241,"GABAergic","AC130324.21"
"KIAA1614-AS11",-0.159626015077685,7.1545455549148,-10.3980788655432,1.33561899134338e-24,9.83108605817183e-24,45.0194267543852,"GABAergic","KIAA1614-AS11"
"SLC25A311",-0.159625432513671,7.15103484730501,-10.5408872289022,3.23479788208961e-25,3.17546770292522e-24,46.4124770258971,"GABAergic","SLC25A311"
"AL645465.11",-0.159620914396162,7.15103335894058,-10.5721186330083,2.3670252013526e-25,2.48495656338654e-24,46.7194047238904,"GABAergic","AL645465.11"
"ATP9A1",-0.159620102811532,8.30441271624035,-3.01033733364081,0.00264761044935585,0.00361002930929549,-1.75118913261607,"GABAergic","ATP9A1"
"FYB21",-0.159618513144537,7.15492895932118,-10.5348659318718,3.43525607626794e-25,3.34529662001588e-24,46.3535470914159,"GABAergic","FYB21"
"LIN28B-AS11",-0.159613835593692,7.15504739551895,-10.2560829930668,5.38037698310969e-24,3.12692896888751e-23,43.6508182254141,"GABAergic","LIN28B-AS11"
"AC015936.11",-0.15960883449211,7.15102937957445,-10.577391503543,2.24526528947851e-25,2.39722577015301e-24,46.7713025495584,"GABAergic","AC015936.11"
"AP002812.31",-0.159605405438164,7.15102824996647,-10.5685319247231,2.45356877361748e-25,2.5474070179418e-24,46.684115682724,"GABAergic","AP002812.31"
"AC136944.11",-0.159605405438164,7.15102824996647,-10.5685319247231,2.45356877361748e-25,2.5474070179418e-24,46.684115682724,"GABAergic","AC136944.11"
"MAPKAP11",-0.159603462849417,7.53246695136737,-4.1687481191394,3.21530948432129e-05,5.08387063730892e-05,1.95545911799403,"GABAergic","MAPKAP11"
