"SYMBOL","FC","logFC","P.Value","adj.P.Val","AveExpr","t","B","Directory","DEG_test"
"Serf2",-1.00668960470232,-0.00961892188873002,0.956035067414028,0.997203555527256,9.28462437596484,-0.0551387401017684,-4.73530009723917,"Astro","WTvsHET_in_Vehicle"
"Car2",-1.00592487787415,-0.00852256919398102,0.958306003436951,0.997203555527256,9.18704683087865,-0.0522879698748725,-4.75759396774924,"Astro","WTvsHET_in_Vehicle"
"Gpc5",-1.00669507351367,-0.00962675926536819,0.95844288052033,0.997203555527256,9.37376208928137,-0.0521161580184579,-4.72310538348467,"Astro","WTvsHET_in_Vehicle"
"Cspp1",-1.00593006565436,-0.00853000947670099,0.959352826947156,0.997203555527256,9.21234082338716,-0.0509740072810082,-4.74998383137534,"Astro","WTvsHET_in_Vehicle"
"Dlgap1",-1.00538865842992,-0.0077533195097589,0.959866098336031,0.997203555527256,9.13453725651939,-0.0503297863865385,-4.77010936936324,"Astro","WTvsHET_in_Vehicle"
"Srsf7",-1.00583640071051,-0.00839566987779139,0.960949250627113,0.997203555527256,9.28053199866985,-0.0489703607218275,-4.74205466476353,"Astro","WTvsHET_in_Vehicle"
"Sfxn5",1.00618724922629,0.00889881249141793,0.961506294164462,0.997203555527256,9.33740285991165,0.0482712707381036,-4.72492113304419,"Astro","WTvsHET_in_Vehicle"
"Pla2g7",1.00781914129233,0.0112367624773355,0.961905710500744,0.997203555527256,10.4445085876224,0.0477700175404227,-4.67833905423575,"Astro","WTvsHET_in_Vehicle"
"Luzp2",-1.00728225427487,-0.0104680028926965,0.9641928302287,0.997203555527256,10.6567499572385,-0.0448999916320179,-4.67899218260811,"Astro","WTvsHET_in_Vehicle"
"Acsl3",1.00697984874147,0.0100348130252929,0.965183705391365,0.997203555527256,11.3865382436829,0.0436566936037767,-4.68057978931846,"Astro","WTvsHET_in_Vehicle"
"Dgkb",1.00572256935066,0.00823238961510194,0.967070801143747,0.997203555527256,9.46990594165675,0.0412890502712448,-4.70629205485997,"Astro","WTvsHET_in_Vehicle"
"Hivep3",1.00463927039177,0.00667757479901513,0.969818097367841,0.997203555527256,9.30880348268437,0.0378425674024291,-4.73343515031392,"Astro","WTvsHET_in_Vehicle"
"Ywhah",1.00410386794281,0.0059085143237866,0.970162012566917,0.997203555527256,9.16149351437055,0.037411158332873,-4.7638450782559,"Astro","WTvsHET_in_Vehicle"
"Tmem59",-1.00430512197808,-0.00619764686709037,0.970625210573493,0.997203555527256,9.21729146606584,-0.0368301312662362,-4.74642829464592,"Astro","WTvsHET_in_Vehicle"
"Rps24",-1.00441148154069,-0.0063504254256984,0.971283843307762,0.997203555527256,9.30159554342907,-0.0360039758440218,-4.73295929484986,"Astro","WTvsHET_in_Vehicle"
"Vdac1",-1.00321863531046,-0.00463605231586263,0.976116957812245,0.997203555527256,9.13463303289311,-0.0299422783895435,-4.76755563629212,"Astro","WTvsHET_in_Vehicle"
"Tmod2",-1.00322982804472,-0.0046521481214786,0.976976242534355,0.997203555527256,9.155569108567,-0.0288646842102203,-4.76031539533143,"Astro","WTvsHET_in_Vehicle"
"Hnrnpu",1.0042063926165,0.00605581411240532,0.977259753814846,0.997203555527256,9.63070298977836,0.0285091516119423,-4.69557252535457,"Astro","WTvsHET_in_Vehicle"
"Frmd4a",1.0034743716768,0.00500377133238839,0.979526024093997,0.997203555527256,9.41364604900811,0.0256672989659455,-4.71226088052689,"Astro","WTvsHET_in_Vehicle"
"Slc38a3",1.00277483016839,0.00399768982959488,0.982195928891661,0.997203555527256,9.30718875973632,0.0223195619515942,-4.73092595789523,"Astro","WTvsHET_in_Vehicle"
"Npc1",-1.00235112164363,-0.00338797032944222,0.983679407390896,0.997203555527256,9.20616039737972,-0.0204595702899896,-4.75180122782778,"Astro","WTvsHET_in_Vehicle"
"Eif1",-1.00299306040831,-0.00431162414635072,0.984303868312291,0.997203555527256,9.77874139010565,-0.0196766400800472,-4.68945338849869,"Astro","WTvsHET_in_Vehicle"
"Rpl9-ps6",-1.00178439630657,-0.0025720456099806,0.986913042684635,0.997203555527256,9.142136328717,-0.0164054612505785,-4.76474361814891,"Astro","WTvsHET_in_Vehicle"
"Hint1",1.0014603927865,0.00210536447519792,0.988726928981792,0.997203555527256,9.09321428511564,0.0141314580308408,-4.77849412127962,"Astro","WTvsHET_in_Vehicle"
"Cox4i1",1.00194309094956,0.00280056767837283,0.989317496760769,0.997203555527256,9.61823967764859,0.0133911010545837,-4.69698535310221,"Astro","WTvsHET_in_Vehicle"
"Irak2",-1.00155639495688,-0.00224365772973544,0.989448908438431,0.997203555527256,9.23715816750088,-0.0132263596695145,-4.74380926534412,"Astro","WTvsHET_in_Vehicle"
