"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Tm2d21",-0.313094178459574,7.81972036134163,-2.85856454563219,0.00535703598571089,0.0128327443231909,-2.3726697798707,"GABAergic","Tm2d21"
"Aldh7a11",-0.313089048394898,7.61696602472786,-3.64221049311836,0.00046498149921622,0.00154019657489509,-0.342210001415223,"GABAergic","Aldh7a11"
"Trmt61a1",-0.313024346653268,7.57557852542556,-3.16020690695514,0.00218782974079353,0.00594018413990881,-1.77650307338694,"GABAergic","Trmt61a1"
"Aspscr11",-0.312991614035193,7.64534695399886,-3.52847455754665,0.000678502657347636,0.0021482143184624,-0.640687097684162,"GABAergic","Aspscr11"
"Bend71",-0.312986704926948,7.61869733237277,-3.31019961436425,0.00137167932739767,0.00395592831278487,-1.33184805760509,"GABAergic","Bend71"
"Cnnm41",-0.312951935977671,7.57360861860352,-4.37944672858381,3.38870268416913e-05,0.000159197070882748,2.07212514711943,"GABAergic","Cnnm41"
"Trmt2a1",-0.312828998994335,7.62575341124325,-3.38468767916222,0.00108224211607674,0.00321672927824979,-1.11311480244896,"GABAergic","Trmt2a1"
"H6pd1",-0.312777163628306,7.59483414226939,-4.01799339140531,0.000126752317596954,0.000501800828444828,0.862249345916247,"GABAergic","H6pd1"
"Tmem21",-0.312749581359846,7.60318727423883,-3.15709908919085,0.00220876801340449,0.00598780548281031,-1.77078262204924,"GABAergic","Tmem21"
"Adamts61",-0.31258384796101,7.65038813879669,-3.01922932203826,0.00334941904642698,0.00858732550530926,-2.07405269720252,"GABAergic","Adamts61"
"Fbxl12os1",-0.312345648639083,7.57657384724064,-3.20790249132359,0.00188885397173224,0.00523093356824658,-1.6420996927358,"GABAergic","Fbxl12os1"
"Rab351",-0.312302830674794,7.59612610627247,-4.31289359321971,4.34109070415977e-05,0.000196889777725996,1.85844033635331,"GABAergic","Rab351"
"Nt5c3b1",-0.312298362191589,7.62531749640822,-3.05186071354728,0.00303844219897137,0.007878483851496,-2.0278154185442,"GABAergic","Nt5c3b1"
"Noct1",-0.312254820298078,7.67669974221958,-3.21767210529451,0.00183252768356347,0.0051059040654552,-1.52433972438487,"GABAergic","Noct1"
"Cables21",-0.312199794181237,7.59206133497524,-4.49166134373449,2.22148315001871e-05,0.000113692075060321,2.48299585697764,"GABAergic","Cables21"
"Tmem1961",-0.31218130050883,7.59469064928461,-3.96892815196777,0.00015084381308804,0.000579864682980583,0.690031786519938,"GABAergic","Tmem1961"
"Fjx11",-0.311715576853204,7.6529874004984,-3.34959325789211,0.00121059958381554,0.00355032439182242,-1.1815930990365,"GABAergic","Fjx11"
"Junb1",-0.311707367798332,7.81907350521947,-2.62226779619901,0.0103574385743067,0.0225827320541637,-2.96645449888053,"GABAergic","Junb1"
"Popdc3",-0.311625865146739,7.58088989576506,-2.57292583646746,0.0118288599412532,0.0253032958882106,-3.27836596805462,"GABAergic","Popdc3"
