"gene_name","module","color","kME_turquoise","kME_blue","kME_grey","kME_yellow","kME_black","kME_brown","kME_green","kME_red"
"Uhrf1bp1l","grey","grey",0.118998191684991,0.124552073038915,0.161378096428511,0.0975981504535695,0.087714405293897,0.0486731336578842,0.126756307132614,0.0759351020347723
"Anks1b","brown","brown",0.0548819814304009,0.0795462660517619,0.166801639416456,0.0759740440646954,0.0995254762150488,0.125586898022356,0.0421429308974239,0.187693178069491
"Slc25a3","blue","blue",0.184741879326963,0.290903809687796,0.176679018099831,0.0731019880543106,0.123705911557058,0.0612211770101595,0.167377528237855,0.0236949573873416
"Cdk17","grey","grey",0.125289950040715,0.0583466313133821,0.178742090188383,0.159053517605523,0.0354052059335073,0.0839889700268284,0.120900805653015,0.173814516705992
"Metap2","grey","grey",0.0748972089392983,0.0755586967435255,0.0963535387956776,0.0430495678875729,0.0572591072412062,0.0380348673567421,0.064325612631626,0.0407527574675707
"Vezt","blue","blue",0.0407312618323633,0.140217304727106,0.100209548108395,0.0252705679559884,0.137534928296862,0.0110984287805171,0.079675705058222,0.00383586927915692
"Ndufa12","blue","blue",0.185907657848616,0.211738930159392,0.104350340672912,0.00716094946087923,0.0493386082717834,0.135795661629792,0.0997660967090219,-0.0252822842054822
"Cep83","blue","blue",0.086384415222419,0.160617427691895,0.132484236602872,0.0753669534961436,0.119362227803091,-0.00730431431187215,0.117666032060885,0.0355910015720005
"Socs2","green","green",0.0426457592917013,0.0478663784706164,0.0673659931107402,0.11770682205002,0.0496996923689066,-0.0231013160279854,0.139528714665512,0.0253477426285972
"Mrpl42","blue","blue",0.131504311493801,0.160352300668575,0.075238515558736,-0.00183367850181902,0.0378525367040464,0.0910526235804035,0.0714377087622664,-0.0260701649368771
"Ube2n","grey","grey",0.143864886233374,0.110602667901804,0.126326444292369,0.0700209264015286,0.0303367439127807,0.0873029281454187,0.105153214408274,0.0496263296914023
"Eea1","grey","grey",0.0832290727853166,0.0895985965462011,0.0792423858401985,0.0158758448052461,0.0539804367198609,0.0469737594734969,0.0570356340532362,0.00188518865764181
"Atp2b1","red","red",0.0403004050193512,-0.0531480521879727,0.255367682793514,0.32609102962147,0.0747992205334532,0.163898019865992,0.118099247585183,0.514834354474544
"Cep290","grey","grey",0.0556742061904204,0.0848919077349183,0.0934878883929439,0.0649595712576018,0.0782596211093686,-0.00141139169248212,0.0882228106778407,0.0316118042473035
"Mgat4c","blue","blue",0.0716792594891922,0.22543703072651,0.0556900558576544,-0.123694422839593,0.130558886060836,0.0408110620263512,0.0327691172041008,-0.143064197929023
"Ccdc59","grey","grey",0.101413495196526,0.0645845868813564,0.0902903626670926,0.0349335735640586,0.0179353387004395,0.0439937379485759,0.0599052561607822,0.0203975555535793
"Ppfia2","brown","brown",0.0388936359748301,0.00303170671374818,0.109682858262152,0.0393183798484266,0.0350309915149315,0.125851470471766,0.0006563718719931,0.17565145894496
"Lin7a","green","green",0.12476440588394,0.072750962272519,0.161085976308503,0.183022151937564,0.0350956981635332,-0.00784298758619991,0.201270252252325,0.112681373807464
"Ppp1r12a","grey","grey",0.0889940758486021,0.07003510716481,0.17676602497714,0.145672111463017,0.0827012044555553,0.0369097418556091,0.124645839383433,0.14167017498637
"Syt1","green","green",0.322230945418845,0.224227718750933,0.199187311835751,0.271750588365696,-0.0404962405614368,0.0813464269656125,0.405714099014532,0.0466323543237071
"Nav3","green","green",0.0645799470808219,0.0846395439282751,0.160972883137343,0.178164939640315,0.127259504996338,-0.00368584254624812,0.195417103350213,0.120313500031847
"Zdhhc17","grey","grey",0.0785373484697247,0.0880054168584862,0.0889509955095056,0.0506990905703044,0.0471172541575261,0.0169409258635692,0.0819565462288149,0.0208981692961294
"Osbpl8","grey","grey",0.131310986268923,0.15592022142585,0.18749330837325,0.118744854978768,0.106236083327967,0.0374117884448076,0.149091461785434,0.0852342611472091
"Nap1l1","yellow","yellow",0.205141806951573,0.117624538471462,0.194696056240162,0.266521745988969,0.0218992595045545,0.092253946998813,0.243599948895252,0.143586888916067
"Kcnc2","blue","blue",0.108317117004732,0.272052839691581,0.0514621035889974,-0.12604567753835,0.122141737011319,0.0119588584457572,0.0439675788671398,-0.162122590836936
"Atxn7l3b","turquoise","turquoise",0.210784067503607,0.127399424185887,0.163758026971819,0.0979463635359752,0.0108252887113196,0.108883765202937,0.146300152613816,0.057895719957144
"Zfc3h1","grey","grey",0.0731477162829393,0.0934458800029294,0.124784617480428,0.0532268907810558,0.0888720821526554,0.01462452281318,0.07614886969241,0.0512380665891106
"Cnot2","grey","grey",0.0254177803923348,0.0357750190435243,0.0576653722443274,0.0262579227538946,0.0508321391056469,0.0115526809065343,0.0335177879335853,0.0370501031197257
"Cct2","turquoise","turquoise",0.218214690881743,0.125104292903241,0.16123228287236,0.0894103698837873,0.0110675475328673,0.139466909143926,0.130880054032121,0.0690389073072514
"Cpsf6","black","black",0.00950180102180036,0.0895566022599246,0.0576539631343539,-0.00102584980248939,0.162099394378469,0.00308173375114747,0.03371203737096,-0.00379994430435133
"Tmbim4","grey","grey",0.119766035353737,0.0568731046641447,0.0861160618190348,0.0525689762187848,-0.00512084630663957,0.0350569467448372,0.0767104397843026,0.0142009812102671
"Llph","grey","grey",0.165799748989012,0.0995674486457759,0.153152370370352,0.13437160531353,0.0168934795291454,0.0860944895071208,0.148935288708197,0.0929588253795997
"Gns","grey","grey",0.109722422581624,0.120308579502919,0.136730300256674,0.0627750494772289,0.0801979250030043,0.0341880372735246,0.112009095812612,0.029873042332522
"Mon2","grey","grey",-0.00613532505163178,0.0154376663452411,0.0244557904808373,0.0154107078435948,0.0531086373373254,0.0178170909180156,0.0115523767057128,0.0241855903163709
"Usp15","grey","grey",0.0912689039956791,0.0826487387488371,0.154493487033025,0.139542644582157,0.0850252274506193,0.0241272262919354,0.134346681860133,0.109530923170199
"Slc16a7","yellow","yellow",0.0587519504719664,0.0232139306773095,0.12512370649567,0.162006554244667,0.0485680697460157,0.0296954010370758,0.115798429521372,0.141519685179945
"Arhgef25","red","red",-0.0166667474039432,-0.0426521994297561,0.0676729167805438,0.1084595331449,0.0395161555802894,0.0577359090295623,0.0334062173149125,0.182056946085533
"Dtx3","grey","grey",0.125290971157117,0.112306830486152,0.193327780037683,0.115165767903606,0.0996907630205076,0.0599071711186734,0.130667308651683,0.116490651717095
"Pip4k2c","yellow","yellow",0.141342425391122,0.055959223396727,0.178983862055506,0.23534895980925,0.0348435644742961,0.0645428217293129,0.179541868636291,0.171084962815183
"Kif5a","blue","blue",0.131920101275632,0.194026729004516,0.146497741379319,0.079219245632203,0.115324441859662,0.0409694637199151,0.153844148194782,0.0184089059550886
"Dctn2","grey","grey",0.0950987252687584,0.092624699271784,0.119924878172125,0.0717531059600182,0.0624254347015337,0.0406085342284365,0.0993432273044105,0.0477211852065152
"R3hdm2","yellow","yellow",0.0924790168669106,0.071831373065866,0.184043572846195,0.361839443523097,0.0802622662219254,-0.0714446500820603,0.291977497604432,0.167343665331041
"Lrp1","grey","grey",0.0455046197498081,0.0331207472333501,0.0598179189000752,0.0730702616717178,0.0290987671400819,-0.000312445869629291,0.0772177164576901,0.024866959020806
"Naca","turquoise","turquoise",0.218625467748019,0.126495095526649,0.139459501190658,0.060972938905652,-0.00731612210252454,0.176857012771956,0.104888860317875,0.053543336661942
"Ptges3","turquoise","turquoise",0.180680921309196,0.113462248375173,0.143698357861251,0.064860226208751,0.031835393414698,0.105252709521118,0.110258098877076,0.0502915354588739
"Atp5b","turquoise","turquoise",0.278840919377039,0.232235465679218,0.206236428636169,0.0755073633836665,0.0590409864717937,0.139470905463532,0.174387554041367,0.0339063589892179
"Smarcc2","grey","grey",0.116401126982838,0.0966001511486301,0.127782495680679,0.0785328510978109,0.0540806896769028,0.0507319688508228,0.108393719969807,0.048100698685572
"Myl6","turquoise","turquoise",0.227086695541304,0.161822595753754,0.168845427311394,0.0945194381749664,0.0373353773144732,0.16047160056162,0.146154516346994,0.0591237349302784
"Rpl41","grey","grey",0.1113895447829,0.0582634563371142,0.110053025889585,0.104156428070003,0.00692486102495135,0.189264708092902,0.0862237930319825,0.121885140971788
"Rps26","brown","brown",-0.0068488892299129,-0.0409606002286793,-0.0940276808149178,-0.120481750906909,-0.0773752217665608,0.254736200879984,-0.123546497397364,-0.012599531732202
"Insr","grey","grey",0.0384144908332172,0.0535506196288571,0.0613015823569298,0.0237324173718413,0.0461033132394668,0.00447668150086447,0.0438447551382179,0.0133156086183698
"Pet100","grey","grey",0.0506451110476133,0.0626373459041861,0.0887668116322857,0.0412310321120782,0.0664258566578039,0.0746751619229711,0.0442269017947622,0.0638693516437177
"Ctxn1","red","red",0.216069558358903,0.0179330666071219,0.325966667960289,0.351257764282732,0.028906745643667,0.241137733748198,0.214899938358811,0.450107038842591
"Elavl1","grey","grey",0.0707668817218193,0.063587875431419,0.0888112899561439,0.037495569228632,0.0471948066320767,0.0218827603656827,0.0546564150718756,0.0315175331770982
"Ccl25","grey","grey",0.0785164111476247,0.0860536944433061,0.127972204009529,0.0494350615731879,0.0760419739448772,0.029157409533886,0.0761438373964771,0.0533843047501409
"Cers4","grey","grey",-0.0177058755225133,0.0484227301358637,0.0518032523258639,0.0480218669193572,0.0922878480744463,0.00534801824416548,0.053825689971217,0.0316445047247308
"Arglu1","grey","grey",-0.0542842379704874,0.0316820767361471,0.0620767775261343,0.0576881475437509,0.134882860774954,-0.0157613042238933,0.029961473339341,0.0712033090863919
"Naxd","grey","grey",0.0472398892508338,0.0548753138107702,0.067387878476738,0.0259904109511976,0.0514846464501465,0.0253916692558813,0.0425439155752691,0.0219159833618165
"Ankrd10","grey","grey",0.0395316483573503,0.0685023880812811,0.103303990242857,0.0342509361660052,0.0933826960859113,0.0335846974132104,0.0453619907705971,0.0603460105133056
"Mcf2l","grey","grey",-0.00276362980595845,0.0487326334321895,0.113705650917488,0.100955306342602,0.134617225228571,0.0116432553033107,0.0777541647198895,0.11062605357931
"Lamp1","turquoise","turquoise",0.184559632777414,0.081746254581755,0.0827070338559672,0.032463350303563,-0.0307188718807011,0.0360399196500512,0.0927413575811059,-0.0432354023334888
"Dlgap2","grey","grey",0.192957905175352,0.175322852272687,0.308405804826805,0.200785191644216,0.136832263825219,0.0676368027750662,0.215300772445261,0.206361443229986
"Csmd1","grey","grey",0.102798389816897,0.105335915915046,0.291084421758912,0.305011778247126,0.147296806632818,0.0302563436965228,0.242072138164609,0.291239888208555
"Vdac3","turquoise","turquoise",0.24139497902765,0.176656199073898,0.165892359648423,0.056965111265781,0.0230803670167546,0.14569923966063,0.137503027852905,0.0325711960282427
"Polb","black","black",0.030960357407108,0.0815161878005703,0.0716935966038635,0.0236987175588839,0.133612769516305,0.0201796440581053,0.0465139802883145,0.0240511187703682
"Zmat4","grey","grey",0.0958138080850431,0.123387717664181,0.0443884903843053,0.0389422020751559,0.0176229430651227,-0.0273165244704824,0.125451726366602,-0.0705695476920418
"Tacc1","yellow","yellow",0.0355039478177903,0.0133194956286643,0.135811981462956,0.218703148813908,0.0763287474500714,0.0146048908599389,0.139319399198729,0.174740644199464
"Letm2","blue","blue",0.0475080194174305,0.122604967860849,0.0708321843072177,0.0159654141888166,0.0810675405109259,-0.00410549228827942,0.0666700438206196,-0.0196766789349539
"Nsd3","grey","grey",0.0561630843492912,0.0905330051602581,0.139469248796163,0.0993207401115018,0.105352169978793,-0.00104487883096471,0.101317302349078,0.0814739008979889
"Ddhd2","grey","grey",0.0580033932350404,0.0925850179001826,0.111787024441754,0.0343950187419211,0.0915583316366612,0.0474574783873518,0.0596722527053324,0.0469206689066843
"Bag4","brown","brown",0.0621738549848484,0.0391647781560554,0.0787272244238482,0.0410535356030484,0.028334186006253,0.0804607808252879,0.0400869436223418,0.0686166183795147
"Hook3","blue","blue",0.0316404750568836,0.0997558199249097,0.0583527262410181,0.0133366206248381,0.0951257833512944,-0.0115696677772137,0.0594411318508065,-0.0267988407619355
"Plpbp","grey","grey",0.0546664037577627,0.0876517144301751,0.106575281129756,0.0752961576878639,0.0848807131135602,0.00279976551039978,0.0859709942429997,0.0514937390439562
"Unc5d","green","green",0.054042404803185,0.0142536283721848,0.0997080315559547,0.188704949051507,0.0108786205841259,-0.0279214826502515,0.171917733335994,0.102982544013719
"Saraf","grey","grey",0.164338878073312,0.096787720202091,0.168872653319619,0.126528651647774,0.0286796492323733,0.0780955569881014,0.146033937057176,0.0982249736564487
"Tnks","grey","grey",0.0831580756492547,0.0933638898834332,0.091081535282953,0.0220946494864473,0.0462597133453931,0.02113209588837,0.0670726378853771,0.00732567000664202
"Sgcz","green","green",0.122999261141365,0.17685776123248,0.260217831275509,0.290354703313667,0.186844014847669,-0.0695552126564325,0.334022103870496,0.15099503460433
"Tusc3","yellow","yellow",0.255133365998224,0.109437565537395,0.287212426880024,0.322333216757458,0.0260379522735667,0.138679854487785,0.274141697586118,0.244744331702587
"Micu3","grey","grey",0.139764274775401,0.114112146478422,0.144901165102428,0.105558020052505,0.0435299733116144,0.0894228149556566,0.133549442557387,0.0753623159923183
"Cnot7","grey","grey",0.075696992560214,0.0942847310422501,0.10841122241282,0.0494016717441792,0.077209779403253,0.0345454909051066,0.0767848693881364,0.0399018955479977
"Vps37a","grey","grey",0.0498760214504479,0.086631766405823,0.0901459195220846,0.0442860666634348,0.0831304486325946,-0.00283294365973376,0.0708462994234646,0.0164390070087459
"Pcm1","grey","grey",0.136470443523104,0.11411984164424,0.159130917747542,0.0898709196761699,0.0646008242670785,0.0484867977077444,0.122913718823807,0.0617940970185422
"Asah1","grey","grey",0.0951691840467609,0.088110814403613,0.126400395809474,0.0799029474412901,0.0579742261709028,0.00606755469430695,0.109692686044321,0.0394738688883621
"Sorbs2","grey","grey",-0.0663788804311105,-0.0208540267958008,0.180402485401591,0.293852825535833,0.153176768290433,-0.0435006756292304,0.149891063188395,0.306780845003498
"Ufsp2","blue","blue",0.0961460350311527,0.126095180338922,0.0988904113122122,0.0366235703888211,0.0722370250197871,0.0647996638944756,0.0784683262598877,0.0224319496703163
"Slc25a4","turquoise","turquoise",0.316137583425102,0.230364315754612,0.199393221868652,0.07086355820963,0.0197721406366893,0.186293918300341,0.173209344269134,0.0270930291679247
"Irf2","grey","grey",0.0291009125057125,0.00211908340927559,0.0746184996940411,0.111934606985879,0.0327143496830144,-0.01115547746292,0.0760839513493958,0.0785789993428199
"Stox2","brown","brown",0.0250225378990805,0.0369324707401196,0.0338638892429862,-0.0316097705354277,0.038634900338358,0.0491033993909001,-0.00740504526197246,0.00989028506785307
"Tenm3","grey","grey",0.0956132224879765,0.068254483338982,0.0983557621613313,0.0741680800222114,0.0177593653520467,0.0521486030132604,0.0835742338620309,0.0620615030751391
"Spcs3","grey","grey",0.112434234888793,0.0718528749577043,0.145322919173653,0.151543299313148,0.0356893607527909,0.0429334107724169,0.14213172745512,0.110830566909612
"Wdr17","grey","grey",0.0803967108183747,0.0744944186123567,0.163330675734734,0.120949581656615,0.086467347390365,0.0513527341902357,0.101207857133806,0.126323720085175
"Gpm6a","grey","grey",0.274932957477615,0.0784378272595583,0.244446819273128,0.281134599822694,-0.075590749549051,0.204411474282551,0.249567541956665,0.244213325793032
"Cep44","black","black",0.0103208869158156,0.055064497276432,0.0507644686761451,0.0245525606243515,0.114420076255812,0.000311152194250353,0.0374613629298621,0.0153453387406632
"Clcn3","blue","blue",0.133306045292736,0.16521096470598,0.114610044095511,0.090977116760006,0.0487291908641418,0.0648485826030661,0.140677110511306,0.0447496715683247
"Nek1","blue","blue",0.0306929111837637,0.149407829951439,0.0678436362316574,-2.65793249626094e-05,0.124075051132372,-0.0113852072905672,0.0645774122054651,-0.0350843774060511
"Spock3","blue","blue",0.125633817865024,0.186150990103737,0.010563992064209,-0.160008842354056,0.0179482252336294,0.040971543108684,-0.00248575523488077,-0.172654486531161
"Cpe","green","green",0.221048722598708,0.153751730562124,0.179328518549862,0.142461987456009,0.0318843067033028,0.131260214788971,0.216657793650839,0.0694263385603732
"Msmo1","green","green",0.130488841014385,0.064518881708439,0.0684575927045203,0.0641777515178872,-0.0115091045005387,0.00209480958694634,0.121800838444074,-0.029942956607936
"March1","grey","grey",0.0873717738015714,-0.00439317309432505,0.169112110651444,0.166930907728531,0.0241555395823044,0.0563848552640262,0.103245957990856,0.17434330369991
"Npy1r","grey","grey",0.0591816487251241,-0.0225412312347605,0.097010937190434,0.140685874492034,-0.0259721282114463,0.0823791464867191,0.0811073143182611,0.162360089050634
"Psd3","yellow","yellow",0.0960745623815945,-0.00049929337820386,0.269114299573159,0.475697573453024,0.069932286506007,0.0397361503448086,0.290923454326205,0.387598607363255
"Ints10","grey","grey",0.0355642028573992,0.0471291136313879,0.109605919403021,0.0690132711812664,0.0810458184933264,0.0365751061380123,0.0586918684228312,0.0919843238837997
"Atp6v1b2","turquoise","turquoise",0.202858048706826,0.170575689368481,0.207377016504011,0.122296729203193,0.0903086775239038,0.115741463760552,0.17171759028955,0.0953687607259267
"Ndufa13","blue","blue",0.241357352618349,0.185852471127302,0.138093414183339,0.0327921111245233,0.00398963106412678,0.227789262411319,0.100285852880527,0.0321102461641959
"Mau2","grey","grey",0.0243903534821076,0.0510158321511448,0.0525658168557642,0.013471840228369,0.0531703809327678,0.00512287602500031,0.0324343793522273,0.00969894027556524
"Sugp1","grey","grey",0.0363720485543664,0.0777007162288464,0.0699982937410071,0.0131134342648671,0.0766704016683677,0.00808042877846158,0.044177289521699,0.00863084193153832
"Cope","turquoise","turquoise",0.192125579402198,0.124837589104325,0.145284408247099,0.0703359667733132,0.0243899202653352,0.0774543691376948,0.121457976957386,0.0364374059811357
"Tmem59l","grey","grey",0.250634445832704,0.147824427138373,0.245512655128033,0.213538313669318,0.0166647404589644,0.106023164945075,0.233722987752628,0.152744113840656
"Uba52","brown","brown",0.171989787766145,0.0868826853021402,0.0926351770714836,0.031241817525339,-0.0303815122612213,0.320481592049456,0.0524398309533908,0.0926417006505266
"Fkbp8","grey","grey",0.135367384124942,0.102392690976899,0.148949105140469,0.102553150132107,0.0526705175947426,0.0760399702962734,0.117599353173705,0.0808367319748918
"Jund","grey","grey",0.158188428961039,0.0606070053239163,0.165562225045462,0.166334552738447,-0.00731681622224025,0.0780805081863262,0.150982182077585,0.126089952579076
"Rab3a","turquoise","turquoise",0.420243571519074,0.293393559115302,0.304827718098867,0.198956356025042,0.0376043987328867,0.187056719468778,0.319002049249651,0.0922792601308737
"Mast3","red","red",0.0013425112901112,-0.0705221189272842,0.083198781064581,0.155643244965423,0.0122228002415643,0.0377052305138827,0.0446375187144703,0.213659543409335
"Rpl18a","brown","brown",0.185163630543133,0.0907534651433844,0.0958736709514583,0.0336738149277769,-0.0406043439229503,0.241131307203297,0.074268650451088,0.0563045332196325
"Colgalt1","grey","grey",0.0390462098111612,0.0642471136287784,0.073514372979664,0.0143806518336963,0.0721957313354352,0.0356704625742744,0.0413850180178953,0.0215817998231005
"Unc13a","grey","grey",0.0281400590155071,0.0500605227468686,0.132559785797396,0.141740560940489,0.107072605357805,0.0254568710649114,0.106975345547845,0.144210629724303
"Tmem38a","grey","grey",0.111867637017708,0.0861230994973616,0.163199950572412,0.110583296437014,0.0694614457039031,0.0735631673995482,0.120386851747684,0.110425627391754
"Large1","grey","grey",0.0874186498175044,0.0797616982555318,0.151932449297436,0.0969254653639757,0.0788934767061657,0.07886856300578,0.095653959570054,0.113466514524249
"Otud4","grey","grey",0.0211400177779531,0.0423238516695444,0.0740756673452335,0.0553646464840186,0.065685473885366,0.00110388972674085,0.0520814611826014,0.0496029195517128
"Abce1","grey","grey",0.112531386647036,0.0911348832282514,0.131372834682709,0.0678352151968409,0.0542119174557641,0.078767642254738,0.089077967120292,0.0729698544319831
"Smarca5","grey","grey",0.139533853311512,0.0815809236723586,0.14310593519231,0.12210935510553,0.0259682855747656,0.0543175921676655,0.127855379340956,0.0801624534687022
"Rnf150","grey","grey",0.0528537715404908,0.0703403964482132,0.126970863039756,0.0882980183585668,0.0930143632233406,0.0600434857928716,0.0753774812447212,0.10757093004161
"Scoc","turquoise","turquoise",0.210018684816318,0.191987365083303,0.125526798381173,-0.00730445159394315,0.049484714607331,0.141260594739334,0.102129043823762,-0.030074940216552
"Ndufb7","turquoise","turquoise",0.210705840032743,0.148799611508491,0.131008935679033,0.0630664740289517,0.0135859241050901,0.132479065990444,0.123937731693704,0.0233152086481157
"Tecr","turquoise","turquoise",0.28307864044661,0.225993739230611,0.189556769240845,0.127946843481516,0.0250147536720424,0.0734001319761624,0.222519437259941,0.0220325784311652
"Adgrl1","grey","grey",0.0647958320394779,0.0532511074684054,0.124970658902188,0.146780706932041,0.0728172042965302,0.0559295843067219,0.125407677247946,0.124712251274526
"D8Ertd738e","grey","grey",0.119259495878526,0.0858293302220701,0.0921520869710179,0.0619069385306625,0.0177446931001034,0.079604221767884,0.0880221716559841,0.0345332906998693
"Mri1","grey","grey",0.0655982880498785,0.0793317249380916,0.112686521857596,0.0383373089637992,0.0734938674567451,0.0438392911677472,0.0584007996293872,0.0531910390405042
"Cacna1a","black","black",-0.0172394964806737,0.073155565666711,0.0666590285285345,0.07987555460121,0.190064117966427,-0.033545438485146,0.0806345659343565,0.0477448042812256
"Trmt1","grey","grey",0.0509745680357061,0.101279555567201,0.114017240123959,0.0598757064960059,0.109588732642087,0.00804400878555916,0.079066219000128,0.0480318249419508
"Nfix","yellow","yellow",0.074369363804963,-0.00547563429910694,0.0891219424380897,0.169142950871613,-0.00514034219741697,0.0227903784773854,0.12679531020483,0.103441974942117
"Calr","grey","grey",0.13008198422535,0.102367196523013,0.125934054974446,0.0485777496999158,0.0425665273329359,0.0699067375471896,0.0900342504048406,0.0398999241620255
"Prdx2","turquoise","turquoise",0.24195034854777,0.173400825078835,0.154947325578914,0.0344287699248216,0.0187926629675124,0.129469342221886,0.121027014473525,0.00900595752548862
"Junb","grey","grey",0.179852066626129,0.088974907328618,0.218375006629183,0.257698452359601,0.0260256849828274,0.0736934689024345,0.221206007847478,0.18557820492481
"Trir","grey","grey",0.152595313635372,0.101711019757829,0.132078745348957,0.0702272973067271,0.0170397189445582,0.0817340221021989,0.104438098671513,0.0448803797159966
"Dhps","grey","grey",0.0652543268416767,0.0725564363349094,0.101032966470815,0.0792788982257926,0.0586372496507282,0.0159233343543579,0.0944585245751417,0.0461690175497883
"Wdr83os","grey","grey",0.133220586679712,0.0603200773567789,0.11503650246073,0.0649697947225377,-0.0034762659549923,0.135103492089295,0.0702835671979109,0.0877945766087093
"Vps35","turquoise","turquoise",0.210962730993902,0.131820629393917,0.153087427872189,0.0738042686676498,0.0117792528657093,0.135151991837074,0.126785773099031,0.050543867534846
"Dnaja2","turquoise","turquoise",0.194156106208208,0.124955147034373,0.160995710862644,0.105690294803058,0.0339611761798589,0.104725362252806,0.139453684293268,0.0750403759833908
"Neto2","blue","blue",0.133643729041988,0.23569263797001,0.0902662397581193,-0.0823702818359867,0.0954160917476075,0.064113560895898,0.0565062295511062,-0.100214743204545
"Itfg1","turquoise","turquoise",0.158574368836666,0.122120547438653,0.13219998597994,0.0565709548263483,0.0414925759017873,0.100590715511269,0.106952028170721,0.0409034133737954
"Lonp2","turquoise","turquoise",0.124959786076875,0.102667652954874,0.115545223863152,0.0623896267661004,0.0458399492821439,0.0258698376187268,0.101246262694384,0.0256214932161944
"Cyld","grey","grey",0.0972353055016818,0.0458982489198033,0.149559607582166,0.0926527071206946,0.0415400558417865,0.08059965002881,0.0634365757611191,0.132245624347956
"Chd9","grey","grey",0.0519961743316279,0.0725052387910223,0.145482998495766,0.157028200679895,0.0899097622893732,-0.042490060015068,0.138130526213933,0.112690942525451
"Fto","grey","grey",0.0493748168105692,0.0460286136234712,0.0701295632542977,0.0336372627145031,0.037841911799193,0.0176829734316843,0.0484214845222619,0.0332566072666803
"Gnao1","turquoise","turquoise",0.185703103379507,0.0981081844611875,0.152795591688199,0.092728008418713,0.0184006133131182,0.0876472018302398,0.12181630345218,0.054696213113692
"Ogfod1","grey","grey",0.132397231832704,0.104500268930736,0.178499292892325,0.130536974848737,0.0655733330072884,0.0541892181661134,0.14626747902087,0.103877207409524
"Mt3","brown","brown",0.0991913607218064,0.0481721152668624,0.0852637198459222,0.0718430543828085,0.00772013652997767,0.256527556567091,0.0348335839991147,0.167432974813228
"Mt1","brown","brown",-0.00225988921949552,-0.0533300368354448,-0.105591152521754,-0.140593863098382,-0.0900651700613747,0.0825121903205314,-0.131441138289853,-0.0904068741777844
"Nup93","grey","grey",0.0521876382154157,0.0908526081343273,0.157020257873782,0.0352175689117133,0.125967100399933,0.0701757951196641,0.0295162145885704,0.12204378462771
"C78859","grey","grey",-0.0144621065693197,0.0701686466591448,0.132580680135297,0.035223720716057,0.164837627322522,0.0761362662841112,0.00188931574607473,0.146329885808035
"Cx3cl1","yellow","yellow",0.216884839725567,0.144913989973743,0.273690180527263,0.304513146641703,0.0746930543645417,0.0914618501701749,0.267675708400618,0.225032705218254
"Ndrg4","blue","blue",0.139444854084446,0.211253195658023,0.173461476614339,0.125183212982642,0.122975126098521,0.104619117427439,0.170812899740653,0.115486355014386
"Cnot1","grey","grey",0.0318565866821142,0.0628790045764515,0.078580813862571,0.0339929992734685,0.0810201961190501,0.0200968741449651,0.0465942498485745,0.0356010612284938
"Got2","turquoise","turquoise",0.212463631733007,0.173836517643818,0.179828549443454,0.0912852852661788,0.0576178835037546,0.101536892930662,0.156450557051807,0.0608335547984612
"Cdh8","grey","grey",0.11205135238986,0.0657201105596667,0.163507879446324,0.152572953363235,0.037584388399459,0.0893986669846128,0.129001691660608,0.175298963130541
"Cdh11","grey","grey",0.0606139517663497,0.056957060180742,0.133635320777339,0.12641193666987,0.0845594647605147,0.0322715178698182,0.119578151436121,0.0960113915532038
"Dync1li2","grey","grey",0.103885728575962,0.0873078746562734,0.130252797331418,0.0914204518794473,0.0586412618466465,0.0163504596917073,0.111700679947433,0.0492074899591386
"Nae1","grey","grey",0.0899216817792124,0.0903837571502469,0.127935151178204,0.097826602287984,0.0742136364259391,0.039669613271678,0.110431246357809,0.06584460381287
"Tmem208","grey","grey",0.0943716979004027,0.0819362815991222,0.105567277191562,0.0487044889761984,0.0455432059928357,0.0392854708829559,0.0748948878135227,0.0346583762791558
"Atp6v0d1","turquoise","turquoise",0.231056774294748,0.142978032146118,0.197455478323547,0.150085969324359,0.0306613952949567,0.0905449255245922,0.192255344868561,0.0873870447428963
"Sntb2","red","red",0.0246473072229995,-0.00717400824694898,0.117625386886885,0.137989884299821,0.0448607867167101,0.027165755991688,0.0705553171519219,0.19747768112176
"Nfat5","black","black",0.0223942460773955,0.0776345693108159,0.0781627790993907,-0.000766010998286549,0.155240768465091,0.0262623194052194,0.0298295168013441,0.0239192439093067
"Psmd7","grey","grey",0.138410370478092,0.110979058661119,0.15362673235021,0.0930424581876756,0.0499981643436632,0.0598876436821196,0.121790346351762,0.062828620579904
"Ist1","black","black",0.0258221448112705,0.0645427649040177,0.0420119277358685,-0.0330324987743544,0.0881929824524592,0.0391582113949741,0.00407986111626819,-0.00713721232164071
"Ap1g1","grey","grey",0.119836503733517,0.0948116097241572,0.133009681840474,0.0770839889576355,0.0531898506351492,0.0555328516984418,0.104229042273168,0.0603812604556152
"Zfp612","grey","grey",0.0774657444159709,0.106178650924132,0.110186334000405,0.0708732956055275,0.0646854026273248,0.00683908448292558,0.100056674313658,0.0281929239898433
"Sf3b3","grey","grey",0.0480484279852709,0.0585793732898472,0.105611495974513,0.0605574725399576,0.0741933043790628,0.03810440814608,0.0600967560483812,0.0707799208931712
"Glg1","turquoise","turquoise",0.162342074667601,0.117114448616522,0.124706131454476,0.0486291858723407,0.0194491415540624,0.0661525586102788,0.107969525373383,0.0284890692224615
