"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Espnl",-0.024500952608129,7.62143814585289,-5.41271217463405,6.3114603110768e-08,3.07608553732719e-07,6.90893352754963,"Glutamatergic","Espnl"
"Tmem74",-0.024498123043851,7.6845986784333,-3.58563299015756,0.000337422714797068,0.000774718179798901,-1.23698353983459,"Glutamatergic","Tmem74"
"Gm19265",-0.0244955254333181,7.67976077229891,-3.55826986378986,0.00037455827153152,0.000854761183751417,-1.33672501928087,"Glutamatergic","Gm19265"
"Gm32391",-0.0244950507546244,7.62299806335224,-5.25633736366243,1.49143067753895e-07,6.13180704581568e-07,6.07896342735503,"Glutamatergic","Gm32391"
"Ccdc125",-0.0244936886558662,7.62027157788471,-5.50633265793012,3.72932905494472e-08,2.10946973224583e-07,7.41694676586103,"Glutamatergic","Ccdc125"
"Nkd2",-0.0244928284802564,7.62427752642934,-5.23078954168478,1.71256231828586e-07,6.89629193219245e-07,5.94646701875318,"Glutamatergic","Nkd2"
"Nt5c3b",-0.0244925719640445,7.7422635583795,-2.6781334033072,0.00741213860691574,0.0139782812524525,-4.02702469635692,"Glutamatergic","Nt5c3b"
"Prrg4",-0.0244925702639209,7.62109382369694,-5.47739723876296,4.39183077040485e-08,2.36199158051555e-07,7.2591515326829,"Glutamatergic","Prrg4"
"Dnhd1",-0.0244915032082877,7.63906213878565,-4.4925581548958,7.0944306143265e-06,2.02636736756182e-05,2.38097801265732,"Glutamatergic","Dnhd1"
"Gm42031",-0.0244913251663599,7.62475167979574,-5.16994552096078,2.37434653819717e-07,9.13015785289219e-07,5.63172864394429,"Glutamatergic","Gm42031"
"Erich2",-0.0244889448799546,7.62071652383209,-5.44640838404625,5.22770256456371e-08,2.67527678741548e-07,7.09044531791838,"Glutamatergic","Erich2"
"Tmem45a",-0.0244882543293699,7.62041956562358,-5.49871303995383,3.89372468204121e-08,2.17441921240513e-07,7.37525365387561,"Glutamatergic","Tmem45a"
"Clca3a1",-0.0244881167134645,7.62357984382367,-5.28391508888841,1.28375566575805e-07,5.43567700074937e-07,6.22410394218068,"Glutamatergic","Clca3a1"
"Gm36745",-0.0244877739233278,7.62150824291422,-5.45434352051358,5.00004652672952e-08,2.58534541571535e-07,7.13409075953895,"Glutamatergic","Gm36745"
"1520401A03Rik",-0.0244862657787417,7.62182088157379,-5.36409017037577,8.2670786047642e-08,3.79906183925096e-07,6.64798323277219,"Glutamatergic","1520401A03Rik"
"Gm5535",-0.0244862539841755,7.6205925251303,-5.47003561415712,4.57780072601551e-08,2.4357124015463e-07,7.21871710398118,"Glutamatergic","Gm5535"
"Olfr639",-0.024486240182128,7.62071949598497,-5.48645392469085,4.17307245768138e-08,2.28471066531543e-07,7.30842986854276,"Glutamatergic","Olfr639"
"Arhgef6",-0.0244839658517213,7.62405076082503,-5.24241815558375,1.60823798696281e-07,6.54919726653754e-07,6.00688618752543,"Glutamatergic","Arhgef6"
"Ugt1a7c",-0.024483642206456,7.62043701783018,-5.49225573467153,4.03852626833585e-08,2.23294626175124e-07,7.339926553311,"Glutamatergic","Ugt1a7c"
"Gm31816",-0.0244830916881602,7.62311965936267,-5.32623683136948,1.01841914218655e-07,4.48430589304562e-07,6.44744689232545,"Glutamatergic","Gm31816"
"Dnah3",-0.0244830406708196,7.62057994566017,-5.46513539581195,4.70579914291598e-08,2.48182278058325e-07,7.19212669271442,"Glutamatergic","Dnah3"
"Susd5",-0.0244825234547434,7.63832320557961,-4.81941803904729,1.45510283526208e-06,4.63554548401059e-06,3.89730877635849,"Glutamatergic","Susd5"
"Gm20512",-0.0244818749858862,7.62044437259765,-5.48064978520449,4.31201766919183e-08,2.33031098619891e-07,7.27652715340728,"Glutamatergic","Gm20512"
"Hacd4",-0.0244792050023959,7.62856004027795,-5.13821986236828,2.81137621451025e-07,1.05723584404822e-06,5.47126460480729,"Glutamatergic","Hacd4"
"Mup5",-0.0244781027678558,7.6221241893686,-5.372539431674,7.88956306297616e-08,3.66005723293844e-07,6.69337884620145,"Glutamatergic","Mup5"
"Shisa3",-0.0244774778045942,7.62274865762862,-5.39193797598939,7.08492610155502e-08,3.37469225949565e-07,6.79796016788532,"Glutamatergic","Shisa3"
"Acbd7",-0.0244770751455228,7.62228981887553,-5.3821223464381,7.48159281171015e-08,3.51167858267863e-07,6.74504036131049,"Glutamatergic","Acbd7"
"Slco4a1",-0.024476611318625,7.63237036175608,-4.89738598764995,9.8220017147976e-07,3.22780480898531e-06,4.26995136265353,"Glutamatergic","Slco4a1"
"1700056E22Rik",-0.0244765728593137,7.6214994175431,-5.42401549587364,5.92566225397101e-08,2.9289300033205e-07,6.96978828738447,"Glutamatergic","1700056E22Rik"
"Psmg4",-0.0244750649765368,7.68772047377886,-3.35886825227802,0.000784741772556522,0.0017223371069584,-2.01921055361506,"Glutamatergic","Psmg4"
"Gm13990",-0.0244748055262534,7.62098463780988,-5.46105874155759,4.814923211719e-08,2.51932207695254e-07,7.17021404286639,"Glutamatergic","Gm13990"
"Sox15",-0.0244741804417803,7.62134211404828,-5.40508202573789,6.58553132471395e-08,3.18188417506439e-07,6.86762138270105,"Glutamatergic","Sox15"
"Drap1",0.0244737145456071,7.77450781688261,2.57550556623282,0.0100196760301417,0.0184463367146298,-4.26513668153848,"Glutamatergic","Drap1"
"Tstd1",-0.0244721595372912,7.62435758652344,-5.14817768800768,2.66645288054905e-07,1.00850054235999e-06,5.51947331266483,"Glutamatergic","Tstd1"
"Gm6563",-0.0244700757465832,7.62483133212633,-5.12681149109052,2.98676639854599e-07,1.11432153423274e-06,5.41055172369007,"Glutamatergic","Gm6563"
"Otx2",-0.0244698190329959,7.62045271309603,-5.48034066075598,4.31954227029114e-08,2.33232494858071e-07,7.27484000734157,"Glutamatergic","Otx2"
"C330018D20Rik",-0.0244694155328551,7.71777553068529,-2.8845987186514,0.00392519355264811,0.00777986453151545,-3.47392319926739,"Glutamatergic","C330018D20Rik"
"Mblac1",-0.0244679537022741,7.66054252517816,-3.89550825564959,9.84552885513242e-05,0.000241234443540503,-0.0976853288032471,"Glutamatergic","Mblac1"
"Unc45b",-0.0244666658628852,7.62041258378679,-5.48904582938463,4.11243648219346e-08,2.25810092046647e-07,7.32236231420613,"Glutamatergic","Unc45b"
"9130604C24Rik",-0.0244654116410681,7.62356888769707,-5.26598294631941,1.41534614869637e-07,5.88067706302056e-07,6.13018225965865,"Glutamatergic","9130604C24Rik"
"Il1bos",-0.0244643078001472,7.621114338663,-5.47301480903535,4.50163818943864e-08,2.40736372609661e-07,7.23534611372953,"Glutamatergic","Il1bos"
"AC113595.2",-0.0244640636448583,7.62169225682694,-5.44661121042431,5.2217603834128e-08,2.67297837020322e-07,7.09214925191078,"Glutamatergic","AC113595.2"
"Tmem171",-0.0244638237500876,7.62051319251556,-5.51051322954265,3.64201299507911e-08,2.07215014299123e-07,7.44017453384627,"Glutamatergic","Tmem171"
"Gm10197",-0.0244615582984302,7.62098305673548,-5.48420542632437,4.22637620007709e-08,2.30158228595981e-07,7.29626257623738,"Glutamatergic","Gm10197"
"9430038I01Rik",-0.0244614397847132,7.65283253464049,-3.89763463240847,9.75959938486266e-05,0.000239288128117281,-0.0965449666781497,"Glutamatergic","9430038I01Rik"
"Nudt6",-0.0244601017220853,7.65297268452179,-4.13056396092858,3.64006441487651e-05,9.4372230108739e-05,0.836008723224969,"Glutamatergic","Nudt6"
"Gm48552",-0.0244600291942216,7.62065677965578,-5.50713144898661,3.71248996436726e-08,2.10403874561229e-07,7.42169634019763,"Glutamatergic","Gm48552"
"Gm49169",-0.0244589955841095,7.62260491935531,-5.37256135113896,7.88860575591901e-08,3.66005723293844e-07,6.69379577694521,"Glutamatergic","Gm49169"
"Dpcr1",-0.0244571389722417,7.62178828982109,-5.41464481684511,6.243814630861e-08,3.0519977963479e-07,6.91942140144622,"Glutamatergic","Dpcr1"
"Gm48133",-0.0244561198619477,7.62206831825547,-5.46954442184389,4.59047734767577e-08,2.43999896642327e-07,7.21732173017695,"Glutamatergic","Gm48133"
"Rab11fip1",-0.0244560729345737,7.62100372120006,-5.44888248408502,5.15566468574154e-08,2.64973165175541e-07,7.10408283092461,"Glutamatergic","Rab11fip1"
"Gm5546",-0.0244536949528129,7.63157901373776,-4.88957250015557,1.02192791249891e-06,3.34523417412357e-06,4.23182185463889,"Glutamatergic","Gm5546"
"Gm26711",-0.0244536087879483,7.6212135121256,-5.45155721358906,5.07886764198969e-08,2.61801842664735e-07,7.11876544806596,"Glutamatergic","Gm26711"
"Stil",-0.0244529827864914,7.63252589979079,-4.66287285108972,3.14747879477536e-06,9.48879100575134e-06,3.15328740538855,"Glutamatergic","Stil"
"Gm32219",-0.0244512858552941,7.62297840312103,-5.33015116530192,9.96754625184512e-08,4.4078757704691e-07,6.46815387649237,"Glutamatergic","Gm32219"
"Stk33",-0.0244504917537478,7.62401147147025,-5.26517098160962,1.42160340491224e-07,5.90401251774079e-07,6.1259482835686,"Glutamatergic","Stk33"
"Nek8",-0.024449991902638,7.62475858257748,-5.22005602917922,1.81464274193462e-07,7.22992284486623e-07,5.89083898447753,"Glutamatergic","Nek8"
"Scara3",-0.024449419884963,7.63818623874223,-4.717111596287,2.41560634399332e-06,7.41094349298733e-06,3.41047849038776,"Glutamatergic","Scara3"
"Mob3a",-0.0244493907410535,7.64114950674831,-4.40402963974351,1.07058097195753e-05,2.9816044212205e-05,1.99021874486918,"Glutamatergic","Mob3a"
"Gm9754",-0.0244481065481068,7.62222271790037,-5.33120070571155,9.91022045338464e-08,4.38673693927692e-07,6.4731921963387,"Glutamatergic","Gm9754"
"6330576A10Rik",-0.0244477929947227,7.62088172622135,-5.48376886246415,4.23680181026877e-08,2.30453497934991e-07,7.29394809515061,"Glutamatergic","6330576A10Rik"
"Adamts4",-0.0244477798617622,7.626102380032,-4.77251676022251,1.83802978029247e-06,5.74516841573265e-06,3.66406500985478,"Glutamatergic","Adamts4"
"Lipg",-0.0244460017001291,7.64033185010891,-4.48780188206542,7.25439507550477e-06,2.07013197763359e-05,2.36110684465145,"Glutamatergic","Lipg"
"AK157302",-0.0244458537404491,7.62226910245833,-5.34318981791599,9.2776096501979e-08,4.16170933980024e-07,6.53681665205225,"Glutamatergic","AK157302"
"Gm11816",-0.024445557170826,7.62080954360822,-5.4845142872519,4.21901530235797e-08,2.30002579920057e-07,7.29786269618562,"Glutamatergic","Gm11816"
"Cdca2",-0.0244453963204672,7.62068680207407,-5.50168185457469,3.82885253425442e-08,2.15123361508293e-07,7.39184254630737,"Glutamatergic","Cdca2"
"Rpa2",-0.0244452833328399,7.64114601696264,-4.39205381147208,1.13121165352541e-05,3.13718384659019e-05,1.93783694174935,"Glutamatergic","Rpa2"
"Ikzf2",-0.024444785743615,7.70137886644081,-2.93100067352096,0.00338426122296836,0.00678731161667168,-3.35324690708817,"Glutamatergic","Ikzf2"
"4933405D12Rik",-0.0244445536636722,7.62088970466783,-5.43965601827462,5.42931026820478e-08,2.74490074289617e-07,7.05401052803259,"Glutamatergic","4933405D12Rik"
"Gm45627",-0.0244438283601642,7.62099702012594,-5.44189640268619,5.36159703945845e-08,2.716909975348e-07,7.06619679328723,"Glutamatergic","Gm45627"
"Gm13016",-0.024443486270064,7.62241670273415,-5.3269480757657,1.01444904836048e-07,4.47645384860962e-07,6.4509772518041,"Glutamatergic","Gm13016"
"Ccdc33",-0.0244424677319115,7.62161854214676,-5.43458190916049,5.585748318913e-08,2.80627873682395e-07,7.02695913566394,"Glutamatergic","Ccdc33"
"Eda",-0.0244405660468825,7.63941014520269,-4.69563563553628,2.68337955041461e-06,8.17933511867775e-06,3.31077956704357,"Glutamatergic","Eda"
