"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type"
"A430105I19Rik5",-0.0440362804071412,7.64481035619627,-3.2728919716055,0.00108880077733836,0.00446405562948725,-1.82434434388865,"Pvalb"
"4930481A15Rik5",-0.0440319938978284,7.64616349096808,-3.00748587685408,0.00267809861968703,0.00880505775123001,-2.6447118810824,"Pvalb"
"Adamts56",-0.0440318096061576,7.66251279382018,-2.48044438791149,0.0132310871497357,0.0325581620444431,-4.05955295439287,"Pvalb"
"Stox15",-0.0440279782200497,7.63448701809962,-3.50403049434787,0.000471768136706887,0.00237700402387939,-1.0595859489833,"Pvalb"
"B3gnt55",-0.0440279172339482,7.63190507863033,-3.36317893781514,0.000789950626498745,0.00351834576599525,-1.53965267442775,"Pvalb"
"Gm79322",-0.0440230651241791,7.63396633111829,-3.24040929387312,0.00121980113326355,0.00488976950203817,-1.93828921336455,"Pvalb"
"Gm155513",-0.0440211741092877,7.63071204440614,-3.54716921252293,0.000401403687481794,0.00213157754325077,-0.913115585915519,"Pvalb"
"Gm266935",-0.0440211501536956,7.63479022956744,-3.20225084959514,0.00139224432146238,0.00539974507109213,-2.05875149937474,"Pvalb"
"Crabp25",-0.0440207691279042,7.63070121061197,-3.54689252603573,0.000401821933474508,0.00213157754325077,-0.914178362799523,"Pvalb"
"Gm462104",-0.044016824554185,7.63065541059309,-3.54633476219853,0.000402666301910324,0.00213273565166769,-0.91618096603449,"Pvalb"
"Ppp1r322",-0.044016824554185,7.63065541059309,-3.54633476219853,0.000402666301910324,0.00213273565166769,-0.91618096603449,"Pvalb"
"Gm440375",-0.0440166758113962,7.63998050703138,-3.2827849612144,0.00105156910218609,0.00435661582770139,-1.79606909795973,"Pvalb"
"Kcnk136",-0.0440156870075405,7.63508773742026,-3.27750704377504,0.00107128291538151,0.00441233459096492,-1.81690366397251,"Pvalb"
"Tcp112",-0.0440155292848994,7.63066821146764,-3.54622978162998,0.000402825411722041,0.00213273565166769,-0.916533669447363,"Pvalb"
"Smim35",-0.0440127224309332,7.63066728691677,-3.54592971091424,0.00040328052676171,0.00213348832560841,-0.917584122144065,"Pvalb"
"Hist1h4n6",-0.0440096326042889,7.63068540785328,-3.54565360517702,0.000403699719016995,0.00213500873273141,-0.918529186030283,"Pvalb"
"Pou2f26",-0.0440060277838796,7.6667422993683,-2.38602853207409,0.0171550871687109,0.0404505468771393,-4.28282093822799,"Pvalb"
"Pygl5",-0.0440049438726717,7.63334531448745,-3.52902457274916,0.000429711069570309,0.00222821990748575,-0.974240397951155,"Pvalb"
"2900009J06Rik5",-0.0440036920910769,7.64295741392593,-2.78814391081959,0.00536814637564515,0.0153402559039735,-3.27640883737164,"Pvalb"
"Gja44",-0.0439874990171614,7.63325731679899,-3.53565488792152,0.000419157516495713,0.00219474497665805,-0.95123268834528,"Pvalb"
"Mypopos4",-0.0439873915941025,7.63067661370232,-3.54319597176473,0.000407448969770428,0.00215169107423386,-0.926951531838704,"Pvalb"
"Ascl53",-0.0439849232658585,7.63069820068154,-3.54306408751555,0.000407651083821453,0.00215169107423386,-0.927566497187613,"Pvalb"
"Gm143773",-0.0439849232658585,7.63069820068154,-3.54306408751555,0.000407651083821453,0.00215169107423386,-0.927566497187613,"Pvalb"
"Tmprss61",-0.0439770632786418,7.63069081211911,-3.5422234620552,0.000408941556193077,0.00215638208762822,-0.930369267676063,"Pvalb"
"Glb1l7",-0.0439762025653625,7.66337195051941,-2.42210460284886,0.0155490041621976,0.0372380719135776,-4.20151833577114,"Pvalb"
"Kif20a4",-0.0439758860353079,7.63973032936451,-3.31751934313172,0.000929985329050093,0.00397174593864552,-1.68342242167156,"Pvalb"
"Tnc5",-0.0439739274302724,7.63075097792182,-3.54213843407504,0.000409072297998736,0.00215638208762822,-0.93074105959616,"Pvalb"
"Otop24",-0.0439739274302724,7.63075097792182,-3.54213843407504,0.000409072297998736,0.00215638208762822,-0.93074105959616,"Pvalb"
"Gm368396",-0.043970776251717,7.66909344317216,-2.48894365284267,0.0129202622961173,0.0319534853335579,-4.03379682851352,"Pvalb"
"Gm379714",-0.0439630503669752,7.63098073760074,-3.53472147700158,0.00042062844087316,0.00219940610513374,-0.955234349589691,"Pvalb"
"9130019O22Rik6",-0.0439544330415425,7.64836166966308,-2.73334127386976,0.00634333986235611,0.0175981781863858,-3.42201000684625,"Pvalb"
"Trim30d3",-0.0439511014617748,7.63067887234843,-3.53941552957142,0.000413279849143167,0.00217431642620012,-0.940330942174149,"Pvalb"
"Gm105933",-0.0439419375517174,7.63085045704166,-3.52481822329581,0.000436534569602677,0.00225142419914986,-0.989519965440953,"Pvalb"
"5830416I19Rik3",-0.0439419375517174,7.63085045704166,-3.52481822329581,0.000436534569602677,0.00225142419914986,-0.989519965440953,"Pvalb"
"9230009I02Rik2",-0.0439419375517174,7.63085045704166,-3.52481822329581,0.000436534569602677,0.00225142419914986,-0.989519965440953,"Pvalb"
"Gm140294",-0.0439371046904107,7.63234370903754,-3.27663313914183,0.00107457991406571,0.00442141732993408,-1.82293987165551,"Pvalb"
"Aldh1l16",-0.0439288311424662,7.6385925500017,-3.28606504268393,0.00103948735868105,0.00431981932356959,-1.78515605919546,"Pvalb"
"Gm265713",-0.0439158412832832,7.63067734074203,-3.53566500674648,0.000419141597028237,0.00219474497665805,-0.953417957716107,"Pvalb"
"Gm162533",-0.0439153765958782,7.63069689060913,-3.5356500312778,0.000419165157423704,0.00219474497665805,-0.953448103347056,"Pvalb"
"Ap1m24",-0.0439146559130394,7.63068122881561,-3.53554492168549,0.000419330557611993,0.00219474497665805,-0.953832308732109,"Pvalb"
"Gm267643",-0.0439140941193008,7.63516938721672,-3.16923105440584,0.00155934342613378,0.00590458255258092,-2.16208690770008,"Pvalb"
"Plau6",-0.0439111990920269,7.64037061346424,-3.09932180790274,0.0019757664944727,0.00705742920484306,-2.37370269144798,"Pvalb"
"Gpr175",-0.0439076640653608,7.63068140802343,-3.53480151085395,0.000420502129898893,0.00219940610513374,-0.956424102889837,"Pvalb"
"Myo3b3",-0.0439062310477887,7.63482263236982,-3.34759335248991,0.00083538428919948,0.00366768813373216,-1.58931810143701,"Pvalb"
"Sntb13",-0.0439038392219615,7.63204767639096,-3.49436848042507,0.00048903296309948,0.00244425947832412,-1.09571035387165,"Pvalb"
"Olfr13853",-0.0438979715138359,7.63069069727103,-3.53378412287048,0.000422110433860891,0.00220573126390728,-0.959959996578087,"Pvalb"
"1110012L19Rik6",-0.043894395752976,7.6496824066441,-2.78277240756336,0.00545735320730066,0.0155448680508288,-3.28361473017183,"Pvalb"
"Gm130545",-0.0438919915655758,7.63068920410616,-3.53314489095282,0.000423123881745534,0.00220888938459423,-0.962189386563668,"Pvalb"
"Gm453592",-0.0438919915655758,7.63068920410616,-3.53314489095282,0.000423123881745534,0.00220888938459423,-0.962189386563668,"Pvalb"
"Sh3bgr4",-0.0438885240114626,7.64753757728828,-3.03472213500071,0.00244906344640858,0.00823591006194159,-2.56301900871078,"Pvalb"
"Gbx12",-0.043888163529064,7.63069443884913,-3.53274499255749,0.000423759042655125,0.00220971245382463,-0.963576907752131,"Pvalb"
"4931409K22Rik2",-0.043888163529064,7.63069443884913,-3.53274499255749,0.000423759042655125,0.00220971245382463,-0.963576907752131,"Pvalb"
"Scn5a4",-0.043888163529064,7.63069443884913,-3.53274499255749,0.000423759042655125,0.00220971245382463,-0.963576907752131,"Pvalb"
"Chst86",-0.0438851699282843,7.63440535508152,-3.25279741858738,0.00116821065975445,0.00471563530460065,-1.8979188777085,"Pvalb"
"Bcam4",-0.0438851050834597,7.6306525514204,-3.53270212236339,0.000423827186495038,0.00220971245382463,-0.963764637927091,"Pvalb"
"Fank15",-0.0438822781145873,7.63502785945773,-3.14017675317967,0.00172146562138121,0.00638270121326485,-2.25303867997675,"Pvalb"
