SYMBOL,FC,logFC,P.Value,adj.P.Val,AveExpr,t,B
Gprasp1,1.056762627,0.079651351,0.007866933,0.020870857,9.960787553,2.658815883,-3.60893208
Fnbp1l,1.063059108,0.088221816,0.008094261,0.021394124,9.77358128,2.649189389,-3.641283574
Lncpint,-1.053745317,-0.07552622,0.008158248,0.021483385,9.661582778,-2.646523457,-3.654487271
Rpl11,-1.056239747,-0.078937337,0.008211908,0.021544894,9.576420268,-2.644302172,-3.663048612
U2surp,-1.054235689,-0.076197438,0.008414617,0.021995561,9.723248612,-2.636026499,-3.679534044
Cadm2,-1.067499398,-0.094235256,0.008582938,0.022353367,11.08572725,-2.629289176,-3.667348321
Sez6l2,-1.054730488,-0.076874399,0.008671593,0.022501834,9.753246124,-2.625788021,-3.704931903
Cdk14,1.055949401,0.078540705,0.009117027,0.023571659,9.76446661,2.608666758,-3.747528142
Gdap1,-1.05285905,-0.074312311,0.009260315,0.023855378,9.655992551,-2.603317879,-3.767251634
Pclo,1.057977801,0.081309356,0.009628377,0.024713993,10.23980057,2.589909564,-3.77155377
Cspp1,-1.053835873,-0.075650195,0.009677719,0.024751288,9.607315147,-2.58814696,-3.807920219
4932438A13Rik,1.054168406,0.076105359,0.010076344,0.025678425,9.979099276,2.574193764,-3.82794615
Fbxl5,-1.052671503,-0.074055299,0.010321476,0.026209175,9.664736811,-2.56585565,-3.863037971
Rapgef6,-1.053286942,-0.074898516,0.010431697,0.026394792,9.659262026,-2.56216381,-3.87264418
Ank3,1.055653203,0.078135966,0.0107731,0.027161964,10.49882911,2.550944885,-3.861798738
Nos1ap,-1.05898024,-0.08267567,0.010875873,0.027324189,9.989981103,-2.547629546,-3.895722079
Chn1,-1.055384286,-0.077768408,0.0113459,0.028404701,11.12262173,-2.532813157,-3.915602356
Serf2,-1.051503845,-0.072454126,0.011469103,0.028512707,9.649352775,-2.529019778,-3.956715312
Dynll1,-1.055929476,-0.078513482,0.011469247,0.028512707,10.03552416,-2.529015394,-3.940300827
Slc25a3,1.054152782,0.076083977,0.01159786,0.028731982,10.44217912,2.525093865,-3.928090492
Tnr,1.053247767,0.074844857,0.011985625,0.029589512,9.66333164,2.513499887,-3.993973634
Nsd1,1.051668854,0.072680505,0.012208199,0.029984107,9.830265018,2.506994478,-4.00279543
Tenm2,1.057959023,0.08128375,0.012229804,0.029984107,9.822654625,2.506368618,-4.004602891
Slc4a10,1.05382481,0.07563505,0.012590789,0.030763062,9.916194766,2.496053829,-4.026765164
Abcc5,1.053384026,0.075031487,0.012686335,0.03083615,10.15210379,2.493367561,-4.020670716
Ywhaz,1.054170302,0.076107955,0.012707443,0.03083615,10.2898689,2.492776537,-4.013925318
Cox8a,-1.056856658,-0.079779717,0.012912719,0.031227697,10.1782168,-2.487073629,-4.03466319
Pgm2l1,-1.053288083,-0.074900079,0.013128736,0.03164248,9.798723142,-2.481158273,-4.069317861
Fam168a,-1.051670861,-0.072683259,0.013814979,0.0331632,9.905964318,-2.462921061,-4.109629106
Serinc1,1.053885474,0.075718097,0.013852982,0.0331632,9.977542431,2.461934688,-4.108598833
Tusc3,1.050943167,0.071684653,0.013941474,0.033263047,9.792366468,2.459647105,-4.121136957
Celf5,-1.051179603,-0.072009187,0.014191828,0.033747122,9.772146772,-2.453244009,-4.139004462
Stk38,-1.04927273,-0.069389716,0.014691176,0.034664597,9.616781911,-2.440764797,-4.175474233
Tial1,-1.049037652,-0.06906646,0.01471543,0.034664597,9.570789269,-2.440168245,-4.178345594
Syne1,1.055580113,0.078036076,0.014723922,0.034664597,10.45682357,2.439959596,-4.137442165
Dnm1,1.054159493,0.076093161,0.014978053,0.03514652,10.26924877,2.433763679,-4.15914569
Slc24a2,-1.059753896,-0.08372927,0.01646797,0.038515549,10.14349513,-2.399197526,-4.250350228
Atp1a3,1.051112308,0.071916826,0.017010822,0.039654735,10.9547798,2.387284724,-4.26644448
Zranb2,-1.052496161,-0.073814971,0.017437213,0.040515877,10.74298513,-2.378159416,-4.283599927
Kidins220,-1.047755983,-0.06730276,0.018105122,0.041930754,9.670647456,-2.364251246,-4.35615034
Ralgapa1,-1.04900579,-0.069022641,0.018301349,0.042247594,9.767015459,-2.360250591,-4.361335986
C2cd5,-1.048069019,-0.067733726,0.018858224,0.043392225,9.715955381,-2.349098192,-4.389756769
Ncor1,1.049245603,0.069352418,0.019349313,0.044378587,9.917121521,2.339499853,-4.402531851
Sept7,1.050697561,0.071347456,0.019883427,0.045456967,9.920828472,2.32929938,-4.4260375
Rgs7,1.048681408,0.06857645,0.021184799,0.048276897,9.789483825,2.305412977,-4.486078621
Syp,1.050417487,0.070962839,0.021703864,0.049301748,9.992368644,2.296241306,-4.499332982
Apc,1.048420883,0.068217996,0.022848516,0.051736609,9.972434102,2.276671995,-4.544554244
Phf3,1.046883829,0.066101358,0.023380856,0.052773933,9.918143004,2.26785991,-4.566349843
Ube2d3,-1.045732305,-0.064513586,0.023694895,0.053313513,9.616106475,-2.262742861,-4.591147851
Scn8a,-1.048206376,-0.06792279,0.023961437,0.053681199,10.12754733,-2.258445704,-4.576831224
Fam131a,-1.047166647,-0.066491053,0.024009313,0.053681199,9.892994034,-2.257678256,-4.590967157
Abi2,-1.045919306,-0.064771551,0.024291653,0.054142211,9.656313666,-2.253179145,-4.61127005
Kifap3,1.046652662,0.065782755,0.02564132,0.056971807,9.834484851,2.232278702,-4.648877793
Eef1a1,-1.050438167,-0.070991242,0.02582409,0.057141007,10.15489393,-2.229522029,-4.639160051
Calm2,-1.050364168,-0.070889606,0.025878206,0.057141007,10.66092013,-2.22870906,-4.624626711
Reps2,-1.046206136,-0.065167136,0.025963319,0.057151454,9.79694506,-2.227433392,-4.662299499
Atp5a1,1.045633383,0.064377107,0.026706636,0.058606228,9.811851477,2.216443675,-4.684829037
Prkar1a,1.044368773,0.062631227,0.026891466,0.058830254,9.602612372,2.213752085,-4.699633323
Lars2,-1.059322968,-0.083142507,0.02730271,0.059546709,9.975856149,-2.207820212,-4.69838561
Hnrnph1,-1.045675605,-0.06443536,0.027608357,0.060029179,9.72622449,-2.203461262,-4.718437033
Fut9,1.049928517,0.070291108,0.027897084,0.060472032,9.79165812,2.199381682,-4.723057726
Camkv,-1.045701452,-0.064471021,0.02818064,0.060901019,9.624569491,-2.19541044,-4.739954205
Slc22a17,1.047405438,0.06682,0.028863818,0.062188408,10.323574,2.185982085,-4.724673923
Gabrb3,-1.04634958,-0.065364929,0.029183753,0.062687759,10.47371733,-2.181632683,-4.729141395
Clstn1,1.046249471,0.065226893,0.029433215,0.062962271,9.656338457,2.178269711,-4.775209227
Rpl19,-1.047539708,-0.067004931,0.029488659,0.062962271,9.92333697,-2.17752562,-4.766319221
Adgrl1,1.044391987,0.062663293,0.029656421,0.063130883,9.7159929,2.175281439,-4.779101536
Chd9,-1.045167105,-0.063733625,0.029880332,0.06341766,9.977269709,-2.17230309,-4.775538597
Cck,-1.055133847,-0.077426021,0.030182778,0.063848452,10.1210536,-2.168310438,-4.775344257
Arfgef3,-1.045145251,-0.063703457,0.030262909,0.063848452,9.698427186,-2.167258377,-4.798198575
Zfp950,-1.047187917,-0.066520357,0.03097172,0.065150572,10.14630327,-2.158054998,-4.795435233
Rgs7bp,-1.045401923,-0.064057718,0.032260653,0.067661723,9.982443462,-2.141772891,-4.840700138
Snca,1.044473048,0.062775264,0.032528634,0.068023114,9.636131528,2.138457914,-4.861205559
Kpna1,-1.042901985,-0.060603576,0.033392629,0.069487646,9.709009114,-2.127927119,-4.881602462
Nav3,1.043470671,0.061390051,0.033424437,0.069487646,9.73512134,2.127543896,-4.880168483
H3f3b,1.043831419,0.061888732,0.034535514,0.071587337,9.854875733,2.114349601,-4.902535414
Ctxn1,1.046148618,0.065087818,0.034635786,0.071587337,10.16084333,2.113176787,-4.889177582
Myo5a,1.044062098,0.062207523,0.036221112,0.074646987,9.788025372,2.095009112,-4.945827427
Sfpq,1.044568915,0.062907677,0.036639591,0.075291182,10.14712882,2.090326714,-4.937863178
Rasgrf1,-1.046555812,-0.065649252,0.037267659,0.07636111,10.15662207,-2.083384009,-4.951831225
Myt1l,-1.044927119,-0.063402321,0.038446593,0.078455858,10.45049716,-2.070616682,-4.963964593
Slc1a2,1.053395164,0.075046741,0.038532706,0.078455858,9.994556068,2.069697224,-4.990177592
Sbno1,-1.042970037,-0.060697713,0.038621027,0.078455858,9.866159774,-2.068756006,-4.99772713
Chd3,1.043213285,0.061034148,0.038733401,0.078459967,9.683266666,2.0675611,-5.007529922
Fam19a1,-1.055589033,-0.078048267,0.039870731,0.080534346,10.32650577,-2.055630462,-4.99892478
Smap1,1.041986982,0.059337254,0.040764161,0.081984267,9.641511545,2.046459283,-5.052246335
Camk2b,-1.044378657,-0.06264488,0.040819171,0.081984267,10.33018796,-2.045900192,-5.018540187
Matr3,1.042693639,0.060315333,0.041232382,0.082580912,10.28431059,2.041720813,-5.029081369
Rab6a,-1.041866211,-0.05917003,0.04238743,0.084655795,9.85680219,-2.030223569,-5.076483949
Aplp1,1.044260602,0.06248179,0.046007678,0.091418557,10.1446856,1.995827293,-5.129723715
Kif21a,1.042011318,0.059370948,0.046030722,0.091418557,10.60468309,1.99561578,-5.113546669
Rpl6,-1.042997128,-0.060735185,0.046383791,0.091863164,9.998398698,-1.992386137,-5.146578487
Mapk8ip3,-1.038964421,-0.05514625,0.046804275,0.092438444,9.591478967,-1.988566729,-5.170625231
Rpl41,-1.041401621,-0.058526557,0.048391328,0.095308127,9.651738253,-1.974406223,-5.196567693
Ssr4,-1.040616819,-0.05743893,0.04863131,0.095516191,9.669211984,-1.97229907,-5.200036998
Srsf10,-1.041981418,-0.059329549,0.048999669,0.095974558,9.802393772,-1.969081639,-5.200335705
Chchd2,-1.042238391,-0.059685302,0.049390688,0.096474669,9.762189851,-1.965688425,-5.208867408
