"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Ctbp1",0.118629993737851,7.77504184763766,9.1486845628767,7.13149302444005e-20,9.27918572475727e-20,33.6981530838881,"Glutamatergic","Ctbp1"
"Kctd12",0.118613211569806,7.63233984468472,13.9524043155595,9.39160652427284e-44,1.54380843806259e-43,88.0713111288719,"Glutamatergic","Kctd12"
"Sdc3",0.118600568543905,7.74805261469582,9.62877089579484,7.84468975705145e-22,1.04419411981649e-21,38.1229885084209,"Glutamatergic","Sdc3"
"Sec31a",0.118599197555307,7.84312324078659,7.78641908671232,7.71797815228153e-15,9.44853581605637e-15,22.3593391176673,"Glutamatergic","Sec31a"
"Iqcj",0.118585669361032,7.76244673394136,10.0806565022149,9.19378403852392e-24,1.25425721861174e-23,42.5352267594232,"Glutamatergic","Iqcj"
"Abhd6",0.11857582013013,7.7770489581291,9.55738271829326,1.55555889994936e-21,2.06279658953094e-21,37.4794630535283,"Glutamatergic","Abhd6"
"Ube2a",0.118568569415798,7.68511137986573,11.6459084226137,4.18181773677799e-31,6.14165770404229e-31,59.1976475199171,"Glutamatergic","Ube2a"
"Arxes2",0.118536580355582,7.71307085866259,10.6374913970787,2.93418347167814e-26,4.10991798029591e-26,48.167048705557,"Glutamatergic","Arxes2"
"Dhx29",0.118534947516267,7.72754987743132,9.9654054702154,2.9111113094567e-23,3.94944068717521e-23,41.355385178018,"Glutamatergic","Dhx29"
"Trmt1l",0.118526562236218,7.96527126670697,6.69160638995073,2.34943632804072e-11,2.7494519927218e-11,14.6635137546598,"Glutamatergic","Trmt1l"
"Polr2e",0.118504982793824,7.81279516109851,8.93868040558055,4.78365968221999e-19,6.15444539380923e-19,31.8669544804331,"Glutamatergic","Polr2e"
"Pcsk2",0.118469564137229,9.03892842843739,4.74210541512432,2.15009169195628e-06,2.35342673561682e-06,4.29884602437309,"Glutamatergic","Pcsk2"
"Foxg1",0.118450287496808,7.94647213048799,6.52803183164343,7.05227712527019e-11,8.19393399601505e-11,13.5651456719821,"Glutamatergic","Foxg1"
"Tmem126b",0.118447254740841,7.68824563153614,11.319500446803,1.72114467336002e-29,2.49186323358769e-29,55.516220690598,"Glutamatergic","Tmem126b"
"Pdxp",0.118438815589418,7.80521920706339,9.32222060166642,1.43309908468451e-20,1.88123096304382e-20,35.3187312458752,"Glutamatergic","Pdxp"
"Gle1",0.118398725164532,7.88146378503393,7.10158974885865,1.33432358478344e-12,1.58557884200364e-12,17.3542863281573,"Glutamatergic","Gle1"
"Dip2b",0.118370589417452,8.32578990478686,5.09203024722035,3.6198006493524e-07,4.00079786193335e-07,5.70012926248684,"Glutamatergic","Dip2b"
"Sft2d3",0.118344622275912,7.79766361721513,8.10937870900548,5.80897388610135e-16,7.20671034966723e-16,24.8505977966921,"Glutamatergic","Sft2d3"
"Neo1",0.118327964600962,7.92877201325091,6.69604140204412,2.27963240808879e-11,2.6687847177019e-11,14.6424999301336,"Glutamatergic","Neo1"
"Carmil3",0.118325230209505,7.68900010257918,10.1705209738814,3.70994992481392e-24,5.08130740411463e-24,43.350241141956,"Glutamatergic","Carmil3"
"Nudt13",0.118313668959738,7.74403381995298,9.01696014860918,2.36482284187349e-19,3.0553331244573e-19,32.4797786674463,"Glutamatergic","Nudt13"
